Time,Angle,Distance
1786, 0.00, 0.00, 
1799, 57.47, 0.00, 
1799, 58.48, 0.00, 
1800, 59.50, 0.00, 
1801, 60.50, 0.00, 
1801, 61.50, 0.00, 
1802, 62.50, 0.00, 
1803, 63.52, 0.00, 
1803, 56.81, 0.00, 
1804, 57.83, 0.00, 
1805, 59.08, 4900.00, 
1805, 60.09, 4767.50, 
1806, 61.13, 4674.75, 
1806, 62.17, 0.00, 
1807, 63.41, 0.00, 
1808, 64.41, 2573.00, 
1808, 72.87, 0.00, 
1809, 73.89, 0.00, 
1810, 74.91, 0.00, 
1810, 75.92, 0.00, 
1811, 69.31, 0.00, 
1812, 70.36, 3707.50, 
1812, 71.37, 3638.25, 
1813, 72.41, 3565.75, 
1814, 81.00, 0.00, 
1814, 74.56, 0.00, 
1815, 75.61, 2632.75, 
1816, 76.61, 2646.75, 
1816, 77.59, 2659.25, 
1817, 78.64, 2672.50, 
1818, 79.64, 2684.50, 
1818, 80.64, 2703.25, 
1819, 81.66, 2716.00, 
1819, 82.92, 2730.00, 
1820, 83.95, 2745.00, 
1821, 92.44, 0.00, 
1821, 93.47, 0.00, 
1822, 87.03, 2783.00, 
1823, 88.03, 2839.00, 
1823, 89.03, 2872.50, 
1824, 90.08, 2898.00, 
1825, 91.09, 2917.00, 
1825, 92.05, 0.00, 
1826, 100.66, 0.00, 
1827, 93.97, 0.00, 
1828, 94.98, 5255.50, 
1829, 103.73, 0.00, 
1829, 104.77, 0.00, 
1830, 105.78, 0.00, 
1831, 106.81, 0.00, 
1831, 107.84, 0.00, 
1832, 101.08, 0.00, 
1833, 102.11, 0.00, 
1833, 103.09, 0.00, 
1834, 104.14, 8096.75, 
1835, 105.16, 8100.75, 
1835, 106.34, 8130.50, 
1836, 107.39, 8094.50, 
1837, 108.41, 8180.50, 
1837, 109.44, 8269.75, 
1838, 110.48, 8236.50, 
1838, 111.52, 8224.25, 
1839, 113.98, 0.00, 
1840, 115.11, 0.00, 
1840, 116.22, 842.75, 
1841, 117.22, 839.50, 
1842, 118.28, 838.50, 
1842, 119.19, 839.75, 
1843, 120.41, 0.00, 
1844, 121.34, 796.00, 
1844, 122.47, 806.75, 
1845, 123.45, 814.00, 
1846, 130.70, 0.00, 
1846, 131.73, 0.00, 
1847, 132.77, 0.00, 
1848, 127.47, 0.00, 
1848, 134.83, 0.00, 
1849, 128.34, 0.00, 
1850, 129.39, 3062.50, 
1850, 130.58, 3075.75, 
1851, 131.63, 3092.50, 
1851, 132.66, 3104.75, 
1852, 133.70, 3125.75, 
1853, 134.72, 3136.50, 
1853, 135.92, 0.00, 
1854, 136.95, 2444.00, 
1855, 138.08, 0.00, 
1855, 146.44, 0.00, 
1856, 147.47, 0.00, 
1857, 148.52, 0.00, 
1857, 142.41, 0.00, 
1858, 143.50, 0.00, 
1859, 151.63, 0.00, 
1859, 152.69, 0.00, 
1860, 146.45, 0.00, 
1861, 147.53, 0.00, 
1861, 176.53, 1075.50, 
1862, 177.52, 1068.25, 
1863, 178.61, 1057.25, 
1863, 179.92, 1047.00, 
1864, 180.91, 1037.25, 
1864, 182.05, 1027.75, 
1865, 183.06, 1018.00, 
1866, 184.13, 1009.25, 
1866, 185.20, 1000.75, 
1867, 186.31, 994.50, 
1868, 187.37, 987.75, 
1868, 188.30, 0.00, 
1869, 188.30, 0.00, 
1870, 197.03, 0.00, 
1870, 198.08, 0.00, 
1871, 199.14, 0.00, 
1872, 200.19, 0.00, 
1872, 201.25, 0.00, 
1873, 202.31, 0.00, 
1874, 203.36, 0.00, 
1874, 204.42, 0.00, 
1875, 205.47, 0.00, 
1876, 206.53, 0.00, 
1876, 207.58, 0.00, 
1877, 208.64, 0.00, 
1877, 209.70, 0.00, 
1878, 210.89, 0.00, 
1879, 211.95, 0.00, 
1879, 213.02, 0.00, 
1880, 214.08, 0.00, 
1881, 215.14, 0.00, 
1881, 216.20, 0.00, 
1882, 217.27, 0.00, 
1883, 218.33, 0.00, 
1883, 219.39, 0.00, 
1884, 220.45, 0.00, 
1885, 221.50, 0.00, 
1885, 222.56, 0.00, 
1886, 223.62, 0.00, 
1887, 224.69, 0.00, 
1887, 225.75, 0.00, 
1888, 226.81, 0.00, 
1888, 227.87, 0.00, 
1889, 228.94, 0.00, 
1890, 230.00, 0.00, 
1890, 231.06, 0.00, 
1891, 232.12, 0.00, 
1892, 233.19, 0.00, 
1892, 234.31, 0.00, 
1893, 235.38, 0.00, 
1894, 236.44, 0.00, 
1894, 237.50, 0.00, 
1895, 238.56, 0.00, 
1896, 239.64, 0.00, 
1896, 240.70, 0.00, 
1897, 241.77, 0.00, 
1898, 242.83, 0.00, 
1898, 243.89, 0.00, 
1899, 244.95, 0.00, 
1900, 246.03, 0.00, 
1900, 247.09, 0.00, 
1901, 248.16, 0.00, 
1901, 249.22, 0.00, 
1902, 250.28, 0.00, 
1903, 251.34, 0.00, 
1903, 252.41, 0.00, 
1904, 253.47, 0.00, 
1905, 254.55, 0.00, 
1905, 255.59, 0.00, 
1906, 256.67, 0.00, 
1907, 257.73, 0.00, 
1907, 258.91, 0.00, 
1908, 259.98, 0.00, 
1909, 261.06, 0.00, 
1909, 262.12, 0.00, 
1910, 263.19, 0.00, 
1910, 264.27, 0.00, 
1911, 265.33, 0.00, 
1912, 266.39, 0.00, 
1912, 267.47, 0.00, 
1913, 268.53, 0.00, 
1914, 269.61, 0.00, 
1914, 270.67, 0.00, 
1915, 271.75, 0.00, 
1916, 272.81, 0.00, 
1916, 273.89, 0.00, 
1917, 274.95, 0.00, 
1918, 276.03, 0.00, 
1918, 277.09, 0.00, 
1919, 278.16, 0.00, 
1920, 279.23, 0.00, 
1920, 280.30, 0.00, 
1921, 281.38, 0.00, 
1921, 282.56, 0.00, 
1922, 283.64, 0.00, 
1936, 284.72, 0.00, 
1937, 285.80, 0.00, 
1937, 286.86, 0.00, 
1938, 287.94, 0.00, 
1939, 289.02, 0.00, 
1939, 290.09, 0.00, 
1940, 291.17, 0.00, 
1941, 292.23, 0.00, 
1941, 293.31, 0.00, 
1942, 294.39, 0.00, 
1942, 295.47, 0.00, 
1943, 296.55, 0.00, 
1944, 297.61, 0.00, 
1944, 298.69, 0.00, 
1945, 299.77, 0.00, 
1946, 300.84, 0.00, 
1946, 301.91, 0.00, 
1947, 302.98, 0.00, 
1948, 304.06, 0.00, 
1948, 305.14, 0.00, 
1949, 306.34, 0.00, 
1950, 307.44, 0.00, 
1950, 308.52, 0.00, 
1951, 309.59, 0.00, 
1952, 310.67, 11392.00, 
1952, 124.27, 11478.75, 
1967, 124.27, 11511.75, 
1968, 124.27, 24.75, 
1968, 68.34, 15695.50, 
1980, 5.91, 2281.75, 
1991, 14.33, 0.00, 
1991, 15.36, 0.00, 
1992, 16.39, 0.00, 
1993, 17.42, 0.00, 
1993, 18.45, 0.00, 
1994, 18.92, 0.00, 
1995, 19.92, 0.00, 
1995, 20.94, 0.00, 
1996, 14.27, 0.00, 
1997, 15.25, 0.00, 
1997, 23.97, 0.00, 
1998, 24.98, 0.00, 
1998, 26.00, 0.00, 
1999, 27.02, 0.00, 
2000, 28.02, 0.00, 
2000, 21.23, 0.00, 
2001, 22.25, 7267.25, 
2002, 31.06, 0.00, 
2002, 32.06, 0.00, 
2003, 33.08, 0.00, 
2004, 34.09, 0.00, 
2004, 35.11, 0.00, 
2005, 36.11, 0.00, 
2006, 37.13, 0.00, 
2006, 38.14, 0.00, 
2007, 39.16, 0.00, 
2008, 40.16, 0.00, 
2008, 41.17, 0.00, 
2009, 42.38, 0.00, 
2009, 43.39, 0.00, 
2010, 36.89, 0.00, 
2011, 45.42, 0.00, 
2011, 46.44, 0.00, 
2012, 47.45, 0.00, 
2013, 41.16, 0.00, 
2013, 42.17, 2103.50, 
2014, 50.52, 0.00, 
2015, 51.53, 0.00, 
2015, 52.56, 0.00, 
2016, 95.58, 10319.50, 
2017, 124.36, 4105.75, 
2017, 124.36, 4139.75, 
2018, 130.53, 3075.00, 
2019, 131.59, 3093.75, 
2019, 132.64, 3105.50, 
2020, 133.69, 3123.50, 
2021, 134.73, 3134.00, 
2021, 135.89, 0.00, 
2022, 136.95, 2446.50, 
2023, 138.16, 0.00, 
2023, 146.47, 0.00, 
2024, 147.52, 0.00, 
2024, 148.56, 0.00, 
2025, 142.50, 0.00, 
2026, 143.59, 0.00, 
2026, 151.72, 0.00, 
2027, 152.78, 0.00, 
2028, 146.55, 0.00, 
2028, 147.64, 0.00, 
2029, 148.72, 0.00, 
2030, 149.81, 0.00, 
2030, 150.84, 1765.50, 
2031, 151.92, 1714.00, 
2032, 153.00, 0.00, 
2032, 154.05, 1613.50, 
2033, 155.36, 1568.75, 
2034, 156.47, 1525.25, 
2034, 157.47, 1487.75, 
2035, 158.56, 1454.75, 
2035, 159.72, 1417.25, 
2036, 160.75, 1382.75, 
2037, 161.89, 0.00, 
2037, 162.91, 1310.75, 
2038, 164.00, 1299.00, 
2039, 165.09, 1274.75, 
2039, 166.19, 1250.25, 
2040, 167.27, 1227.75, 
2041, 168.30, 1205.75, 
2041, 169.39, 1184.25, 
2042, 170.52, 1165.00, 
2043, 171.61, 1146.25, 
2043, 172.59, 1126.50, 
2044, 173.69, 1111.25, 
2045, 174.83, 1099.75, 
2045, 175.84, 1102.00, 
2046, 176.97, 0.00, 
2047, 177.98, 41.00, 
2047, 213.64, 0.00, 
2048, 214.72, 0.00, 
2049, 215.78, 0.00, 
2049, 216.86, 0.00, 
2050, 217.92, 0.00, 
2050, 219.00, 0.00, 
2051, 220.08, 0.00, 
2052, 221.14, 0.00, 
2052, 222.20, 0.00, 
2053, 223.28, 0.00, 
2054, 224.34, 0.00, 
2054, 225.42, 0.00, 
2055, 226.48, 0.00, 
2056, 227.56, 0.00, 
2056, 228.62, 0.00, 
2057, 229.69, 0.00, 
2058, 230.77, 0.00, 
2058, 231.84, 0.00, 
2059, 232.91, 0.00, 
2060, 234.08, 0.00, 
2060, 235.14, 0.00, 
2061, 236.22, 0.00, 
2061, 237.30, 0.00, 
2062, 238.36, 0.00, 
2063, 239.44, 0.00, 
2063, 240.52, 0.00, 
2064, 241.58, 0.00, 
2065, 242.67, 0.00, 
2065, 243.73, 0.00, 
2066, 244.81, 0.00, 
2067, 245.88, 0.00, 
2067, 246.95, 0.00, 
2068, 248.03, 0.00, 
2069, 249.11, 0.00, 
2069, 250.17, 0.00, 
2070, 251.25, 0.00, 
2071, 252.33, 0.00, 
2071, 253.39, 0.00, 
2072, 254.47, 0.00, 
2072, 255.55, 0.00, 
2073, 256.63, 0.00, 
2074, 257.69, 0.00, 
2074, 258.95, 0.00, 
2075, 260.03, 0.00, 
2076, 261.11, 0.00, 
2076, 262.19, 0.00, 
2077, 263.27, 0.00, 
2078, 264.34, 0.00, 
2078, 265.44, 0.00, 
2079, 266.52, 0.00, 
2080, 267.59, 0.00, 
2080, 268.67, 0.00, 
2081, 269.77, 0.00, 
2082, 270.84, 0.00, 
2082, 271.92, 0.00, 
2083, 273.00, 0.00, 
2083, 274.08, 0.00, 
2084, 275.16, 0.00, 
2085, 276.23, 0.00, 
2085, 277.33, 0.00, 
2086, 278.41, 0.00, 
2087, 279.48, 0.00, 
2087, 280.56, 0.00, 
2088, 281.64, 0.00, 
2089, 282.73, 0.00, 
2089, 283.81, 0.00, 
2090, 284.89, 0.00, 
2091, 285.97, 0.00, 
2091, 287.05, 0.00, 
2092, 288.12, 0.00, 
2093, 289.20, 0.00, 
2093, 290.30, 0.00, 
2094, 291.38, 0.00, 
2094, 292.45, 0.00, 
2095, 293.53, 0.00, 
2096, 294.61, 0.00, 
2096, 295.70, 0.00, 
2097, 296.77, 0.00, 
2098, 297.86, 0.00, 
2098, 298.94, 0.00, 
2099, 300.02, 0.00, 
2100, 301.09, 0.00, 
2100, 302.17, 0.00, 
2101, 303.25, 0.00, 
2102, 304.34, 0.00, 
2102, 305.42, 0.00, 
2103, 306.67, 0.00, 
2104, 307.75, 0.00, 
2104, 308.84, 0.00, 
2105, 309.94, 0.00, 
2106, 311.02, 0.00, 
2106, 312.11, 0.00, 
2107, 313.20, 0.00, 
2107, 314.28, 0.00, 
2108, 315.37, 0.00, 
2109, 316.45, 8682.00, 
2109, 338.41, 1571.25, 
2110, 339.45, 1587.25, 
2111, 340.55, 1619.75, 
2111, 341.61, 1647.25, 
2112, 342.67, 1673.75, 
2113, 343.75, 1700.25, 
2113, 344.78, 1726.50, 
2114, 345.84, 1752.25, 
2127, 346.92, 1777.75, 
2128, 347.55, 1815.25, 
2128, 348.64, 1850.75, 
2129, 349.67, 1888.25, 
2130, 350.70, 1929.75, 
2130, 351.75, 1961.50, 
2131, 352.81, 2000.00, 
2132, 353.83, 2049.25, 
2132, 354.87, 2095.75, 
2133, 355.91, 0.00, 
2134, 356.95, 2221.25, 
2134, 358.02, 2267.25, 
2135, 359.08, 2267.75, 
2135, 0.16, 2240.00, 
2150, 1.20, 2211.50, 
2151, 2.28, 2189.50, 
2151, 3.37, 2163.25, 
2152, 4.41, 0.00, 
2153, 5.44, 2247.50, 
2153, 13.88, 0.00, 
2154, 14.94, 0.00, 
2155, 15.98, 0.00, 
2155, 17.05, 0.00, 
2156, 18.11, 0.00, 
2157, 18.69, 0.00, 
2157, 19.73, 0.00, 
2158, 20.77, 0.00, 
2158, 14.11, 0.00, 
2159, 15.14, 0.00, 
2160, 23.89, 0.00, 
2160, 24.92, 0.00, 
2161, 25.97, 0.00, 
2162, 27.02, 0.00, 
2162, 28.05, 0.00, 
2163, 21.30, 0.00, 
2164, 22.33, 7271.50, 
2164, 31.17, 0.00, 
2165, 32.20, 0.00, 
2166, 33.25, 0.00, 
2166, 76.30, 2613.75, 
2167, 91.34, 0.00, 
2168, 92.41, 0.00, 
2168, 86.00, 2760.00, 
2169, 87.05, 2810.00, 
2170, 88.09, 2846.25, 
2170, 89.17, 2882.75, 
2171, 90.22, 2903.25, 
2171, 91.27, 2913.75, 
2172, 92.25, 0.00, 
2173, 100.89, 0.00, 
2173, 94.22, 0.00, 
2174, 103.00, 0.00, 
2175, 97.53, 0.00, 
2175, 98.58, 1000.50, 
2176, 99.67, 983.25, 
2177, 100.75, 977.75, 
2177, 101.80, 968.50, 
2178, 102.91, 0.00, 
2179, 103.98, 931.75, 
2179, 105.06, 941.50, 
2180, 106.06, 948.00, 
2181, 107.02, 0.00, 
2181, 114.75, 0.00, 
2182, 115.81, 0.00, 
2183, 116.88, 0.00, 
2183, 110.12, 0.00, 
2184, 111.17, 8224.25, 
2184, 112.53, 0.00, 
2185, 113.62, 3047.00, 
2186, 114.67, 3041.25, 
2186, 115.72, 3033.75, 
2187, 116.80, 3014.50, 
2188, 117.86, 2999.50, 
2188, 118.91, 3011.50, 
2189, 119.98, 3017.25, 
2190, 121.03, 3020.75, 
2190, 122.13, 3034.75, 
2191, 123.17, 3032.50, 
2192, 124.25, 3034.25, 
2192, 125.31, 3052.25, 
2193, 126.36, 3056.50, 
2194, 127.44, 3053.00, 
2194, 128.48, 3068.00, 
2195, 129.55, 3080.75, 
2196, 130.73, 3083.75, 
2196, 131.78, 3090.25, 
2197, 132.86, 3111.25, 
2197, 133.94, 3127.75, 
2198, 135.00, 3135.00, 
2199, 136.17, 0.00, 
2199, 137.25, 2429.25, 
2200, 145.72, 0.00, 
2201, 146.80, 0.00, 
2201, 147.86, 0.00, 
2202, 141.80, 0.00, 
2203, 142.87, 0.00, 
2203, 151.08, 0.00, 
2204, 152.14, 0.00, 
2205, 145.91, 0.00, 
2205, 147.00, 0.00, 
2206, 148.13, 0.00, 
2207, 149.17, 0.00, 
2207, 150.31, 0.00, 
2208, 151.37, 1734.50, 
2209, 152.48, 1684.00, 
2209, 153.56, 1635.75, 
2210, 154.67, 0.00, 
2210, 155.97, 1538.75, 
2211, 157.05, 1496.75, 
2212, 158.17, 1461.75, 
2212, 194.30, 0.00, 
2213, 195.41, 0.00, 
2214, 196.47, 0.00, 
2214, 197.55, 0.00, 
2215, 198.62, 0.00, 
2216, 199.70, 0.00, 
2216, 200.78, 0.00, 
2217, 201.86, 0.00, 
2218, 202.94, 0.00, 
2218, 204.02, 0.00, 
2219, 205.09, 0.00, 
2220, 206.17, 0.00, 
2220, 207.25, 0.00, 
2221, 208.33, 0.00, 
2222, 209.41, 0.00, 
2222, 210.58, 0.00, 
2223, 211.66, 0.00, 
2223, 212.75, 0.00, 
2224, 213.83, 0.00, 
2225, 214.91, 0.00, 
2225, 216.00, 0.00, 
2226, 217.08, 0.00, 
2227, 218.16, 0.00, 
2227, 219.23, 0.00, 
2228, 220.33, 0.00, 
2229, 221.41, 0.00, 
2229, 222.50, 0.00, 
2230, 223.58, 0.00, 
2231, 224.66, 0.00, 
2231, 225.73, 0.00, 
2232, 226.83, 0.00, 
2233, 227.91, 0.00, 
2233, 228.98, 0.00, 
2234, 230.08, 0.00, 
2234, 231.16, 0.00, 
2235, 232.23, 0.00, 
2236, 233.31, 0.00, 
2236, 234.50, 0.00, 
2237, 235.59, 0.00, 
2238, 236.67, 0.00, 
2238, 237.77, 0.00, 
2239, 238.84, 0.00, 
2240, 239.94, 0.00, 
2240, 241.02, 0.00, 
2241, 242.11, 0.00, 
2242, 243.19, 0.00, 
2242, 244.28, 0.00, 
2243, 245.37, 0.00, 
2244, 246.45, 0.00, 
2244, 247.55, 0.00, 
2245, 248.62, 0.00, 
2245, 249.72, 0.00, 
2246, 250.80, 0.00, 
2247, 251.89, 0.00, 
2247, 252.97, 0.00, 
2248, 254.06, 0.00, 
2249, 255.16, 0.00, 
2249, 256.23, 0.00, 
2250, 257.33, 0.00, 
2251, 258.50, 0.00, 
2251, 259.59, 0.00, 
2252, 260.69, 0.00, 
2253, 261.78, 0.00, 
2253, 262.86, 0.00, 
2254, 263.95, 0.00, 
2255, 265.05, 0.00, 
2255, 266.14, 0.00, 
2256, 267.23, 0.00, 
2256, 268.31, 0.00, 
2257, 269.41, 0.00, 
2258, 270.50, 0.00, 
2258, 271.59, 0.00, 
2259, 272.69, 0.00, 
2260, 273.77, 0.00, 
2260, 274.86, 0.00, 
2261, 275.95, 0.00, 
2262, 277.05, 0.00, 
2262, 278.14, 0.00, 
2263, 279.22, 0.00, 
2264, 280.31, 0.00, 
2264, 281.41, 0.00, 
2265, 282.55, 0.00, 
2266, 283.64, 0.00, 
2266, 284.73, 0.00, 
2267, 285.83, 0.00, 
2267, 286.92, 0.00, 
2268, 288.02, 0.00, 
2269, 289.11, 0.00, 
2269, 290.20, 0.00, 
2270, 291.30, 0.00, 
2271, 292.37, 0.00, 
2271, 293.47, 0.00, 
2272, 294.56, 0.00, 
2273, 295.66, 0.00, 
2273, 296.75, 0.00, 
2286, 297.84, 0.00, 
2286, 327.55, 0.00, 
2287, 328.64, 0.00, 
2287, 329.73, 0.00, 
2288, 330.92, 0.00, 
2289, 332.03, 0.00, 
2289, 333.13, 0.00, 
2290, 334.22, 0.00, 
2291, 335.33, 0.00, 
2291, 336.42, 0.00, 
2292, 337.53, 0.00, 
2293, 338.62, 0.00, 
2293, 339.73, 0.00, 
2294, 340.83, 0.00, 
2295, 334.89, 0.00, 
2295, 335.97, 1566.50, 
2296, 337.05, 1571.75, 
2297, 338.17, 1577.00, 
2297, 339.28, 1588.75, 
2298, 340.34, 1617.00, 
2299, 341.42, 1648.00, 
2299, 342.50, 1673.75, 
2300, 343.61, 1700.50, 
2300, 344.67, 1728.00, 
2301, 345.75, 1754.00, 
2302, 346.84, 1779.50, 
2302, 347.67, 1811.75, 
2303, 348.77, 1850.50, 
2304, 349.84, 1893.75, 
2304, 350.94, 1935.25, 
2305, 351.98, 1975.50, 
2306, 353.09, 2015.00, 
2306, 354.13, 2063.50, 
2307, 355.22, 2120.00, 
2308, 356.31, 2170.75, 
2308, 357.36, 0.00, 
2309, 358.42, 2272.75, 
2310, 359.55, 2259.75, 
2310, 0.64, 2230.50, 
2322, 1.75, 2208.50, 
2323, 2.83, 2185.75, 
2323, 3.94, 2170.75, 
2324, 4.97, 0.00, 
2325, 6.09, 2288.25, 
2325, 14.53, 0.00, 
2326, 15.61, 0.00, 
2327, 16.70, 0.00, 
2327, 17.78, 0.00, 
2328, 18.53, 0.00, 
2329, 19.61, 0.00, 
2329, 20.69, 0.00, 
2330, 14.08, 0.00, 
2330, 15.11, 0.00, 
2331, 23.91, 0.00, 
2332, 24.98, 0.00, 
2332, 26.06, 0.00, 
2333, 27.14, 0.00, 
2334, 20.41, 0.00, 
2334, 29.28, 0.00, 
2335, 22.55, 0.00, 
2336, 31.44, 0.00, 
2336, 32.52, 0.00, 
2337, 33.58, 0.00, 
2338, 34.66, 0.00, 
2338, 35.73, 0.00, 
2339, 36.80, 0.00, 
2339, 30.08, 7940.75, 
2340, 38.95, 0.00, 
2341, 40.03, 0.00, 
2341, 41.11, 0.00, 
2342, 42.25, 0.00, 
2343, 43.33, 0.00, 
2343, 36.91, 9.00, 
2344, 73.69, 0.00, 
2345, 74.77, 0.00, 
2345, 75.84, 0.00, 
2346, 69.33, 0.00, 
2347, 70.44, 3708.50, 
2347, 71.50, 3639.75, 
2348, 72.59, 3564.75, 
2349, 81.27, 0.00, 
2349, 74.92, 0.00, 
2350, 75.98, 2637.75, 
2350, 77.08, 2651.75, 
2351, 78.17, 2662.75, 
2352, 79.23, 2674.25, 
2352, 80.30, 2688.00, 
2353, 81.39, 2704.50, 
2354, 82.53, 2722.75, 
2354, 91.08, 0.00, 
2355, 92.17, 0.00, 
2356, 85.77, 2766.00, 
2356, 86.83, 2817.00, 
2357, 87.95, 2845.50, 
2358, 89.00, 2871.75, 
2358, 90.94, 0.00, 
2359, 124.06, 4743.25, 
2360, 149.38, 0.00, 
2360, 150.50, 0.00, 
2361, 151.64, 0.00, 
2362, 152.72, 0.00, 
2362, 153.83, 0.00, 
2363, 155.06, 1575.00, 
2363, 156.22, 1532.25, 
2364, 157.33, 1492.75, 
2365, 158.41, 1456.50, 
2366, 159.55, 1418.50, 
2366, 160.67, 1383.50, 
2367, 161.86, 0.00, 
2367, 162.89, 1311.00, 
2368, 164.05, 1299.00, 
2369, 165.14, 1274.50, 
2369, 166.25, 1250.00, 
2370, 167.39, 1227.00, 
2371, 168.55, 1203.75, 
2371, 169.62, 1180.75, 
2372, 170.72, 1161.25, 
2373, 171.92, 1141.50, 
2373, 173.03, 1123.75, 
2374, 174.16, 1109.25, 
2375, 175.19, 1095.25, 
2375, 176.30, 1083.50, 
2376, 177.50, 1072.25, 
2377, 178.56, 1060.75, 
2377, 179.77, 1050.25, 
2378, 180.91, 1039.75, 
2379, 181.92, 1028.00, 
2379, 183.03, 1017.75, 
2380, 184.22, 1009.00, 
2381, 185.31, 1000.75, 
2381, 186.41, 993.75, 
2382, 187.56, 990.00, 
2382, 195.14, 0.00, 
2383, 188.34, 0.00, 
2384, 197.34, 0.00, 
2384, 198.44, 0.00, 
2385, 199.55, 0.00, 
2386, 200.64, 0.00, 
2386, 201.75, 0.00, 
2387, 202.84, 0.00, 
2388, 203.94, 0.00, 
2388, 205.05, 0.00, 
2389, 206.14, 0.00, 
2390, 207.25, 0.00, 
2390, 208.34, 0.00, 
2391, 209.44, 0.00, 
2392, 210.59, 0.00, 
2392, 211.69, 0.00, 
2393, 212.80, 0.00, 
2393, 213.89, 0.00, 
2394, 215.00, 0.00, 
2395, 216.09, 0.00, 
2395, 217.20, 0.00, 
2396, 218.30, 0.00, 
2397, 219.41, 0.00, 
2397, 220.50, 0.00, 
2398, 221.61, 0.00, 
2399, 222.72, 0.00, 
2399, 223.81, 0.00, 
2400, 224.92, 0.00, 
2401, 226.02, 0.00, 
2401, 227.13, 0.00, 
2402, 228.23, 0.00, 
2403, 229.33, 0.00, 
2403, 230.42, 0.00, 
2404, 231.53, 0.00, 
2404, 232.62, 0.00, 
2405, 233.73, 0.00, 
2406, 234.95, 0.00, 
2406, 236.05, 0.00, 
2407, 237.16, 0.00, 
2408, 238.27, 0.00, 
2408, 239.38, 0.00, 
2409, 240.48, 0.00, 
2410, 241.58, 0.00, 
2410, 242.70, 0.00, 
2411, 243.80, 0.00, 
2412, 244.91, 0.00, 
2412, 246.02, 0.00, 
2413, 247.12, 0.00, 
2414, 248.22, 0.00, 
2414, 249.34, 0.00, 
2415, 250.44, 0.00, 
2415, 251.55, 0.00, 
2416, 252.66, 0.00, 
2417, 253.77, 0.00, 
2417, 254.86, 0.00, 
2418, 255.98, 0.00, 
2419, 257.08, 0.00, 
2419, 258.22, 0.00, 
2420, 259.33, 0.00, 
2421, 260.44, 0.00, 
2421, 290.33, 0.00, 
2422, 291.42, 0.00, 
2423, 292.53, 0.00, 
2423, 293.64, 0.00, 
2424, 294.75, 0.00, 
2425, 295.86, 0.00, 
2425, 296.95, 0.00, 
2426, 298.08, 0.00, 
2426, 299.17, 0.00, 
2427, 300.28, 0.00, 
2428, 301.39, 0.00, 
2428, 302.50, 0.00, 
2429, 303.61, 0.00, 
2430, 304.72, 0.00, 
2430, 305.81, 0.00, 
2431, 307.09, 0.00, 
2432, 308.20, 0.00, 
2432, 309.31, 0.00, 
2433, 310.44, 0.00, 
2434, 311.55, 0.00, 
2434, 312.66, 0.00, 
2435, 313.78, 0.00, 
2436, 314.89, 0.00, 
2436, 316.00, 0.00, 
2437, 317.13, 0.00, 
2437, 318.23, 0.00, 
2438, 319.34, 0.00, 
2439, 320.47, 0.00, 
2439, 321.58, 0.00, 
2440, 322.70, 0.00, 
2441, 323.81, 0.00, 
2441, 324.92, 0.00, 
2442, 326.03, 0.00, 
2443, 327.16, 0.00, 
2443, 328.27, 0.00, 
2444, 329.38, 0.00, 
2445, 330.61, 0.00, 
2445, 331.72, 0.00, 
2446, 332.84, 0.00, 
2458, 333.97, 0.00, 
2459, 335.08, 0.00, 
2459, 336.20, 0.00, 
2460, 337.31, 0.00, 
2461, 338.44, 0.00, 
2461, 339.56, 0.00, 
2462, 340.67, 0.00, 
2463, 334.77, 0.00, 
2463, 335.83, 1565.50, 
2464, 336.97, 1571.75, 
2465, 338.05, 1576.75, 
2465, 339.14, 1589.50, 
2466, 340.30, 1618.50, 
2466, 341.34, 1648.25, 
2467, 342.47, 1673.75, 
2468, 343.61, 1704.50, 
2468, 344.70, 1731.50, 
2469, 345.83, 1752.50, 
2470, 346.89, 1783.00, 
2470, 347.95, 1825.75, 
2471, 349.03, 1863.50, 
2472, 350.16, 1903.00, 
2472, 351.25, 1947.50, 
2473, 352.39, 1991.50, 
2474, 353.44, 2040.00, 
2474, 354.58, 2085.25, 
2475, 355.67, 0.00, 
2476, 356.77, 2211.50, 
2476, 357.86, 2263.25, 
2477, 358.98, 2277.75, 
2478, 0.11, 2249.75, 
2492, 1.23, 2210.25, 
2493, 2.36, 2188.00, 
2494, 3.50, 2168.25, 
2494, 4.56, 0.00, 
2495, 5.69, 2275.00, 
2495, 14.17, 0.00, 
2496, 15.28, 0.00, 
2497, 16.39, 0.00, 
2497, 17.50, 0.00, 
2498, 18.53, 0.00, 
2499, 19.64, 0.00, 
2499, 20.75, 0.00, 
2500, 21.87, 0.00, 
2501, 15.28, 0.00, 
2501, 24.09, 0.00, 
2502, 25.20, 0.00, 
2503, 26.33, 0.00, 
2503, 27.44, 0.00, 
2504, 20.75, 0.00, 
2505, 29.66, 0.00, 
2505, 30.77, 0.00, 
2506, 31.87, 0.00, 
2506, 32.98, 0.00, 
2507, 34.11, 0.00, 
2508, 35.22, 0.00, 
2508, 36.33, 0.00, 
2509, 29.63, 0.00, 
2510, 38.55, 0.00, 
2510, 39.66, 0.00, 
2511, 40.78, 0.00, 
2512, 42.06, 0.00, 
2512, 43.17, 0.00, 
2513, 36.78, 0.00, 
2514, 45.42, 0.00, 
2514, 46.53, 0.00, 
2515, 47.66, 0.00, 
2515, 41.47, 0.00, 
