Time,Angle,Distance
1786, 161.89, 1226.75, 
1787, 163.23, 1202.50, 
1788, 164.47, 1182.25, 
1788, 172.44, 0.00, 
1789, 167.02, 0.00, 
1790, 168.27, 1106.75, 
1790, 169.50, 1095.00, 
1791, 170.78, 1081.00, 
1791, 172.00, 1072.00, 
1792, 173.28, 1059.25, 
1793, 174.50, 1049.75, 
1793, 175.77, 1034.50, 
1794, 177.02, 1023.75, 
1795, 184.83, 0.00, 
1795, 179.42, 1022.50, 
1796, 180.75, 1003.50, 
1797, 181.97, 984.75, 
1797, 183.30, 978.25, 
1798, 184.47, 966.00, 
1799, 192.25, 0.00, 
1799, 193.48, 0.00, 
1800, 194.72, 0.00, 
1801, 189.42, 0.00, 
1801, 190.66, 1006.50, 
1802, 191.86, 1007.50, 
1802, 199.67, 0.00, 
1803, 200.91, 0.00, 
1804, 202.14, 0.00, 
1804, 203.37, 0.00, 
1805, 204.63, 0.00, 
1806, 205.86, 0.00, 
1806, 207.09, 0.00, 
1807, 208.33, 0.00, 
1808, 209.58, 0.00, 
1808, 210.86, 0.00, 
1809, 212.11, 0.00, 
1810, 213.34, 0.00, 
1810, 214.59, 0.00, 
1811, 215.81, 0.00, 
1811, 217.06, 0.00, 
1812, 218.30, 0.00, 
1813, 219.55, 0.00, 
1813, 220.78, 0.00, 
1814, 222.02, 0.00, 
1815, 223.27, 0.00, 
1815, 224.50, 0.00, 
1816, 225.75, 0.00, 
1817, 226.98, 0.00, 
1817, 228.22, 0.00, 
1818, 229.47, 0.00, 
1818, 230.70, 0.00, 
1819, 231.94, 0.00, 
1820, 233.19, 0.00, 
1820, 234.45, 0.00, 
1821, 235.70, 0.00, 
1822, 236.94, 0.00, 
1822, 238.19, 0.00, 
1823, 239.42, 0.00, 
1824, 240.67, 0.00, 
1824, 241.91, 0.00, 
1825, 243.16, 0.00, 
1825, 244.39, 0.00, 
1826, 245.64, 0.00, 
1827, 246.87, 0.00, 
1827, 248.13, 0.00, 
1828, 249.36, 0.00, 
1829, 250.59, 0.00, 
1829, 251.84, 0.00, 
1830, 253.08, 0.00, 
1831, 254.31, 0.00, 
1831, 255.56, 0.00, 
1832, 256.81, 0.00, 
1833, 258.09, 0.00, 
1833, 259.34, 0.00, 
1834, 260.58, 0.00, 
1834, 261.83, 0.00, 
1835, 263.06, 0.00, 
1836, 264.31, 0.00, 
1836, 265.56, 0.00, 
1837, 266.80, 0.00, 
1838, 268.05, 0.00, 
1838, 269.30, 0.00, 
1839, 270.53, 0.00, 
1840, 271.78, 0.00, 
1840, 273.02, 0.00, 
1841, 274.27, 0.00, 
1841, 275.52, 0.00, 
1842, 276.75, 0.00, 
1843, 278.00, 0.00, 
1843, 279.25, 0.00, 
1844, 280.50, 0.00, 
1845, 281.73, 0.00, 
1845, 282.89, 0.00, 
1846, 284.13, 0.00, 
1847, 285.36, 0.00, 
1847, 286.61, 0.00, 
1848, 287.84, 0.00, 
1848, 289.08, 0.00, 
1849, 290.33, 0.00, 
1850, 291.56, 0.00, 
1850, 292.80, 0.00, 
1851, 294.05, 0.00, 
1852, 295.28, 0.00, 
1852, 296.52, 0.00, 
1853, 297.75, 0.00, 
1854, 299.00, 0.00, 
1854, 300.23, 0.00, 
1855, 301.47, 0.00, 
1856, 302.72, 0.00, 
1856, 303.95, 0.00, 
1857, 305.19, 0.00, 
1857, 306.45, 0.00, 
1858, 307.69, 0.00, 
1859, 308.94, 0.00, 
1859, 310.17, 0.00, 
1860, 311.42, 0.00, 
1861, 312.66, 0.00, 
1861, 313.91, 0.00, 
1862, 315.14, 0.00, 
1863, 316.38, 0.00, 
1863, 317.62, 0.00, 
1864, 318.86, 0.00, 
1864, 320.09, 0.00, 
1865, 321.34, 0.00, 
1866, 322.58, 0.00, 
1866, 323.81, 0.00, 
1867, 318.08, 0.00, 
1868, 319.36, 1395.75, 
1868, 320.59, 1399.00, 
1869, 321.83, 1404.25, 
1870, 323.11, 1407.75, 
1870, 324.31, 1417.00, 
1871, 325.73, 0.00, 
1871, 327.20, 0.00, 
1872, 328.53, 0.00, 
1873, 329.33, 0.00, 
1873, 330.70, 0.00, 
1874, 331.94, 1195.50, 
1875, 333.33, 0.00, 
1875, 334.61, 1071.50, 
1876, 342.48, 0.00, 
1890, 343.72, 0.00, 
1890, 344.95, 0.00, 
1891, 339.36, 0.00, 
1892, 340.25, 0.00, 
1892, 341.50, 1767.00, 
1893, 342.73, 1811.50, 
1893, 343.95, 1849.00, 
1894, 345.14, 1890.00, 
1895, 346.39, 1939.50, 
1895, 347.61, 1986.50, 
1896, 348.84, 2033.50, 
1897, 350.03, 2091.25, 
1897, 351.27, 0.00, 
1898, 352.52, 2214.50, 
1899, 353.77, 0.00, 
1899, 355.03, 0.00, 
1900, 356.25, 2078.50, 
1901, 357.52, 2050.25, 
1901, 358.81, 0.00, 
1902, 0.08, 1861.25, 
1914, 1.31, 1894.25, 
1915, 9.77, 0.00, 
1915, 11.00, 0.00, 
1916, 12.25, 0.00, 
1917, 13.48, 0.00, 
1917, 125.95, 2300.25, 
1918, 124.31, 2340.25, 
1918, 124.31, 2380.75, 
1919, 124.31, 2419.75, 
1920, 124.31, 2459.75, 
1920, 254.30, 3210.50, 
1921, 80.56, 2776.25, 
1937, 81.81, 2821.75, 
1938, 82.98, 2850.00, 
1939, 84.23, 2867.75, 
1939, 85.45, 2886.75, 
1940, 86.64, 0.00, 
1941, 95.45, 0.00, 
1941, 96.69, 0.00, 
1942, 90.20, 0.00, 
1942, 91.44, 5301.75, 
1943, 92.69, 5290.50, 
1944, 93.89, 0.00, 
1944, 102.89, 0.00, 
1945, 104.12, 0.00, 
1946, 97.56, 0.00, 
1946, 98.81, 0.00, 
1947, 100.03, 7739.25, 
1948, 101.28, 7743.00, 
1948, 102.53, 7811.25, 
1949, 103.77, 7912.75, 
1950, 106.41, 0.00, 
1950, 108.02, 0.00, 
1951, 109.25, 709.75, 
1951, 110.70, 693.50, 
1952, 111.94, 683.50, 
1953, 113.22, 680.00, 
1953, 114.44, 679.00, 
1954, 121.45, 0.00, 
1955, 122.69, 0.00, 
1955, 123.94, 0.00, 
1956, 125.17, 0.00, 
1957, 126.41, 0.00, 
1957, 127.62, 0.00, 
1958, 121.37, 0.00, 
1959, 122.59, 2966.00, 
1959, 123.84, 2973.25, 
1960, 125.08, 2982.25, 
1960, 126.33, 2993.00, 
1961, 127.55, 3013.75, 
1962, 128.78, 3043.25, 
1962, 130.14, 0.00, 
1963, 235.17, 0.00, 
1964, 236.42, 0.00, 
1964, 237.66, 0.00, 
1965, 238.89, 0.00, 
1966, 240.12, 0.00, 
1966, 241.36, 0.00, 
1967, 242.61, 0.00, 
1968, 243.84, 0.00, 
1968, 245.08, 0.00, 
1969, 246.31, 0.00, 
1969, 247.55, 0.00, 
1970, 248.80, 0.00, 
1971, 250.03, 0.00, 
1971, 251.27, 0.00, 
1972, 252.50, 0.00, 
1973, 253.73, 0.00, 
1973, 254.98, 0.00, 
1974, 256.22, 0.00, 
1975, 257.45, 0.00, 
1975, 258.70, 0.00, 
1976, 259.95, 0.00, 
1976, 261.19, 0.00, 
1977, 262.42, 0.00, 
1978, 263.66, 0.00, 
1978, 264.89, 0.00, 
1979, 266.14, 0.00, 
1980, 267.37, 0.00, 
1980, 268.61, 0.00, 
1981, 269.86, 0.00, 
1982, 271.09, 0.00, 
1982, 272.33, 0.00, 
1983, 273.56, 0.00, 
1984, 274.81, 0.00, 
1984, 276.03, 0.00, 
1985, 277.28, 0.00, 
1985, 278.52, 0.00, 
1986, 279.77, 0.00, 
1987, 281.00, 0.00, 
1987, 282.14, 0.00, 
1988, 283.38, 0.00, 
1989, 284.61, 0.00, 
1989, 285.84, 0.00, 
1990, 287.08, 0.00, 
1991, 288.31, 0.00, 
1991, 289.55, 0.00, 
1992, 290.78, 0.00, 
1992, 292.02, 0.00, 
1993, 293.23, 0.00, 
1994, 294.48, 0.00, 
1994, 295.70, 0.00, 
1995, 296.95, 0.00, 
1996, 298.19, 0.00, 
1996, 299.42, 0.00, 
1997, 300.64, 0.00, 
1998, 301.88, 0.00, 
1998, 303.11, 0.00, 
1999, 304.34, 0.00, 
2000, 305.58, 0.00, 
2000, 306.87, 0.00, 
2001, 308.11, 0.00, 
2001, 309.34, 0.00, 
2002, 310.58, 0.00, 
2003, 311.81, 0.00, 
2003, 313.05, 0.00, 
2004, 314.28, 0.00, 
2005, 315.53, 0.00, 
2005, 316.77, 0.00, 
2006, 318.00, 0.00, 
2007, 319.23, 0.00, 
2007, 320.47, 0.00, 
2008, 321.70, 0.00, 
2008, 322.94, 0.00, 
2009, 324.17, 0.00, 
2010, 318.44, 0.00, 
2010, 319.72, 1398.25, 
2011, 320.95, 1402.25, 
2012, 322.14, 1403.25, 
2012, 323.42, 1406.75, 
2013, 324.62, 1421.00, 
2014, 326.08, 0.00, 
2014, 327.56, 0.00, 
2015, 328.78, 994.00, 
2016, 329.67, 0.00, 
2016, 331.06, 0.00, 
2017, 332.50, 0.00, 
2017, 333.69, 1058.00, 
2018, 341.58, 0.00, 
2019, 342.80, 0.00, 
2019, 337.23, 0.00, 
2020, 338.48, 1199.25, 
2021, 346.52, 0.00, 
2021, 347.77, 0.00, 
2022, 341.78, 0.00, 
2023, 343.05, 1818.75, 
2023, 344.27, 1855.25, 
2024, 375.44, 12866.00, 
2024, 18.69, 2089.25, 
2059, 19.94, 2085.00, 
2060, 21.16, 2074.00, 
2061, 22.45, 2062.75, 
2061, 23.64, 2062.75, 
2062, 24.91, 2064.50, 
2062, 26.14, 2071.25, 
2063, 27.36, 2078.75, 
2064, 28.59, 2082.75, 
2064, 37.13, 0.00, 
2065, 38.38, 0.00, 
2066, 32.09, 0.00, 
2066, 40.83, 0.00, 
2067, 42.19, 0.00, 
2068, 36.13, 0.00, 
2068, 37.34, 2112.00, 
2069, 41.11, 0.00, 
2069, 47.14, 0.00, 
2070, 48.39, 0.00, 
2071, 43.20, 0.00, 
2071, 50.89, 0.00, 
2072, 52.13, 0.00, 
2073, 53.38, 0.00, 
2073, 54.59, 0.00, 
2074, 48.08, 0.00, 
2075, 49.33, 0.00, 
2075, 50.59, 0.00, 
2076, 51.86, 0.00, 
2076, 53.11, 0.00, 
2077, 54.36, 4584.75, 
2078, 55.61, 4476.25, 
2078, 57.08, 0.00, 
2079, 58.31, 2533.00, 
2080, 59.63, 2555.50, 
2080, 60.84, 0.00, 
2081, 62.05, 0.00, 
2082, 63.23, 0.00, 
2082, 64.45, 0.00, 
2083, 65.72, 3563.00, 
2084, 66.98, 0.00, 
2084, 68.22, 3368.00, 
2085, 69.58, 0.00, 
2085, 70.83, 2615.75, 
2086, 72.05, 2633.50, 
2087, 73.30, 2649.25, 
2087, 74.53, 2661.50, 
2088, 75.77, 2685.75, 
2089, 33.09, 2511.50, 
2106, 175.55, 1038.00, 
2107, 176.81, 1025.50, 
2108, 178.09, 1030.25, 
2108, 179.33, 1021.75, 
2109, 180.53, 999.75, 
2110, 181.75, 987.50, 
2110, 183.06, 987.50, 
2111, 190.77, 0.00, 
2112, 192.00, 0.00, 
2112, 186.66, 0.00, 
2113, 187.95, 1027.25, 
2114, 189.17, 1012.50, 
2114, 190.41, 1005.00, 
2115, 198.17, 0.00, 
2115, 199.41, 0.00, 
2116, 200.64, 0.00, 
2117, 201.88, 0.00, 
2117, 203.12, 0.00, 
2118, 204.34, 0.00, 
2119, 205.59, 0.00, 
2119, 206.81, 0.00, 
2120, 208.05, 0.00, 
2121, 209.28, 0.00, 
2121, 210.58, 0.00, 
2122, 211.81, 0.00, 
2123, 213.05, 0.00, 
2123, 214.28, 0.00, 
2124, 215.52, 0.00, 
2124, 216.75, 0.00, 
2125, 218.00, 0.00, 
2126, 219.23, 0.00, 
2126, 220.47, 0.00, 
2127, 221.70, 0.00, 
2128, 222.94, 0.00, 
2128, 224.19, 0.00, 
2129, 225.42, 0.00, 
2130, 226.66, 0.00, 
2130, 227.89, 0.00, 
2131, 229.13, 0.00, 
2131, 230.37, 0.00, 
2132, 231.61, 0.00, 
2133, 232.84, 0.00, 
2133, 234.16, 0.00, 
2134, 235.41, 0.00, 
2135, 236.64, 0.00, 
2135, 237.88, 0.00, 
2136, 239.12, 0.00, 
2137, 240.36, 0.00, 
2137, 241.61, 0.00, 
2138, 242.84, 0.00, 
2138, 244.09, 0.00, 
2139, 245.33, 0.00, 
2140, 246.58, 0.00, 
2140, 247.81, 0.00, 
2141, 249.05, 0.00, 
2142, 250.30, 0.00, 
2142, 251.53, 0.00, 
2143, 252.77, 0.00, 
2144, 254.02, 0.00, 
2144, 255.25, 0.00, 
2145, 256.50, 0.00, 
2145, 257.73, 0.00, 
2146, 258.95, 0.00, 
2147, 260.19, 0.00, 
2147, 261.42, 0.00, 
2148, 262.67, 0.00, 
2149, 263.89, 0.00, 
2149, 265.14, 0.00, 
2150, 266.38, 0.00, 
2151, 267.61, 0.00, 
2151, 268.86, 0.00, 
2152, 270.09, 0.00, 
2152, 271.34, 0.00, 
2153, 272.58, 0.00, 
2154, 273.81, 0.00, 
2154, 275.06, 0.00, 
2155, 276.30, 0.00, 
2156, 277.53, 0.00, 
2156, 278.77, 0.00, 
2157, 280.02, 0.00, 
2158, 281.25, 0.00, 
2158, 282.45, 0.00, 
2159, 283.69, 0.00, 
2159, 284.92, 0.00, 
2160, 286.16, 0.00, 
2161, 287.39, 0.00, 
2161, 288.62, 0.00, 
2162, 289.87, 0.00, 
2163, 291.11, 0.00, 
2163, 292.34, 0.00, 
2164, 293.58, 0.00, 
2165, 294.81, 0.00, 
2165, 296.05, 0.00, 
2166, 297.30, 0.00, 
2167, 298.52, 1320.25, 
2167, 44.70, 5568.50, 
2187, 328.08, 0.00, 
2189, 335.83, 0.00, 
2189, 337.08, 0.00, 
2190, 331.50, 0.00, 
2190, 333.00, 0.00, 
2191, 340.80, 0.00, 
2192, 335.39, 0.00, 
2192, 343.28, 0.00, 
2193, 344.52, 0.00, 
2194, 338.98, 0.00, 
2194, 339.84, 0.00, 
2195, 341.05, 1754.25, 
2196, 342.31, 1788.25, 
2196, 343.48, 1829.00, 
2197, 344.72, 1878.25, 
2197, 345.98, 1924.50, 
2198, 347.14, 1968.25, 
2199, 348.38, 2019.25, 
2199, 349.56, 2075.25, 
2200, 350.75, 2137.75, 
2201, 352.02, 2194.50, 
2201, 375.22, 5443.00, 
2202, 26.70, 2080.50, 
2217, 27.95, 2086.25, 
2218, 29.14, 2088.50, 
2219, 29.89, 0.00, 
2219, 38.95, 0.00, 
2220, 40.19, 0.00, 
2220, 41.42, 0.00, 
2221, 35.50, 0.00, 
2222, 36.72, 2080.25, 
2222, 45.28, 0.00, 
2223, 46.53, 0.00, 
2224, 42.72, 0.00, 
2224, 43.09, 0.00, 
2225, 42.47, 0.00, 
2226, 43.73, 0.00, 
2226, 45.00, 0.00, 
2227, 54.02, 0.00, 
2227, 55.25, 0.00, 
2228, 48.77, 0.00, 
2229, 50.02, 0.00, 
2229, 51.28, 0.00, 
2230, 52.55, 0.00, 
2231, 53.78, 4668.25, 
2231, 55.05, 0.00, 
2232, 56.31, 4350.25, 
2233, 57.78, 0.00, 
2233, 58.98, 2528.75, 
2234, 60.19, 0.00, 
2234, 68.91, 0.00, 
2235, 62.62, 0.00, 
2236, 63.80, 0.00, 
2236, 65.05, 3552.25, 
2237, 66.30, 3557.25, 
2238, 67.56, 0.00, 
2238, 68.80, 3336.25, 
2239, 70.19, 0.00, 
2240, 71.42, 2625.00, 
2240, 72.66, 2640.00, 
2241, 73.87, 2661.00, 
2241, 75.14, 2685.75, 
2242, 76.36, 2703.25, 
2243, 77.62, 2715.25, 
2243, 78.84, 2736.00, 
2244, 87.55, 0.00, 
2245, 88.80, 0.00, 
2245, 82.50, 0.00, 
2246, 83.73, 2860.00, 
2247, 30.80, 4303.50, 
2265, 183.73, 978.25, 
2266, 191.50, 0.00, 
2266, 192.75, 0.00, 
2267, 193.98, 0.00, 
2268, 188.70, 0.00, 
2268, 189.94, 1007.50, 
2269, 191.14, 1004.25, 
2270, 198.94, 0.00, 
2270, 200.16, 0.00, 
2271, 201.39, 0.00, 
2271, 202.62, 0.00, 
2272, 203.88, 0.00, 
2273, 205.11, 0.00, 
2273, 206.34, 0.00, 
2274, 207.58, 0.00, 
2275, 208.81, 0.00, 
2275, 210.14, 0.00, 
2276, 211.39, 0.00, 
2277, 212.63, 0.00, 
2277, 213.87, 0.00, 
2278, 215.11, 0.00, 
2278, 216.34, 0.00, 
2279, 217.59, 0.00, 
2280, 218.83, 0.00, 
2280, 220.06, 0.00, 
2281, 221.31, 0.00, 
2282, 222.55, 0.00, 
2282, 223.78, 0.00, 
2283, 225.03, 0.00, 
2284, 226.27, 0.00, 
2284, 227.52, 0.00, 
2285, 228.75, 0.00, 
2285, 229.98, 0.00, 
2286, 231.23, 0.00, 
2287, 232.47, 0.00, 
2287, 233.72, 0.00, 
2288, 234.97, 0.00, 
2289, 236.20, 0.00, 
2289, 237.44, 0.00, 
2290, 238.69, 0.00, 
2291, 239.92, 0.00, 
2291, 241.17, 0.00, 
2292, 242.41, 0.00, 
2293, 243.64, 0.00, 
2293, 244.89, 0.00, 
2294, 246.13, 0.00, 
2294, 247.37, 0.00, 
2295, 248.61, 0.00, 
2296, 249.84, 0.00, 
2296, 251.09, 0.00, 
2297, 252.33, 0.00, 
2298, 253.58, 0.00, 
2298, 254.81, 0.00, 
2299, 256.05, 0.00, 
2300, 257.30, 0.00, 
2300, 258.53, 0.00, 
2301, 259.78, 0.00, 
2302, 261.02, 0.00, 
2302, 262.27, 0.00, 
2303, 263.50, 0.00, 
2303, 264.73, 0.00, 
2304, 265.98, 0.00, 
2305, 267.22, 0.00, 
2305, 268.45, 0.00, 
2306, 269.70, 0.00, 
2307, 270.94, 0.00, 
2307, 272.19, 0.00, 
2308, 273.42, 0.00, 
2309, 274.66, 0.00, 
2309, 275.91, 0.00, 
2310, 277.14, 38.50, 
2310, 310.56, 0.00, 
2311, 311.81, 0.00, 
2312, 313.05, 0.00, 
2312, 314.28, 0.00, 
2313, 315.53, 0.00, 
2314, 316.77, 0.00, 
2314, 318.00, 0.00, 
2315, 319.25, 0.00, 
2316, 320.48, 0.00, 
2316, 321.73, 0.00, 
2317, 322.97, 0.00, 
2317, 324.22, 0.00, 
2318, 318.47, 0.00, 
2319, 319.75, 1398.00, 
2319, 320.94, 1402.50, 
2320, 322.19, 1403.00, 
2321, 323.44, 1407.25, 
2321, 324.67, 1421.50, 
2322, 326.12, 0.00, 
2323, 327.56, 0.00, 
2323, 328.78, 994.00, 
2324, 329.69, 0.00, 
2325, 331.08, 0.00, 
2325, 322.44, 1.25, 
2326, 12.48, 0.00, 
2347, 13.72, 0.00, 
2347, 14.95, 0.00, 
2348, 16.19, 0.00, 
2348, 17.44, 0.00, 
2349, 11.34, 0.00, 
2350, 12.58, 2135.50, 
2350, 13.81, 2124.75, 
2351, 15.11, 2120.00, 
2352, 16.34, 2110.75, 
2352, 17.55, 2097.75, 
2353, 18.78, 2089.50, 
2354, 20.02, 2082.50, 
2354, 21.27, 2070.75, 
2355, 22.50, 2062.50, 
2356, 23.75, 2063.50, 
2356, 25.03, 2065.75, 
2357, 26.25, 2068.75, 
2357, 27.45, 2077.00, 
2358, 28.69, 2084.75, 
2359, 37.25, 0.00, 
2359, 38.50, 0.00, 
2360, 32.20, 0.00, 
2361, 40.95, 0.00, 
2361, 42.31, 0.00, 
2362, 36.25, 0.00, 
2363, 44.80, 0.00, 
2363, 46.03, 0.00, 
2364, 47.27, 0.00, 
2365, 48.52, 0.00, 
2365, 49.77, 0.00, 
2366, 51.00, 0.00, 
2366, 44.47, 0.00, 
2367, 53.52, 0.00, 
2368, 54.75, 0.00, 
2368, 48.23, 0.00, 
2369, 49.48, 0.00, 
2370, 50.75, 0.00, 
2370, 52.02, 0.00, 
2371, 53.27, 0.00, 
2372, 54.52, 0.00, 
2372, 55.77, 4438.50, 
2373, 57.27, 0.00, 
2373, 58.48, 2526.75, 
2374, 67.17, 0.00, 
2375, 68.42, 0.00, 
2375, 69.66, 0.00, 
2376, 127.84, 3015.25, 
2377, 136.59, 0.00, 
2377, 130.45, 0.00, 
2378, 131.59, 2369.50, 
2379, 140.23, 0.00, 
2379, 133.94, 0.00, 
2380, 135.16, 3154.00, 
2381, 136.81, 0.00, 
2381, 145.19, 0.00, 
2382, 146.42, 0.00, 
2382, 140.36, 0.00, 
2383, 141.62, 0.00, 
2384, 142.91, 0.00, 
2384, 144.16, 0.00, 
2385, 145.44, 0.00, 
2386, 146.72, 1699.00, 
2386, 148.00, 0.00, 
2387, 149.25, 0.00, 
2388, 150.48, 0.00, 
2388, 151.77, 1489.75, 
2389, 153.00, 1452.50, 
2389, 154.28, 1413.75, 
2390, 155.55, 1376.00, 
2391, 156.80, 1346.00, 
2391, 158.03, 1314.25, 
2392, 159.33, 1282.25, 
2393, 160.56, 1255.25, 
2393, 161.84, 1229.00, 
2394, 163.05, 1206.50, 
2395, 164.37, 1185.75, 
2395, 172.34, 0.00, 
2396, 166.89, 0.00, 
2397, 168.08, 1104.25, 
2397, 169.33, 1095.25, 
2398, 170.64, 1083.00, 
2398, 171.84, 1073.00, 
2399, 173.11, 1058.75, 
2400, 174.38, 1052.00, 
2400, 175.62, 1037.50, 
2401, 176.86, 1024.50, 
2402, 178.06, 1032.00, 
2402, 179.30, 1028.00, 
2403, 180.72, 1002.50, 
2404, 181.87, 986.50, 
2404, 183.14, 988.00, 
2405, 190.89, 0.00, 
2406, 192.13, 0.00, 
2406, 186.75, 0.00, 
2407, 226.83, 0.00, 
2408, 228.06, 0.00, 
2408, 229.31, 0.00, 
2409, 230.55, 0.00, 
2409, 231.78, 0.00, 
2410, 233.02, 0.00, 
2411, 234.28, 0.00, 
2411, 235.52, 0.00, 
2412, 236.75, 0.00, 
2413, 238.00, 0.00, 
2413, 239.23, 0.00, 
2414, 240.47, 0.00, 
2415, 241.72, 0.00, 
2415, 242.95, 0.00, 
2416, 244.19, 0.00, 
2416, 245.42, 0.00, 
2417, 246.67, 0.00, 
2418, 247.91, 0.00, 
2418, 249.14, 0.00, 
2419, 250.39, 0.00, 
2420, 251.62, 0.00, 
2420, 252.86, 0.00, 
2421, 254.11, 0.00, 
2422, 255.34, 0.00, 
2422, 256.58, 0.00, 
2423, 257.83, 0.00, 
2424, 259.08, 0.00, 
2424, 260.33, 0.00, 
2425, 261.56, 0.00, 
2425, 262.80, 0.00, 
2426, 264.05, 0.00, 
2427, 265.28, 0.00, 
2427, 266.52, 0.00, 
2428, 267.77, 0.00, 
2429, 269.00, 0.00, 
2429, 270.25, 0.00, 
2430, 271.48, 0.00, 
2431, 272.72, 0.00, 
2431, 273.97, 0.00, 
2432, 275.20, 0.00, 
2432, 276.44, 0.00, 
2433, 277.69, 0.00, 
2434, 278.92, 0.00, 
2434, 280.17, 0.00, 
2435, 281.41, 0.00, 
2436, 282.64, 0.00, 
2436, 283.87, 0.00, 
2437, 285.11, 0.00, 
2438, 286.34, 0.00, 
2438, 287.59, 0.00, 
2439, 288.83, 0.00, 
2439, 290.06, 0.00, 
2440, 291.31, 0.00, 
2441, 292.55, 0.00, 
2441, 293.78, 0.00, 
2442, 295.03, 0.00, 
2443, 296.27, 0.00, 
2443, 297.50, 0.00, 
2444, 298.73, 0.00, 
2445, 299.98, 0.00, 
2445, 301.22, 0.00, 
2446, 302.45, 0.00, 
2446, 303.70, 0.00, 
2447, 304.94, 0.00, 
2448, 306.22, 0.00, 
2448, 307.47, 0.00, 
2449, 308.70, 0.00, 
2450, 309.95, 0.00, 
2450, 311.19, 0.00, 
2451, 312.42, 0.00, 
2452, 313.67, 0.00, 
2452, 314.92, 0.00, 
2453, 316.16, 0.00, 
2454, 317.39, 0.00, 
2454, 318.64, 0.00, 
2455, 319.87, 0.00, 
2455, 321.13, 0.00, 
2456, 322.36, 0.00, 
2457, 323.61, 0.00, 
2457, 324.84, 0.00, 
2458, 319.14, 0.00, 
2459, 320.37, 1401.25, 
2459, 321.58, 1405.00, 
2460, 322.86, 1407.00, 
2461, 324.03, 1414.25, 
2461, 325.31, 1431.00, 
2462, 326.88, 0.00, 
2463, 328.23, 0.00, 
2463, 336.00, 0.00, 
2464, 337.25, 0.00, 
2464, 331.67, 0.00, 
2465, 333.08, 0.00, 
2466, 334.25, 0.00, 
2466, 342.20, 0.00, 
2467, 343.44, 0.00, 
2468, 344.69, 0.00, 
2468, 339.12, 0.00, 
2482, 340.00, 0.00, 
2483, 341.25, 1754.75, 
2483, 342.44, 1798.00, 
2484, 343.64, 1838.00, 
2485, 344.86, 1881.75, 
2485, 346.09, 1932.25, 
2486, 347.30, 1977.50, 
2487, 348.50, 2026.25, 
2487, 349.75, 2084.75, 
