timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1706616257,2505814,0.129287,0.002394,-9.469068,-0.011458,0.017587,-0.021583
1706616257,2505840,0.191536,-0.019154,-9.591172,-0.013590,0.018119,-0.020784
1706616257,2505865,0.136469,-0.028730,-9.461885,-0.012524,0.018119,-0.021850
1706616257,2505894,0.081403,0.019154,-9.490616,-0.014922,0.021051,-0.021850
1706616257,2505919,0.071826,-0.009577,-9.521740,-0.014389,0.017587,-0.022383
1706616257,2505945,0.102951,-0.021548,-9.533711,-0.013590,0.017587,-0.020784
1706616257,2505971,0.114922,0.014365,-9.459491,-0.011458,0.017853,-0.021583
1706616257,2505997,0.095768,0.028730,-9.500193,-0.011724,0.018652,-0.021583
1706616257,2506023,0.102951,-0.028730,-9.540894,-0.015455,0.015988,-0.022383
1706616257,2506051,0.114922,-0.016759,-9.531317,-0.013057,0.022916,-0.020518
1706616257,2506076,0.057461,-0.031125,-9.557653,-0.015455,0.018386,-0.022916
1706616257,2506102,0.150835,-0.016759,-9.583989,-0.013590,0.016254,-0.017320
1706616257,2506128,0.110133,0.033519,-9.617508,-0.015188,0.016521,-0.022383
1706616257,2506154,0.117316,-0.021548,-9.504981,-0.014922,0.018919,-0.023182
1706616257,2506179,0.093374,-0.014365,-9.538500,-0.014123,0.017320,-0.019985
1706616257,2506205,0.098162,-0.014365,-9.425972,-0.011458,0.015455,-0.019452
1706616257,2506233,0.110133,0.002394,-9.538500,-0.014389,0.016254,-0.020784
1706616257,2506259,0.062249,0.035913,-9.583989,-0.013856,0.019985,-0.021850
1706616257,2506285,0.093374,-0.026336,-9.481039,-0.014922,0.017587,-0.022116
1706616257,2506311,0.098162,-0.007183,-9.583989,-0.013057,0.019185,-0.020251
1706616257,2506337,0.138864,0.043096,-9.504981,-0.013057,0.013590,-0.020784
1706616257,2506363,0.124498,0.009577,-9.445126,-0.014389,0.016787,-0.022383
1706616257,2506389,0.086191,0.009577,-9.521740,-0.017320,0.016787,-0.022383
1706616257,2506418,0.150835,0.009577,-9.504981,-0.015988,0.019185,-0.022383
1706616257,2506444,0.153229,-0.023942,-9.543288,-0.016254,0.016521,-0.020518
1706616257,2506470,0.067038,-0.050278,-9.509769,-0.012257,0.015721,-0.019985
1706616257,2506496,0.136469,-0.011971,-9.454702,-0.015721,0.019718,-0.022383
1706616257,2506523,0.105345,0.000000,-9.519346,-0.013057,0.014655,-0.023182
1706616257,2506549,0.105345,-0.023942,-9.583989,-0.013856,0.018386,-0.024248
1706616257,2506577,0.153229,-0.021548,-9.459491,-0.015188,0.016787,-0.021051
1706616257,2506603,0.052672,-0.026336,-9.605537,-0.010392,0.015188,-0.019452
1706616257,2506629,0.117316,-0.033519,-9.574412,-0.016254,0.013590,-0.019452
1706616257,2506655,0.107739,-0.031125,-9.552865,-0.013323,0.013590,-0.020251
1706616257,2506682,0.083797,-0.002394,-9.437943,-0.011724,0.019452,-0.019185
1706616257,2506708,0.134075,0.002394,-9.538500,-0.014389,0.017054,-0.022116
1706616257,2506734,0.110133,-0.007183,-9.445126,-0.014922,0.018119,-0.023182
1706616257,2506762,0.146046,-0.016759,-9.543288,-0.012524,0.016787,-0.021583
1706616258,2506788,0.160412,0.014365,-9.469068,-0.013323,0.017320,-0.022116
1706616258,2506814,0.105345,-0.019154,-9.531317,-0.011724,0.018119,-0.020251
1706616258,2506841,0.129287,0.047884,-9.469068,-0.013323,0.015188,-0.024248
1706616258,2506867,0.167594,0.007183,-9.478644,-0.015455,0.017320,-0.024248
1706616258,2506893,0.086191,-0.019154,-9.528923,-0.014655,0.017054,-0.023182
1706616258,2506919,0.074220,-0.033519,-9.560047,-0.015188,0.018386,-0.023982
1706616258,2506947,0.119710,0.038307,-9.493010,-0.013323,0.015988,-0.020251
1706616258,2506973,0.079009,-0.088585,-9.473856,-0.016521,0.020251,-0.020518
1706616258,2507000,0.107739,-0.026336,-9.598354,-0.012524,0.020251,-0.019985
1706616258,2507026,0.136469,-0.019154,-9.528923,-0.014655,0.018652,-0.018919
1706616258,2507052,0.162806,-0.021548,-9.557653,-0.011724,0.017054,-0.023715
1706616258,2507078,0.112527,-0.009577,-9.516952,-0.014655,0.018386,-0.024248
1706616258,2507106,0.057461,0.023942,-9.528923,-0.012524,0.018652,-0.019718
1706616258,2507132,0.076614,0.002394,-9.524135,-0.010925,0.018652,-0.024515
1706616258,2507159,0.126893,-0.016759,-9.519346,-0.014922,0.017853,-0.021583
1706616258,2507185,0.076614,0.016759,-9.574412,-0.014123,0.017853,-0.019718
1706616258,2507211,0.081403,-0.033519,-9.586384,-0.014922,0.017054,-0.020251
1706616258,2507237,0.062249,-0.040701,-9.481039,-0.011458,0.017853,-0.018919
1706616258,2507263,0.131681,-0.019154,-9.483433,-0.012790,0.018652,-0.019452
1706616258,2507291,0.057461,-0.055067,-9.526528,-0.014123,0.016521,-0.019985
1706616258,2507318,0.081403,-0.093374,-9.516952,-0.013323,0.018119,-0.024515
1706616258,2507344,0.129287,0.002394,-9.478644,-0.013323,0.014922,-0.020784
1706616258,2507370,0.102951,-0.002394,-9.603143,-0.011991,0.018119,-0.019185
1706616258,2507396,0.117316,0.007183,-9.512163,-0.016521,0.016787,-0.022649
1706616258,2507422,0.122104,0.023942,-9.526528,-0.014655,0.019718,-0.023449
1706616258,2507448,0.110133,-0.062249,-9.461885,-0.013323,0.018919,-0.021317
1706616258,2507477,0.124498,0.007183,-9.595961,-0.013856,0.018386,-0.019452
1706616258,2507503,0.105345,-0.009577,-9.524135,-0.015988,0.018652,-0.018386
