timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1706614972,1220801,0.090980,0.038307,-9.562442,-0.011458,0.018919,-0.022116
1706614972,1220821,0.131681,0.002394,-9.533711,-0.014389,0.017054,-0.022116
1706614972,1220843,0.141258,-0.076614,-9.485827,-0.013057,0.018386,-0.020251
1706614972,1220863,0.088585,0.007183,-9.514558,-0.015188,0.015988,-0.018919
1706614972,1220883,0.088585,0.002394,-9.588778,-0.013057,0.016254,-0.021583
1706614972,1220904,0.095768,-0.019154,-9.476251,-0.011458,0.020251,-0.021583
1706614972,1220924,0.174777,-0.014365,-9.423578,-0.014389,0.015721,-0.020784
1706614972,1220944,0.141258,-0.033519,-9.457097,-0.014655,0.022116,-0.021317
1706614972,1220964,0.138864,-0.007183,-9.607931,-0.014123,0.016787,-0.022916
1706614972,1220986,0.114922,0.043096,-9.502586,-0.014922,0.015988,-0.016787
1706614972,1221006,0.090980,0.014365,-9.502586,-0.011991,0.018919,-0.020518
1706614972,1221027,0.134075,-0.062249,-9.543288,-0.015188,0.015455,-0.019185
1706614972,1221047,0.143652,-0.031125,-9.572019,-0.011724,0.021583,-0.020251
1706614972,1221067,0.155623,0.021548,-9.502586,-0.015455,0.019452,-0.023182
1706614972,1221087,0.095768,0.016759,-9.540894,-0.014123,0.017054,-0.021051
1706614972,1221107,0.150835,-0.026336,-9.519346,-0.014389,0.018119,-0.021583
1706614972,1221129,0.105345,-0.016759,-9.507375,-0.011724,0.017853,-0.018386
1706614972,1221149,0.143652,-0.038307,-9.514558,-0.013057,0.015455,-0.021051
1706614972,1221169,0.110133,0.007183,-9.469068,-0.011991,0.015721,-0.018652
1706614972,1221190,0.124498,-0.002394,-9.483433,-0.013856,0.017853,-0.019985
1706614972,1221210,0.067038,0.079009,-9.555259,-0.014123,0.021850,-0.020518
1706614972,1221230,0.129287,0.002394,-9.514558,-0.014123,0.019185,-0.019718
1706614972,1221252,0.143652,-0.040701,-9.521740,-0.012790,0.015988,-0.020518
1706614972,1221272,0.086191,-0.004788,-9.466674,-0.011724,0.019452,-0.020518
1706614972,1221292,0.129287,-0.004788,-9.414001,-0.014123,0.017853,-0.019718
1706614972,1221312,0.126893,-0.052672,-9.540894,-0.014655,0.017054,-0.021583
1706614972,1221333,0.093374,-0.031125,-9.526528,-0.015721,0.015188,-0.021850
1706614972,1221353,0.076614,-0.033519,-9.493010,-0.010925,0.017320,-0.022383
1706614972,1221373,0.138864,-0.016759,-9.500193,-0.011458,0.018652,-0.020518
1706614972,1221395,-2.741361,0.378284,-5.707777,0.085002,0.223296,-0.006662
1706614972,1221415,2.853889,-0.186748,-5.264850,0.118842,0.345335,-0.005063
1706614972,1221435,1.149217,-0.577003,2.681506,-0.074077,-0.270992,0.000000
1706614972,1221455,1.556231,1.197101,0.991199,-0.075942,0.101256,-0.025314
1706614972,1221475,-2.489970,-2.293645,-12.816162,0.024248,0.129501,-0.028245
