timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1706615080,1328817,0.811634,0.440533,-5.389348,-0.024781,0.066083,-0.024515
1706615080,1328839,0.275333,0.184354,-12.440272,0.027446,0.064217,-0.018119
1706615080,1328863,-0.371101,-0.131681,-6.284780,-0.017853,-0.039436,-0.022116
1706615080,1328885,0.083797,0.890643,-11.882423,-0.021583,0.046897,-0.022649
1706615080,1328907,0.476446,-0.605733,-8.829816,0.001332,0.041302,-0.024248
1706615080,1328928,-0.153229,0.023942,-10.115502,-0.025314,-0.045032,-0.015455
1706615080,1328950,-0.019154,0.067038,-9.028535,-0.014922,0.047697,-0.023715
1706615080,1328972,0.363919,-0.134075,-9.327810,-0.001865,0.031975,-0.018386
1706615080,1328996,0.184354,0.117316,-8.367735,-0.022116,-0.010126,-0.025047
1706615080,1329018,-0.184354,0.043096,-9.339781,-0.011458,0.016787,-0.019985
1706615080,1329039,0.248997,-0.387861,-10.455479,-0.007727,0.034907,-0.021051
1706615080,1329061,0.172383,0.028730,-8.688558,-0.020518,-0.001332,-0.018652
1706615080,1329083,0.040701,0.189142,-9.873688,-0.010925,0.027712,-0.025314
1706615080,1329104,0.186748,-0.153229,-9.064447,-0.014123,0.023182,-0.018386
1706615080,1329126,0.074220,0.110133,-9.792285,-0.017587,0.005063,-0.022383
1706615080,1329150,0.069432,-0.107739,-9.220071,-0.008260,0.021583,-0.019718
1706615080,1329172,0.064643,-0.155623,-10.216059,-0.015455,0.007994,-0.025314
1706615080,1329194,0.167594,0.126893,-8.621520,-0.016787,0.016521,-0.021850
1706615080,1329215,0.004788,-0.045490,-10.409989,-0.011191,0.020784,-0.022116
1706615080,1329237,0.079009,-0.002394,-9.208099,-0.016254,0.014123,-0.019452
1706615080,1329259,0.169988,0.067038,-9.957485,-0.015721,0.020251,-0.021583
1706615080,1329280,0.124498,-0.059855,-9.011775,-0.011191,0.014389,-0.022116
1706615080,1329305,0.050278,-0.011971,-9.751583,-0.014389,0.009593,-0.023182
1706615080,1329326,0.124498,0.067038,-9.011775,-0.013323,0.024781,-0.022383
1706615080,1329348,0.136469,-0.124498,-9.995792,-0.017587,0.013057,-0.022916
1706615080,1329370,0.110133,-0.021548,-9.129091,-0.013590,0.015188,-0.024248
1706615080,1329391,0.136469,0.052672,-9.914390,-0.015455,0.014123,-0.021850
1706615080,1329413,0.040701,-0.062249,-9.327810,-0.012524,0.019185,-0.019185
1706615080,1329437,0.095768,-0.011971,-9.670180,-0.015455,0.017853,-0.025580
1706615080,1329459,0.148441,0.047884,-9.284714,-0.013323,0.016254,-0.020251
1706615080,1329481,0.074220,-0.014365,-9.753978,-0.012790,0.016521,-0.021051
1706615080,1329502,0.117316,-0.002394,-9.334992,-0.012790,0.024781,-0.023182
1706615080,1329524,0.203507,-0.007183,-9.646238,-0.013856,0.015188,-0.020784
1706615080,1329546,0.110133,-0.021548,-9.416395,-0.013057,0.019985,-0.019985
1706615080,1329567,0.040701,0.023942,-9.629479,-0.017320,0.011458,-0.021583
1706615080,1329600,0.079009,-0.057461,-9.746795,-0.014123,0.017320,-0.020518
1706615080,1329623,0.114922,-0.007183,-9.296685,-0.013590,0.019452,-0.022916
1706615080,1329644,0.074220,-0.004788,-9.655815,-0.012524,0.014389,-0.024515
1706615080,1329665,0.098162,0.031125,-9.320627,-0.011458,0.015455,-0.019185
1706615080,1329687,0.150835,-0.052672,-9.732430,-0.014389,0.017853,-0.018652
1706615080,1329708,0.081403,0.031125,-9.358934,-0.013057,0.017587,-0.020784
1706615080,1329729,0.138864,-0.023942,-9.770737,-0.012524,0.020251,-0.020251
1706615080,1329753,0.076614,-0.016759,-9.358934,-0.011724,0.018652,-0.017853
1706615080,1329775,0.076614,0.009577,-9.526528,-0.015455,0.013856,-0.023715
1706615081,1329796,0.126893,-0.031125,-9.421184,-0.013057,0.016254,-0.022383
1706615081,1329817,0.102951,-0.019154,-9.516952,-0.014389,0.014123,-0.019185
1706615081,1329839,0.047884,0.009577,-9.536105,-0.012524,0.019985,-0.020251
1706615081,1329860,0.136469,0.028730,-9.552865,-0.013590,0.015721,-0.020784
1706615081,1329884,0.069432,-0.040701,-9.490616,-0.014389,0.018119,-0.020518
1706615081,1329905,0.105345,-0.028730,-9.603143,-0.014389,0.017320,-0.022383
1706615081,1329927,0.179565,-0.014365,-9.615114,-0.014922,0.017853,-0.023982
1706615081,1329948,0.110133,-0.059855,-9.502586,-0.016254,0.017853,-0.021850
1706615081,1329970,0.146046,-0.062249,-9.543288,-0.013323,0.017587,-0.021583
1706615081,1329991,0.076614,-0.007183,-9.516952,-0.014922,0.016787,-0.023715
1706615081,1330013,0.141258,0.011971,-9.485827,-0.015455,0.019718,-0.022116
1706615081,1330036,0.074220,-0.047884,-9.464279,-0.010392,0.016521,-0.020784
1706615081,1330058,0.122104,-0.023942,-9.543288,-0.013856,0.017320,-0.022916
1706615081,1330079,0.105345,-0.019154,-9.476251,-0.014123,0.017320,-0.022649
1706615081,1330101,0.153229,-0.038307,-9.631873,-0.015188,0.016521,-0.018386
1706615081,1330122,0.098162,0.016759,-9.471462,-0.015988,0.018119,-0.023715
1706615081,1330144,0.122104,0.023942,-9.483433,-0.015988,0.014922,-0.022116
1706615081,1330165,0.119710,0.009577,-9.557653,-0.011458,0.017054,-0.022116
1706615081,1330189,0.067038,-0.038307,-9.445126,-0.012524,0.014389,-0.020518
1706615081,1330210,0.040701,0.000000,-9.476251,-0.014655,0.018119,-0.019985
1706615081,1330231,0.076614,-0.038307,-9.569624,-0.011458,0.017587,-0.021583
1706615081,1330253,0.071826,-0.014365,-9.516952,-0.013590,0.020518,-0.020518
1706615081,1330274,0.102951,-0.035913,-9.605537,-0.013856,0.019985,-0.021317
1706615081,1330296,0.100556,-0.059855,-9.538500,-0.013057,0.021051,-0.019718
1706615081,1330317,0.098162,-0.071826,-9.485827,-0.014389,0.014655,-0.020251
1706615081,1330337,0.095768,-0.038307,-9.545682,-0.012257,0.018386,-0.023715
1706615081,1330359,0.100556,-0.031125,-9.490616,-0.013057,0.016521,-0.019718
1706615081,1330380,0.146046,0.050278,-9.531317,-0.016254,0.014922,-0.019718
1706615081,1330402,0.117316,0.019154,-9.557653,-0.016787,0.019185,-0.024248
