timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1704877830,91513,0.040701,0.052672,-9.411607,-0.012257,0.021051,-0.022116
1704877830,91529,0.021548,0.129287,-9.404425,-0.015721,0.015188,-0.023715
1704877830,91544,0.059855,0.035913,-9.296685,-0.012790,0.015188,-0.021317
1704877830,91559,-0.038307,-0.004788,-9.358934,-0.010658,0.018652,-0.022649
1704877830,91576,0.069432,0.110133,-9.385271,-0.011991,0.013323,-0.021583
1704877830,91591,0.098162,0.043096,-9.275137,-0.016254,0.013856,-0.023715
1704877830,91607,0.028730,0.045490,-9.176975,-0.009326,0.018919,-0.021051
1704877830,91622,0.050278,0.069432,-9.641450,-0.018652,0.014922,-0.021317
1704877830,91637,0.098162,0.028730,-9.449914,-0.014655,0.015721,-0.025580
1704877830,91652,0.090980,0.062249,-9.186552,-0.009859,0.024248,-0.021051
1704877830,91667,0.148441,0.119710,-9.306262,-0.012524,0.022116,-0.021583
1704877830,91685,0.021548,0.023942,-9.315839,-0.015188,0.014655,-0.022383
1704877830,91700,0.055067,0.023942,-9.248801,-0.013057,0.023982,-0.021317
1704877830,91715,-0.007183,0.004788,-9.572019,-0.013323,0.019185,-0.020784
1704877830,91730,-0.002394,0.023942,-9.267955,-0.014123,0.017320,-0.019718
1704877830,91745,0.000000,0.023942,-9.344569,-0.011991,0.021850,-0.022916
1704877830,91760,0.000000,0.014365,-9.327810,-0.012790,0.019452,-0.023449
1704877830,91775,0.000000,-0.016759,-9.457097,-0.013323,0.018119,-0.021051
1704877830,91793,0.011971,0.007183,-9.308656,-0.012790,0.021850,-0.024781
1704877830,91808,0.021548,0.016759,-9.576807,-0.015188,0.013856,-0.022383
1704877830,91823,0.019154,0.031125,-9.327810,-0.011724,0.017853,-0.023449
1704877830,91838,0.038307,-0.009577,-9.512163,-0.013856,0.023182,-0.020784
1704877830,91853,0.074220,0.021548,-9.354146,-0.014922,0.015455,-0.023449
1704877830,91868,-0.040701,0.035913,-9.325416,-0.014389,0.020784,-0.021317
1704877830,91883,0.033519,0.071826,-9.449914,-0.012524,0.018919,-0.020518
1704877830,91908,-0.004788,0.057461,-9.394848,-0.013057,0.018386,-0.025047
1704877830,91924,0.045490,0.014365,-9.404425,-0.011458,0.018119,-0.021051
1704877830,91939,0.019154,0.035913,-9.385271,-0.011724,0.019185,-0.019185
1704877830,91954,0.028730,0.009577,-9.404425,-0.014389,0.018119,-0.021317
1704877830,91968,0.055067,0.016759,-9.440337,-0.012257,0.018119,-0.021583
1704877830,91983,0.028730,-0.035913,-9.473856,-0.014922,0.018386,-0.023182
1704877830,91998,0.064643,0.045490,-9.291897,-0.016521,0.016521,-0.021850
1704877830,92015,0.047884,0.038307,-9.416395,-0.013057,0.017853,-0.021850
1704877830,92030,0.062249,0.086191,-9.385271,-0.014123,0.019452,-0.019185
1704877830,92045,0.028730,-0.007183,-9.459491,-0.012790,0.017320,-0.020784
1704877830,92060,0.100556,-0.021548,-9.392453,-0.013856,0.018119,-0.022916
