timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1704886716,1071059,0.083797,-0.009577,-9.464279,-0.012524,0.019452,-0.023715
1704886716,1071079,0.050278,-0.050278,-9.481039,-0.014123,0.016254,-0.023449
1704886716,1071100,0.083797,-0.057461,-9.483433,-0.014922,0.017587,-0.023182
1704886716,1071120,-0.023942,-0.021548,-9.447520,-0.015721,0.015188,-0.023715
1704886716,1071140,-0.007183,0.007183,-9.536105,-0.013323,0.016787,-0.019718
1704886716,1071161,0.057461,-0.016759,-9.447520,-0.013856,0.018919,-0.019452
1704886716,1071181,0.000000,0.040701,-9.512163,-0.016254,0.015455,-0.020251
1704886716,1071204,0.050278,0.035913,-9.543288,-0.014123,0.014655,-0.019985
1704886716,1071224,0.064643,-0.014365,-9.406818,-0.014123,0.015988,-0.022649
1704886716,1071244,-0.009577,0.007183,-9.428367,-0.011458,0.016787,-0.021317
1704886716,1071265,0.016759,-0.031125,-9.418790,-0.010392,0.020784,-0.022116
1704886716,1071285,0.057461,0.014365,-9.528923,-0.014123,0.014389,-0.023449
1704886716,1071305,0.026336,0.009577,-9.504981,-0.012257,0.019185,-0.022383
1704886716,1071328,0.076614,-0.009577,-9.445126,-0.013856,0.014123,-0.021850
1704886716,1071348,0.076614,-0.007183,-9.397242,-0.010658,0.017587,-0.025047
1704886716,1071369,0.062249,-0.026336,-9.466674,-0.013323,0.019718,-0.020518
1704886716,1071389,0.093374,-0.007183,-9.543288,-0.011458,0.018652,-0.020784
1704886716,1071409,0.102951,0.016759,-9.490616,-0.011458,0.013323,-0.019985
1704886716,1071430,0.102951,0.016759,-9.425972,-0.013856,0.019185,-0.021051
1704886716,1071450,0.071826,-0.031125,-9.425972,-0.012790,0.015721,-0.021051
1704886716,1071473,0.110133,-0.016759,-9.512163,-0.016521,0.023182,-0.022649
1704886716,1071493,0.047884,0.007183,-9.543288,-0.014655,0.017853,-0.022916
1704886716,1071513,-0.610521,0.067038,-9.789890,-0.022649,0.011458,-0.021850
1704886716,1071533,0.361524,0.718261,-6.938396,-0.017054,0.037038,-0.021583
1704886716,1071554,0.071826,0.653617,-7.007828,-0.013856,0.015455,-0.024515
1704886716,1071574,0.057461,-0.141258,-9.586384,-0.020518,-0.019452,-0.021317
1704886716,1071594,0.102951,0.098162,-10.862494,-0.019452,-0.002931,-0.021317
1704886716,1071617,0.019154,0.040701,-8.863335,-0.017320,0.007727,-0.024515
1704886716,1071637,-0.114922,-0.311246,-10.280702,-0.022383,-0.013590,-0.025314
1704886716,1071658,0.052672,-0.076614,-9.792285,-0.022649,0.000533,-0.022383
1704886716,1071678,0.021548,0.023942,-9.823410,-0.021583,0.006928,-0.024515
1704886716,1071699,-0.023942,-0.033519,-9.694122,-0.022116,0.010925,-0.025314
1704886716,1071720,0.040701,0.016759,-9.873688,-0.017320,0.013856,-0.023715
1704886716,1071743,0.083797,-0.004788,-9.677363,-0.012524,0.018652,-0.022916
1704886716,1071763,0.000000,0.035913,-9.572019,-0.013057,0.027446,-0.027712
1704886716,1071784,-0.014365,0.064643,-9.543288,-0.014123,0.026646,-0.024781
1704886716,1071804,0.019154,0.014365,-9.610326,-0.012790,0.028778,-0.023715
