timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1706625740,11988892,0.143652,-0.040701,-9.416395,-0.013856,0.018119,-0.022383
1706625740,11988943,0.110133,-0.067038,-9.449914,-0.014922,0.014922,-0.023982
1706625740,11988994,0.102951,-0.014365,-9.473856,-0.014655,0.017853,-0.021051
1706625740,11989044,0.153229,0.043096,-9.500193,-0.013323,0.019718,-0.022649
1706625740,11989095,0.107739,-0.002394,-9.667787,-0.013057,0.019985,-0.025847
1706625740,11989149,0.086191,0.000000,-9.629479,-0.014922,0.020251,-0.022649
1706625740,11989199,0.107739,-0.023942,-9.514558,-0.010925,0.018119,-0.023982
1706625740,11989250,0.067038,-0.035913,-9.528923,-0.014389,0.017320,-0.026113
1706625740,11989301,0.064643,-0.043096,-9.572019,-0.014655,0.019985,-0.024515
1706625740,11989352,0.122104,-0.057461,-9.521740,-0.014123,0.015721,-0.019718
1706625740,11989403,0.110133,0.016759,-9.576807,-0.014123,0.016254,-0.023449
1706625740,11989454,0.083797,-0.031125,-9.610326,-0.013323,0.018119,-0.023449
1706625740,11989507,0.086191,-0.057461,-9.576807,-0.012790,0.017587,-0.024515
1706625740,11989558,0.095768,-0.016759,-9.607931,-0.012257,0.019452,-0.024515
1706625740,11989609,0.114922,-0.047884,-9.562442,-0.014389,0.019452,-0.026646
1706625740,11989659,0.124498,-0.040701,-9.457097,-0.011724,0.023449,-0.025047
1706625740,11989710,0.102951,-0.014365,-9.586384,-0.014655,0.018119,-0.023715
1706625740,11989761,0.081403,-0.011971,-9.543288,-0.014123,0.015455,-0.026913
1706625740,11989814,0.002394,-0.026336,-9.533711,-0.012257,0.019452,-0.025047
1706625741,11989865,0.129287,-0.007183,-9.493010,-0.013057,0.015455,-0.024515
1706625741,11989916,0.074220,-0.004788,-9.500193,-0.014389,0.018919,-0.025847
1706625741,11989967,0.124498,-0.009577,-9.528923,-0.010925,0.014655,-0.020784
1706625741,11990018,0.179565,-0.033519,-9.600749,-0.015721,0.017853,-0.022916
1706625741,11990068,0.059855,-0.028730,-9.495404,-0.010925,0.018386,-0.023982
1706625741,11990119,0.110133,-0.071826,-9.576807,-0.014123,0.018919,-0.021850
1706625741,11990172,0.122104,-0.035913,-9.567230,-0.012257,0.014922,-0.028511
1706625741,11990223,0.069432,-0.047884,-9.543288,-0.014922,0.019185,-0.025580
1706625741,11990274,0.126893,-0.016759,-9.586384,-0.012524,0.014389,-0.021850
1706625741,11990325,0.076614,-0.026336,-9.557653,-0.013323,0.017320,-0.024781
1706625741,11990376,0.038307,-0.031125,-9.540894,-0.014389,0.015721,-0.025047
1706625741,11990427,0.102951,0.002394,-9.454702,-0.013590,0.015455,-0.022649
1706625741,11990488,0.122104,0.004788,-9.509769,-0.013057,0.017853,-0.022116
1706625741,11990539,0.114922,-0.074220,-9.507375,-0.014389,0.021583,-0.024248
1706625741,11990589,0.040701,0.009577,-9.607931,-0.014123,0.016254,-0.020784
1706625741,11990640,0.074220,-0.014365,-9.483433,-0.012790,0.017587,-0.023715
1706625741,11990690,0.134075,-0.011971,-9.519346,-0.013856,0.018652,-0.026380
1706625741,11990741,0.081403,-0.040701,-9.581595,-0.011991,0.017587,-0.023982
1706625741,11990791,0.069432,-0.052672,-9.526528,-0.013856,0.017320,-0.026646
1706625742,11990844,0.177171,0.026336,-9.507375,-0.014655,0.018119,-0.026646
1706625742,11990894,0.114922,-0.031125,-9.516952,-0.014123,0.016254,-0.022116
1706625742,11990945,0.131681,-0.023942,-9.548077,-0.011991,0.014655,-0.023182
1706625742,11990995,0.038307,-0.045490,-9.629479,-0.011724,0.017054,-0.022916
1706625742,11991046,0.062249,-0.019154,-9.476251,-0.012524,0.016521,-0.024781
1706625742,11991096,0.050278,-0.043096,-9.576807,-0.013323,0.014922,-0.025047
1706625742,11991149,0.117316,-0.007183,-9.605537,-0.012524,0.018919,-0.023982
1706625742,11991200,0.134075,-0.026336,-9.516952,-0.015455,0.019185,-0.022916
1706625742,11991250,0.124498,-0.052672,-9.531317,-0.015455,0.015455,-0.026380
1706625742,11991301,0.122104,-0.009577,-9.512163,-0.014922,0.020251,-0.023182
1706625742,11991351,0.086191,0.007183,-9.473856,-0.011991,0.017054,-0.025847
1706625742,11991402,0.067038,-0.045490,-9.562442,-0.013057,0.016787,-0.024515
1706625742,11991453,0.057461,-0.031125,-9.593566,-0.011724,0.016254,-0.023715
1706625742,11991505,0.136469,0.045490,-9.603143,-0.013590,0.017853,-0.026646
1706625742,11991556,0.095768,-0.031125,-9.548077,-0.014922,0.018119,-0.024781
1706625742,11991606,0.158017,0.011971,-9.516952,-0.017054,0.016787,-0.023715
1706625742,11991657,0.050278,-0.035913,-9.531317,-0.009326,0.017853,-0.023715
1706625742,11991707,0.105345,-0.004788,-9.500193,-0.012524,0.015988,-0.025847
1706625742,11991758,0.059855,-0.026336,-9.564836,-0.013856,0.016787,-0.022649
1706625742,11991808,0.031125,-0.007183,-9.576807,-0.012257,0.018652,-0.023715
