timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1706621675,7923886,0.251391,-0.210690,-8.408437,-0.012790,-0.006395,-0.028511
1706621675,7923928,0.136469,0.014365,-8.250419,-0.019452,0.019452,-0.024515
1706621675,7923970,0.112527,-0.067038,-9.241618,-0.013856,0.013856,-0.023182
1706621675,7924012,0.074220,0.093374,-8.786720,-0.012257,0.017320,-0.023449
1706621675,7924054,0.110133,-0.023942,-9.562442,-0.012790,0.021317,-0.022649
1706621675,7924096,0.114922,0.074220,-9.674969,-0.010925,0.029844,-0.023449
1706621675,7924141,0.093374,0.052672,-9.792285,-0.015455,0.016787,-0.025314
1706621675,7924183,0.174777,-0.026336,-9.976639,-0.012257,0.026380,-0.024781
1706621675,7924225,0.045490,0.000000,-9.809045,-0.014655,0.016787,-0.024248
1706621675,7924267,0.100556,-0.031125,-9.821015,-0.014922,0.017320,-0.023449
1706621675,7924309,0.095768,0.000000,-9.737218,-0.011991,0.017587,-0.023182
1706621675,7924351,0.169988,-0.050278,-9.610326,-0.013323,0.013323,-0.023982
1706621675,7924393,0.098162,-0.019154,-9.421184,-0.015188,0.015188,-0.021317
1706621675,7924438,0.131681,-0.035913,-9.445126,-0.014655,0.009326,-0.019985
1706621675,7924480,0.114922,-0.059855,-9.464279,-0.014123,0.014922,-0.024248
1706621675,7924522,0.093374,-0.050278,-9.533711,-0.014389,0.015988,-0.022649
1706621675,7924564,0.055067,-0.067038,-9.459491,-0.011724,0.016254,-0.025047
1706621675,7924606,0.069432,-0.067038,-9.320627,-0.014655,0.019718,-0.023982
1706621675,7924648,0.055067,-0.050278,-9.459491,-0.014389,0.018652,-0.027446
1706621675,7924690,0.083797,0.000000,-9.485827,-0.014389,0.015455,-0.025047
1706621675,7924735,0.062249,-0.071826,-9.490616,-0.012790,0.016254,-0.025847
1706621675,7924777,0.090980,-0.050278,-9.519346,-0.014123,0.016254,-0.026113
