timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1703069250,1435367,0.167594,0.000000,-9.955091
1703069250,1435386,0.129287,0.067038,-9.387665
1703069250,1435405,0.189142,0.000000,-9.255983
1703069250,1435424,0.196325,-0.040701,-9.921572
1703069250,1435444,0.172383,0.064643,-9.287108
1703069250,1435463,0.198719,0.050278,-9.397242
1703069250,1435484,0.239420,-0.004788,-9.830592
1703069250,1435503,0.201113,0.105345,-9.246407
1703069250,1435523,0.191536,0.047884,-9.457097
1703069250,1435542,0.232238,-0.016759,-9.732430
1703069250,1435561,0.167594,0.050278,-9.050082
1703069250,1435580,0.143652,0.023942,-9.615114
1703069250,1435599,0.256180,0.023942,-9.562442
1703069250,1435618,0.289698,0.045490,-9.121908
1703069250,1435638,0.205901,0.002394,-9.694122
1703069250,1435657,0.122104,0.014365,-9.526528
1703069250,1435676,0.289698,-0.002394,-9.291897
1703069250,1435698,0.215478,0.014365,-9.727641
1703069250,1435717,0.220267,0.019154,-9.478644
1703069250,1435736,0.193930,0.021548,-9.277532
1703069250,1435755,0.237026,-0.007183,-9.801862
1703069250,1435774,0.167594,0.043096,-9.363723
1703069250,1435793,0.232238,0.052672,-9.390059
1703069250,1435813,0.229843,0.007183,-9.701305
1703069250,1435832,0.196325,0.031125,-9.236830
1703069250,1435851,0.217872,0.050278,-9.526528
1703069250,1435870,0.193930,-0.007183,-9.574412
1703069250,1435889,0.186748,0.074220,-9.172187
1703069250,1435911,0.198719,0.033519,-9.481039
1703069250,1435930,0.179565,0.021548,-9.641450
1703069250,1435949,0.158017,0.014365,-9.272743
1703069250,1435968,0.275333,0.028730,-9.564836
1703069250,1435988,0.153229,0.043096,-9.416395
1703069250,1436007,0.220267,0.074220,-9.332599
1703069250,1436026,0.177171,0.062249,-9.655815
1703069250,1436045,0.193930,0.040701,-9.483433
1703069250,1436064,0.220267,0.052672,-9.447520
1703069250,1436083,0.191536,0.026336,-9.677363
1703069250,1436103,0.129287,0.014365,-9.323022
1703069250,1436124,0.222661,0.062249,-9.368511
1703069250,1436143,0.167594,0.007183,-9.639056
1703069250,1436163,0.196325,0.040701,-9.325416
1703069250,1436182,0.201113,0.023942,-9.433155
1703069250,1436201,0.260968,-0.011971,-9.576807
1703069250,1436220,0.220267,0.107739,-9.296685
1703069250,1436239,0.174777,0.000000,-9.560047
1703069250,1436258,0.253785,0.019154,-9.572019
1703069250,1436277,0.117316,0.057461,-9.330204
1703069250,1436297,0.186748,0.007183,-9.569624
1703069250,1436316,0.150835,0.000000,-9.404425
1703069250,1436337,0.198719,0.071826,-9.313444
1703069251,1436356,0.225055,0.011971,-9.586384
1703069251,1436375,0.201113,0.014365,-9.476251
1703069251,1436395,0.172383,-0.045490,-9.430760
1703069251,1436414,0.186748,0.047884,-9.576807
1703069251,1436433,0.165200,-0.002394,-9.260772
1703069251,1436452,0.179565,0.009577,-9.524135
1703069251,1436471,0.227449,0.021548,-9.519346
1703069251,1436490,0.201113,0.000000,-9.445126
1703069251,1436509,0.220267,0.026336,-9.521740
1703069251,1436528,0.229843,-0.007183,-9.409213
1703069251,1436557,0.217872,-0.007183,-9.497798
1703069251,1436577,0.181959,0.088585,-9.382876
1703069251,1436596,0.179565,0.035913,-9.612720
1703069251,1436615,0.193930,0.079009,-9.354146
1703069251,1436633,0.248997,0.028730,-9.507375
1703069251,1436652,0.227449,0.021548,-9.540894
