timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1706616022,2270806,0.102951,-0.043096,-9.507375,-0.014389,0.018119,-0.023715
1706616022,2270832,0.143652,-0.007183,-9.552865,-0.011991,0.019185,-0.021317
1706616022,2270858,0.112527,-0.035913,-9.598354,-0.015455,0.018119,-0.022116
1706616022,2270883,0.074220,-0.026336,-9.624691,-0.015721,0.016521,-0.021583
1706616022,2270912,0.083797,0.002394,-9.574412,-0.015721,0.019718,-0.019985
1706616022,2270937,0.102951,-0.040701,-9.502586,-0.014123,0.020518,-0.021583
1706616022,2270963,0.110133,-0.033519,-9.655815,-0.014389,0.015988,-0.021583
1706616022,2270989,0.114922,-0.055067,-9.488221,-0.014123,0.018119,-0.020784
1706616022,2271015,0.093374,0.011971,-9.507375,-0.013057,0.016787,-0.019985
1706616022,2271041,0.155623,-0.007183,-9.521740,-0.013057,0.018386,-0.022116
1706616022,2271069,0.050278,-0.055067,-9.612720,-0.014655,0.017320,-0.018119
1706616022,2271095,0.047884,-0.055067,-9.459491,-0.011991,0.018386,-0.019985
1706616022,2271121,0.067038,-0.035913,-9.528923,-0.012257,0.021583,-0.019452
1706616022,2271147,0.112527,0.031125,-9.471462,-0.011724,0.014389,-0.019185
1706616022,2271172,0.131681,0.026336,-9.540894,-0.013856,0.016254,-0.022916
1706616022,2271198,0.100556,-0.052672,-9.466674,-0.011991,0.018652,-0.019185
1706616022,2271224,0.083797,-0.055067,-9.540894,-0.013856,0.018386,-0.024515
1706616022,2271253,0.119710,-0.076614,-9.500193,-0.012790,0.018386,-0.018919
1706616022,2271278,0.086191,-0.023942,-9.490616,-0.013323,0.019718,-0.022116
1706616022,2271304,-0.023942,-0.052672,-9.493010,-0.015721,0.014389,-0.021850
1706616022,2271330,0.052672,-0.035913,-9.595961,-0.014389,0.016787,-0.019985
1706616022,2271356,0.086191,-0.035913,-9.631873,-0.014123,0.019985,-0.021051
1706616022,2271382,0.414197,0.064643,-9.184157,-0.024781,0.031443,-0.022383
1706616022,2271408,0.967257,-0.620098,-10.565612,-0.027446,0.091663,-0.016254
1706616022,2271436,-1.283292,-0.627281,-13.922283,-0.022383,0.148153,-0.011991
1706616022,2271462,-0.682347,-1.053449,-9.780313,-0.028245,0.010925,-0.017054
1706616022,2271487,-0.201113,-0.301669,-9.892841,-0.042634,0.001066,-0.018652
1706616022,2271513,0.280122,0.330400,-9.694122,-0.015455,-0.004263,-0.019185
1706616022,2271539,0.110133,0.237026,-9.313444,-0.020518,0.014389,-0.022383
1706616022,2271565,0.138864,-0.124498,-9.662998,-0.028245,0.035706,-0.023182
1706616022,2271593,0.143652,0.004788,-9.897630,-0.031443,0.023449,-0.025047
1706616022,2271619,0.174777,0.035913,-9.459491,-0.029844,0.020251,-0.022649
1706616022,2271645,0.071826,0.052672,-9.646238,-0.025314,0.023449,-0.022116
1706616022,2271671,0.141258,0.110133,-9.679757,-0.025847,0.018386,-0.025580
1706616022,2271697,0.172383,-0.009577,-9.821015,-0.022383,0.010392,-0.025314
1706616022,2271723,0.150835,0.038307,-9.636662,-0.017320,0.014389,-0.025314
1706616022,2271749,0.110133,0.000000,-9.569624,-0.017853,0.009060,-0.022916
1706616023,2271778,0.136469,0.052672,-9.619903,-0.017054,0.005329,-0.022916
1706616023,2271804,0.095768,0.011971,-9.610326,-0.011191,-0.010658,-0.019985
1706616023,2271830,0.117316,0.090980,-9.636662,-0.013323,-0.009060,-0.019718
1706616023,2271856,0.124498,0.000000,-9.593566,-0.012524,-0.006395,-0.019718
1706616023,2271882,0.167594,0.055067,-9.442732,-0.011191,-0.001332,-0.023449
1706616023,2271909,0.129287,0.079009,-9.543288,-0.013323,0.003997,-0.021583
1706616023,2271935,0.155623,0.007183,-9.591172,-0.014123,0.003730,-0.021317
1706616023,2271963,0.069432,0.043096,-9.464279,-0.010658,0.011191,-0.021317
1706616023,2271989,0.090980,0.031125,-9.459491,-0.013856,0.016521,-0.019718
1706616023,2272016,0.095768,-0.002394,-9.519346,-0.016254,0.015988,-0.023715
1706616023,2272042,0.100556,0.016759,-9.631873,-0.016254,0.016521,-0.024248
1706616023,2272068,0.105345,0.050278,-9.581595,-0.012790,0.015721,-0.019452
1706616023,2272094,0.064643,-0.035913,-9.636662,-0.011724,0.011724,-0.023449
1706616023,2272120,0.043096,-0.011971,-9.543288,-0.015188,0.009326,-0.021317
1706616023,2272149,0.122104,-0.011971,-9.603143,-0.009060,0.009060,-0.021051
1706616023,2272175,0.067038,0.040701,-9.469068,-0.013057,0.010126,-0.022916
1706616023,2272201,0.062249,0.023942,-9.715671,-0.013323,0.005329,-0.022649
1706616023,2272227,0.088585,0.023942,-9.473856,-0.007461,0.002398,-0.021317
1706616023,2272253,0.071826,0.026336,-9.263166,-0.011191,0.009326,-0.021850
1706616023,2272279,0.045490,0.045490,-9.358934,-0.016254,-0.000799,-0.025314
1706616023,2272308,0.067038,0.028730,-9.600749,-0.016787,0.000000,-0.024515
1706616023,2272334,0.045490,0.064643,-9.500193,-0.015188,-0.003730,-0.022116
1706616023,2272360,0.069432,0.081403,-9.392453,-0.014123,-0.003464,-0.021583
1706616023,2272386,0.076614,0.038307,-9.485827,-0.014922,-0.007994,-0.019452
1706616023,2272413,0.002394,-0.002394,-9.732430,-0.009326,-0.008260,-0.021051
1706616023,2272439,0.028730,0.014365,-9.859323,-0.008793,-0.001599,-0.022383
1706616023,2272465,0.122104,-0.011971,-9.947908,-0.002398,0.017587,-0.019985
1706616023,2272494,0.040701,0.011971,-10.043676,0.009326,0.042101,-0.022383
1706616023,2272520,0.016759,-0.023942,-9.543288,0.015988,0.079406,-0.023982
1706616023,2272546,-0.241814,-0.229843,-10.481815,0.023182,0.066349,-0.016787
1706616023,2272572,0.100556,0.244209,-8.465898,0.001332,0.041035,-0.021583
1706616023,2272598,0.292093,0.270545,-8.482656,-0.028511,-0.006928,-0.025314
1706616023,2272624,0.023942,0.148441,-8.063671,-0.007194,0.047430,-0.019718
1706616023,2272650,0.153229,0.088585,-10.005369,0.006129,0.069813,-0.021850
1706616023,2272679,0.062249,-0.165200,-8.492233,0.003464,0.069547,-0.021583
1706616023,2272705,0.241814,-0.253785,-8.468291,-0.044766,-0.038104,-0.019718
1706616023,2272731,-0.050278,-0.177171,-9.402030,-0.003464,0.047963,-0.022116
1706616023,2272757,0.196325,0.344765,-10.460267,-0.013057,0.039969,-0.020518
