timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1706615789,2037811,0.136469,-0.021548,-9.593566,-0.011458,0.018386,-0.023449
1706615789,2037835,0.117316,0.009577,-9.512163,-0.012257,0.014655,-0.022916
1706615789,2037859,0.100556,0.035913,-9.572019,-0.015455,0.018119,-0.022916
1706615789,2037886,0.064643,-0.059855,-9.531317,-0.011458,0.017853,-0.018919
1706615789,2037910,0.062249,-0.028730,-9.481039,-0.012790,0.015455,-0.020518
1706615789,2037934,0.086191,-0.033519,-9.531317,-0.013057,0.019452,-0.019452
1706615789,2037958,0.122104,-0.023942,-9.588778,-0.014123,0.014922,-0.022649
1706615789,2037982,0.112527,-0.009577,-9.536105,-0.013323,0.017320,-0.019185
1706615789,2038007,0.050278,0.004788,-9.521740,-0.011458,0.017320,-0.019718
1706615789,2038033,0.110133,0.004788,-9.507375,-0.015721,0.014922,-0.023182
1706615789,2038057,0.093374,-0.059855,-9.495404,-0.015721,0.017853,-0.020784
1706615789,2038082,0.076614,-0.019154,-9.540894,-0.014655,0.017853,-0.020251
1706615789,2038106,0.086191,-0.031125,-9.504981,-0.013856,0.014655,-0.022649
1706615789,2038130,0.143652,0.033519,-9.512163,-0.016254,0.017853,-0.021583
1706615789,2038154,0.158017,0.000000,-9.543288,-0.014389,0.016254,-0.017320
1706615789,2038178,0.110133,-0.019154,-9.588778,-0.012257,0.019185,-0.018919
1706615789,2038205,0.107739,-0.033519,-9.533711,-0.013590,0.018119,-0.019452
1706615789,2038229,0.136469,-0.009577,-9.583989,-0.014655,0.017320,-0.022649
1706615789,2038253,0.064643,0.016759,-9.428367,-0.013057,0.013323,-0.017054
1706615789,2038278,0.093374,-0.043096,-9.524135,-0.014123,0.015188,-0.021583
1706615789,2038302,0.193930,-0.019154,-9.612720,-0.015188,0.019452,-0.021317
1706615789,2038326,0.129287,-0.002394,-9.495404,-0.014389,0.018386,-0.019185
1706615789,2038350,0.143652,0.004788,-9.406818,-0.011724,0.017320,-0.024248
1706615789,2038377,0.117316,-0.002394,-9.572019,-0.015721,0.021317,-0.019452
1706615789,2038401,0.131681,-0.011971,-9.583989,-0.011991,0.014655,-0.021583
1706615789,2038425,0.126893,-0.045490,-9.521740,-0.015455,0.020251,-0.020518
1706615789,2038450,0.122104,0.002394,-9.562442,-0.014922,0.016787,-0.020251
1706615789,2038474,0.179565,0.007183,-9.442732,-0.014655,0.016521,-0.023449
1706615789,2038498,0.093374,-0.007183,-9.607931,-0.013590,0.016254,-0.019452
1706615789,2038524,0.076614,-0.102951,-9.502586,-0.013590,0.015188,-0.019452
1706615789,2038549,0.102951,-0.031125,-9.526528,-0.017587,0.019985,-0.024515
1706615789,2038573,0.079009,-0.021548,-9.478644,-0.015188,0.017587,-0.022383
1706615789,2038597,0.059855,-0.021548,-9.540894,-0.013323,0.014123,-0.021317
1706615789,2038621,0.143652,-0.035913,-9.572019,-0.013856,0.015455,-0.020784
1706615789,2038646,0.141258,0.004788,-9.464279,-0.012790,0.019985,-0.021051
1706615789,2038670,0.134075,0.004788,-9.504981,-0.013590,0.016521,-0.019718
1706615789,2038697,0.081403,-0.011971,-9.531317,-0.017054,0.018119,-0.022116
1706615789,2038721,0.134075,-0.043096,-9.528923,-0.011991,0.018652,-0.021317
1706615789,2038745,0.110133,-0.045490,-9.564836,-0.013590,0.018119,-0.020518
1706615789,2038769,0.383072,-0.088585,-8.068460,-0.019185,-0.009326,-0.022383
1706615790,2038793,-1.055843,-0.373495,-13.421895,0.003997,-0.094061,-0.026913
1706615790,2038817,-0.330400,-0.308852,-13.266272,0.020518,-0.027446,-0.017054
1706615790,2038842,0.323217,0.818817,-11.700463,-0.010925,0.054625,-0.017853
1706615790,2038868,-0.174777,-0.122104,-9.957485,-0.016254,0.025314,-0.023982
1706615790,2038892,0.112527,0.081403,-10.022128,-0.009593,0.019185,-0.017853
1706615790,2038916,0.213084,0.098162,-9.241618,-0.030643,0.014655,-0.022383
1706615790,2038940,-0.026336,-0.071826,-9.155427,-0.021850,-0.005063,-0.020784
1706615790,2038965,0.117316,-0.019154,-9.823410,-0.024248,0.000533,-0.021850
1706615790,2038989,0.057461,-0.052672,-9.959879,-0.024515,0.004263,-0.020518
1706615790,2039015,0.064643,-0.023942,-9.952697,-0.019718,0.008260,-0.022383
1706615790,2039040,0.067038,0.026336,-9.856929,-0.015988,0.022916,-0.023182
1706615790,2039064,0.105345,-0.026336,-9.651027,-0.013590,0.033841,-0.023449
1706615790,2039088,0.110133,0.021548,-9.624691,-0.010392,0.042101,-0.025847
1706615790,2039113,0.071826,0.038307,-9.576807,-0.011458,0.053559,-0.022916
1706615790,2039137,0.179565,0.035913,-9.203311,-0.013856,0.058089,-0.024248
1706615790,2039162,0.122104,0.007183,-9.708488,-0.011724,0.066882,-0.019185
1706615790,2039188,0.105345,-0.023942,-9.145850,-0.014389,0.067948,-0.025580
1706615790,2039213,0.057461,0.007183,-9.334992,-0.013057,0.059155,-0.025314
1706615790,2039237,0.141258,0.021548,-9.428367,-0.011991,0.052227,-0.026913
1706615790,2039262,0.102951,-0.035913,-9.624691,-0.013856,0.062086,-0.021850
1706615790,2039286,0.141258,0.031125,-9.761160,-0.010658,0.046364,-0.024781
1706615790,2039311,0.169988,0.009577,-9.514558,-0.009326,0.035706,-0.022916
1706615790,2039335,0.191536,0.021548,-9.485827,-0.009859,0.032508,-0.020251
1706615790,2039362,0.124498,0.014365,-9.703699,-0.010925,0.029577,-0.025314
1706615790,2039387,0.131681,-0.011971,-9.555259,-0.007461,0.022649,-0.024781
1706615790,2039411,0.179565,0.031125,-9.375694,-0.010925,0.020251,-0.022383
1706615790,2039436,0.162806,0.009577,-9.222465,-0.013590,0.024515,-0.025847
1706615790,2039460,0.210690,-0.055067,-9.684546,-0.014922,0.037305,-0.025847
1706615790,2039485,0.246603,0.026336,-9.351752,-0.013856,0.029044,-0.024248
1706615790,2039509,0.177171,0.002394,-9.478644,-0.015188,0.026113,-0.023715
1706615790,2039532,0.217872,-0.014365,-9.430760,-0.014123,0.021583,-0.024515
1706615790,2039557,0.193930,-0.011971,-10.117896,-0.013590,0.021583,-0.024515
1706615790,2039581,0.213084,-0.074220,-10.007763,-0.014922,0.019185,-0.022649
1706615790,2039606,0.193930,-0.009577,-9.722853,-0.004263,0.009060,-0.023715
1706615790,2039630,0.605733,0.050278,-10.469844,0.003464,-0.009859,-0.008260
1706615790,2039655,1.453280,-0.007183,-10.314221,0.017320,-0.035706,0.031975
1706615790,2039682,0.308852,-0.189142,-8.951921,0.015455,-0.037038,0.062352
1706615790,2039706,-1.156399,-0.610521,-9.550470,-0.009326,-0.058888,0.035440
1706615790,2039731,-0.859518,0.411803,-8.070854,-0.041302,-0.082603,-0.009060
1706615790,2039755,0.114922,0.253785,-7.934384,-0.018652,0.043700,-0.022116
