timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1706616254,2502807,0.114922,-0.028730,-9.600749,-0.012790,0.014389,-0.022383
1706616254,2502835,0.122104,-0.038307,-9.459491,-0.011191,0.019185,-0.024781
1706616254,2502861,0.102951,-0.038307,-9.435549,-0.014389,0.017320,-0.019985
1706616254,2502887,0.071826,-0.045490,-9.375694,-0.013856,0.017853,-0.018652
1706616254,2502913,0.069432,-0.011971,-9.457097,-0.013590,0.016787,-0.022116
1706616254,2502939,0.095768,0.004788,-9.495404,-0.015988,0.020251,-0.024248
1706616254,2502964,0.134075,-0.040701,-9.437943,-0.015721,0.017320,-0.019985
1706616254,2502990,0.124498,0.028730,-9.521740,-0.013590,0.020251,-0.021317
1706616254,2503018,0.095768,0.014365,-9.531317,-0.015188,0.017054,-0.019452
1706616254,2503044,0.055067,-0.043096,-9.500193,-0.014655,0.016254,-0.020784
1706616254,2503070,0.112527,-0.069432,-9.497798,-0.013057,0.018919,-0.021583
1706616254,2503096,0.150835,0.009577,-9.557653,-0.011191,0.018119,-0.023182
1706616254,2503122,0.134075,-0.062249,-9.500193,-0.013856,0.019452,-0.022383
1706616254,2503147,0.064643,-0.064643,-9.449914,-0.014922,0.016254,-0.023449
1706616254,2503176,0.110133,-0.009577,-9.540894,-0.013856,0.017320,-0.020518
1706616254,2503201,0.102951,-0.031125,-9.512163,-0.010925,0.017320,-0.025047
1706616254,2503227,0.112527,-0.098162,-9.598354,-0.011458,0.022383,-0.022916
1706616254,2503253,0.112527,-0.050278,-9.212888,-0.015455,0.014655,-0.018386
1706616254,2503278,0.124498,-0.079009,-9.416395,-0.015188,0.025847,-0.023182
1706616254,2503304,-0.648829,0.399832,-7.627927,-0.027179,0.055691,-0.022649
1706616254,2503330,0.107739,-1.134852,-12.291832,-0.029311,0.047963,-0.015988
1706616254,2503358,0.131681,-0.162806,-10.649409,-0.010925,0.034107,-0.021051
1706616254,2503384,-0.040701,0.045490,-9.835381,-0.011991,0.003198,-0.023449
1706616254,2503410,0.138864,0.045490,-9.220071,-0.022649,-0.004796,-0.021850
