timestamp,millis,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1703069902,2087367,0.193930,-0.011971,-9.454702
1703069902,2087388,0.227449,0.038307,-9.373300
1703069902,2087410,0.148441,0.059855,-9.471462
1703069902,2087432,0.172383,0.011971,-9.552865
1703069902,2087454,0.215478,0.038307,-9.442732
1703069902,2087476,0.237026,0.059855,-9.428367
1703069902,2087497,0.177171,0.043096,-9.526528
1703069902,2087519,0.196325,0.074220,-9.469068
1703069902,2087543,0.193930,0.064643,-9.466674
1703069902,2087565,0.225055,-0.057461,-9.459491
1703069902,2087587,0.222661,0.045490,-9.591172
1703069902,2087609,0.165200,0.045490,-9.495404
1703069902,2087630,0.184354,0.038307,-9.437943
1703069902,2087652,0.213084,0.079009,-9.461885
1703069902,2087674,0.172383,0.031125,-9.507375
1703069902,2087696,0.234632,-0.004788,-9.504981
1703069902,2087718,0.186748,0.059855,-9.507375
1703069902,2087739,0.248997,0.019154,-9.428367
1703069902,2087761,0.184354,-0.009577,-9.447520
1703069902,2087785,0.318429,0.780510,-8.688558
1703069902,2087807,0.057461,0.050278,-10.067618
1703069902,2087829,0.093374,0.301669,-8.717288
1703069902,2087851,0.296881,0.000000,-9.957485
1703069902,2087872,0.237026,0.045490,-8.535329
1703069902,2087894,-0.351948,-0.193930,-10.364499
1703069902,2087916,0.208296,0.067038,-9.734824
1703069902,2087938,-0.253785,0.201113,-9.423578
1703069902,2087959,0.323217,0.043096,-9.756371
1703069902,2087981,0.083797,0.064643,-9.643845
1703069902,2088003,0.102951,0.057461,-9.552865
1703069902,2088027,0.131681,0.007183,-9.612720
1703069902,2088049,0.129287,0.033519,-9.658210
1703069902,2088071,0.119710,0.057461,-9.447520
1703069902,2088093,0.122104,0.031125,-9.579201
1703069902,2088114,0.167594,-0.004788,-9.552865
1703069902,2088136,0.126893,0.081403,-9.490616
1703069902,2088158,0.131681,0.007183,-9.212888
1703069902,2088180,0.122104,0.021548,-9.320627
1703069902,2088201,0.114922,0.007183,-9.567230
1703069902,2088223,0.105345,0.002394,-9.543288
1703069902,2088245,0.102951,0.040701,-9.514558
1703069902,2088265,0.114922,0.098162,-9.430760
1703069902,2088287,0.052672,0.090980,-9.531317
1703069902,2088309,0.086191,0.122104,-9.421184
1703069902,2088331,0.050278,-0.067038,-9.392453
1703069903,2088352,0.076614,0.007183,-9.279925
1703069903,2088374,0.095768,0.067038,-9.430760
1703069903,2088396,0.076614,0.083797,-9.133880
1703069903,2088418,0.110133,0.076614,-9.686940
1703069903,2088440,0.071826,0.079009,-9.576807
1703069903,2088461,0.019154,0.062249,-9.323022
1703069903,2088486,0.043096,0.016759,-9.495404
1703069903,2088507,0.064643,0.057461,-9.576807
1703069903,2088529,0.059855,0.023942,-9.727641
1703069903,2088551,0.160412,0.019154,-9.928755
1703069903,2088572,0.057461,-0.009577,-9.952697
1703069903,2088594,0.119710,0.114922,-9.943120
1703069903,2088616,-0.339977,-0.069432,-9.615114
1703069903,2088637,0.390255,0.430956,-9.148245
1703069903,2088659,-0.114922,-0.342371,-8.087613
1703069903,2088681,-0.239420,0.234632,-6.438008
1703069903,2088703,-1.436521,0.062249,-6.131551
1703069903,2088734,-1.276109,-0.916979,-17.154455
1703069903,2088757,3.524265,0.507571,-12.648567
1703069903,2088778,-0.790087,-0.555455,-4.999093
1703069903,2088800,1.067814,0.308852,-8.370130
1703069903,2088821,-0.588974,0.294487,-14.446613
1703069903,2088842,-0.002394,-0.234632,-7.388506
1703069903,2088864,1.314417,0.332794,-8.552089
1703069903,2088885,-1.388637,-0.193930,-11.319786
1703069903,2088907,0.117316,-0.174777,-9.952697
1703069903,2088928,1.297657,-0.081403,-6.342240
1703069903,2088950,0.967257,-0.146046,-10.345345
1703069903,2088973,-0.454898,-0.143652,-12.440272
1703069903,2088995,-0.871489,0.354342,-7.886500
1703069903,2089017,0.648829,-0.011971,-7.110779
1703069903,2089038,0.040701,-0.361524,-12.320562
1703069903,2089060,0.675165,0.237026,-10.007763
1703069903,2089081,0.272939,0.150835,-6.502652
1703069903,2089103,0.787692,0.031125,-10.084377
1703069903,2089124,0.237026,-0.545878,-10.728417
1703069903,2089146,-0.119710,0.600945,-8.046912
1703069903,2089167,-0.356736,0.150835,-8.525752
1703069903,2089191,0.392649,-0.102951,-11.027693
1703069903,2089213,0.098162,0.172383,-10.204087
1703069903,2089234,0.143652,0.028730,-7.496245
1703069903,2089256,0.335188,0.184354,-9.734824
1703069903,2089277,0.464475,-0.136469,-11.183316
1703069903,2089299,0.131681,0.107739,-8.465898
1703069903,2089320,0.241814,0.064643,-8.446744
1703069904,2089342,0.213084,-0.019154,-10.876859
1703069904,2089363,0.232238,0.007183,-9.677363
1703069904,2089385,0.148441,0.117316,-7.809886
1703069904,2089407,0.129287,0.105345,-9.804255
1703069904,2089431,0.110133,-0.217872,-10.864887
1703069904,2089452,0.198719,0.181959,-9.081207
1703069904,2089474,0.141258,0.081403,-8.324639
1703069904,2089495,0.227449,-0.031125,-10.338163
1703069904,2089517,0.143652,-0.016759,-10.036493
1703069904,2089538,0.256180,0.100556,-8.319851
1703069904,2089560,0.198719,0.129287,-9.380483
1703069904,2089581,0.229843,-0.150835,-10.697293
1703069904,2089603,0.169988,0.110133,-9.165004
1703069904,2089624,0.232238,0.057461,-8.547300
1703069904,2089646,0.160412,-0.011971,-10.072407
1703069904,2089670,0.148441,-0.059855,-10.208876
