timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1706615087,1335802,0.124498,0.035913,-9.464279,-0.012790,0.016254,-0.020784
1706615087,1335823,0.124498,0.011971,-9.536105,-0.015188,0.015721,-0.019985
1706615087,1335845,0.124498,0.011971,-9.495404,-0.015188,0.019718,-0.023982
1706615087,1335867,0.086191,0.004788,-9.519346,-0.013323,0.017853,-0.020784
1706615087,1335889,0.112527,0.014365,-9.588778,-0.015988,0.017054,-0.021850
1706615087,1335913,0.055067,-0.002394,-9.504981,-0.014389,0.012790,-0.023715
1706615087,1335934,0.141258,-0.047884,-9.598354,-0.015455,0.016787,-0.024248
1706615087,1335956,0.107739,-0.057461,-9.521740,-0.013856,0.019985,-0.020251
1706615087,1335978,0.093374,-0.062249,-9.540894,-0.013856,0.017587,-0.020518
1706615087,1335999,0.090980,-0.026336,-9.576807,-0.013323,0.014123,-0.023715
1706615087,1336021,0.090980,-0.031125,-9.488221,-0.012524,0.017320,-0.023982
1706615087,1336043,0.083797,-0.011971,-9.528923,-0.011724,0.018119,-0.021317
1706615087,1336067,0.062249,0.004788,-9.605537,-0.013590,0.015988,-0.022116
1706615087,1336089,0.126893,-0.055067,-9.478644,-0.015188,0.015721,-0.022649
1706615087,1336110,0.093374,-0.004788,-9.567230,-0.014123,0.017853,-0.022916
1706615087,1336132,0.165200,-0.023942,-9.610326,-0.015988,0.019185,-0.020784
1706615087,1336154,0.129287,0.028730,-9.490616,-0.011458,0.017320,-0.018652
1706615087,1336176,0.043096,-0.033519,-9.442732,-0.013323,0.016254,-0.019185
1706615087,1336197,0.146046,-0.050278,-9.504981,-0.013856,0.017853,-0.021051
1706615087,1336221,0.090980,0.028730,-9.504981,-0.014922,0.017587,-0.024515
1706615087,1336243,0.129287,0.019154,-9.531317,-0.015188,0.016521,-0.020251
1706615087,1336265,0.079009,0.009577,-9.528923,-0.017320,0.020251,-0.025047
1706615087,1336286,0.045490,0.002394,-9.567230,-0.014922,0.023449,-0.019718
1706615087,1336308,0.114922,-0.002394,-9.521740,-0.012790,0.017320,-0.020518
1706615087,1336330,0.122104,-0.009577,-9.579201,-0.014922,0.015721,-0.020518
1706615087,1336354,0.148441,-0.014365,-9.593566,-0.014655,0.015988,-0.018919
1706615087,1336376,0.083797,0.014365,-9.521740,-0.015188,0.016787,-0.020251
1706615087,1336397,0.102951,-0.004788,-9.567230,-0.015988,0.019452,-0.019985
1706615087,1336419,0.112527,0.007183,-9.536105,-0.013057,0.019452,-0.021317
1706615087,1336441,0.057461,-0.019154,-9.615114,-0.015455,0.015988,-0.021051
1706615087,1336463,0.124498,-0.045490,-9.591172,-0.011724,0.013323,-0.018919
1706615087,1336484,0.165200,0.016759,-9.519346,-0.013856,0.014389,-0.020251
1706615087,1336508,0.098162,0.035913,-9.595961,-0.012257,0.018386,-0.019185
1706615087,1336530,0.143652,0.047884,-9.593566,-0.013590,0.018119,-0.023715
1706615087,1336552,0.124498,-0.050278,-9.519346,-0.016254,0.017587,-0.019985
1706615087,1336573,0.035913,0.028730,-9.548077,-0.015188,0.018386,-0.022116
1706615087,1336595,0.107739,-0.007183,-9.536105,-0.011991,0.017853,-0.019185
1706615087,1336617,0.100556,-0.016759,-9.495404,-0.014123,0.019185,-0.022916
1706615087,1336638,0.126893,-0.014365,-9.538500,-0.013057,0.015988,-0.019452
1706615087,1336671,0.079009,-0.055067,-9.516952,-0.013323,0.015188,-0.019185
1706615087,1336694,0.090980,-0.009577,-9.528923,-0.014123,0.019985,-0.024515
1706615087,1336715,0.141258,-0.047884,-9.624691,-0.011991,0.017853,-0.020784
1706615087,1336736,0.050278,-0.045490,-9.512163,-0.013590,0.012524,-0.022116
1706615087,1336758,0.098162,0.011971,-9.524135,-0.017587,0.015988,-0.019718
1706615088,1336779,0.131681,-0.009577,-9.516952,-0.015455,0.016521,-0.021583
1706615088,1336803,0.083797,-0.021548,-9.540894,-0.014655,0.017320,-0.022116
1706615088,1336824,0.038307,-0.016759,-9.548077,-0.014922,0.020251,-0.022116
1706615088,1336846,0.160412,-0.026336,-9.521740,-0.014123,0.020251,-0.023182
1706615088,1336867,0.090980,-0.009577,-9.560047,-0.015455,0.016521,-0.021583
1706615088,1336888,0.076614,-0.033519,-9.507375,-0.014123,0.016787,-0.017853
1706615088,1336910,0.112527,-0.023942,-9.545682,-0.014389,0.013856,-0.019718
1706615088,1336931,0.105345,-0.083797,-9.540894,-0.015721,0.019185,-0.022383
1706615088,1336955,0.124498,-0.026336,-9.521740,-0.009593,0.019985,-0.022116
1706615088,1336976,0.086191,0.007183,-9.581595,-0.015721,0.017320,-0.020784
1706615088,1336998,0.536301,-0.071826,-8.645462,-0.022383,0.015721,-0.020251
1706615088,1337019,0.258574,-0.639252,-7.515399,-0.037038,-0.145222,-0.021317
1706615088,1337041,-1.218649,1.637634,-12.581530,-0.045832,-0.339473,-0.012257
1706615088,1337062,2.276886,0.184354,-16.124949,-0.048763,-0.227559,-0.018386
1706615088,1337084,-2.183512,-0.586579,-5.533000,0.095127,0.183060,-0.003198
1706615088,1337107,0.447716,-0.368707,-19.479225,-0.035440,-0.150818,-0.023449
1706615088,1337129,-0.332794,-1.941698,-13.534422,0.095660,0.004530,-0.013057
1706615088,1337150,1.175553,-0.442927,-15.674838,-0.053825,-0.076741,-0.024515
1706615088,1337172,-0.773327,-0.725443,-8.650250,0.009060,0.048496,-0.015188
1706615088,1337193,0.416591,0.009577,-11.233594,-0.031975,-0.052227,-0.024515
1706615088,1337215,-0.189142,-0.220267,-10.149021,-0.009859,0.099390,-0.019718
1706615088,1337238,0.031125,0.081403,-7.141904,-0.014655,0.047430,-0.021317
1706615088,1337260,-0.007183,-0.165200,-11.077971,-0.010392,0.014389,-0.018919
1706615088,1337281,0.043096,0.090980,-9.052477,-0.012790,0.062619,-0.021583
1706615088,1337303,-0.002394,-0.038307,-8.978256,-0.011191,0.031176,-0.020518
1706615088,1337324,0.026336,0.067038,-10.029311,-0.013590,0.034907,-0.021850
1706615088,1337345,0.028730,-0.002394,-9.157822,-0.010925,0.040236,-0.019718
1706615088,1337367,-0.014365,-0.009577,-9.224859,-0.013057,0.033041,-0.020251
1706615088,1337390,0.095768,-0.014365,-9.528923,-0.014655,0.033041,-0.023982
1706615088,1337412,-0.014365,-0.043096,-9.184157,-0.012524,0.018119,-0.023182
1706615088,1337434,-0.016759,0.028730,-9.651027,-0.015455,0.029844,-0.023982
1706615088,1337455,0.007183,-0.026336,-9.390059,-0.011191,0.033841,-0.025580
1706615088,1337476,0.043096,0.007183,-9.634268,-0.014655,0.035173,-0.024515
