timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1704887681,2036078,0.069432,-0.021548,-9.509769,-0.011724,0.018119,-0.020518
1704887681,2036102,0.000000,-0.047884,-9.392453,-0.014922,0.012257,-0.023182
1704887681,2036127,0.055067,-0.004788,-9.437943,-0.015455,0.017054,-0.022649
1704887681,2036151,0.071826,0.043096,-9.495404,-0.015188,0.016254,-0.021051
1704887681,2036178,0.059855,-0.026336,-9.504981,-0.013590,0.017054,-0.023182
1704887681,2036202,0.122104,-0.014365,-9.504981,-0.013590,0.018919,-0.022916
1704887681,2036227,0.023942,0.023942,-9.459491,-0.013856,0.017853,-0.022116
1704887681,2036251,0.074220,0.004788,-9.512163,-0.016254,0.017587,-0.020784
1704887681,2036275,0.064643,0.014365,-9.423578,-0.012790,0.022116,-0.024248
1704887681,2036300,0.045490,-0.043096,-9.538500,-0.010925,0.017853,-0.021850
1704887681,2036324,0.090980,-0.011971,-9.473856,-0.013590,0.019985,-0.020518
1704887681,2036351,0.050278,0.016759,-9.490616,-0.014655,0.017320,-0.021583
1704887681,2036376,-0.952892,0.414197,-5.070919,-0.041835,-0.060487,-0.022116
1704887681,2036400,2.291251,0.845153,-4.096479,-0.066616,-0.075942,-0.016787
1704887681,2036425,0.677559,0.330400,-7.252037,-0.009593,0.039969,-0.021583
1704887681,2036450,-1.982399,1.927332,2.899378,-0.021850,0.183060,-0.020518
1704887681,2036475,0.019154,-1.209072,-14.077906,-0.024515,0.047164,-0.021850
1704887681,2036499,0.004788,-0.150835,-9.272743,-0.022383,-0.018119,-0.020784
1704887681,2036527,-0.002394,0.069432,-9.323022,-0.034374,-0.016787,-0.022649
1704887681,2036551,0.064643,-0.090980,-10.278308,-0.025314,-0.007994,-0.020251
1704887681,2036576,0.004788,0.045490,-9.605537,-0.020251,0.002931,-0.024515
1704887681,2036601,-0.016759,-0.028730,-9.684546,-0.011991,0.017054,-0.022649
1704887681,2036626,-0.014365,0.016759,-9.399636,-0.011191,0.015188,-0.023182
1704887681,2036650,0.011971,0.067038,-9.780313,-0.010925,0.016787,-0.021583
1704887681,2036678,-0.009577,0.014365,-9.409213,-0.009060,0.030110,-0.026380
1704887681,2036702,-0.011971,0.033519,-9.334992,-0.008260,0.032508,-0.021583
1704887681,2036727,0.002394,0.040701,-9.521740,-0.009859,0.032242,-0.022383
1704887681,2036752,0.040701,0.000000,-9.361329,-0.010658,0.031709,-0.022649
1704887681,2036777,0.016759,-0.002394,-9.428367,-0.011458,0.034640,-0.025580
1704887681,2036801,0.035913,0.050278,-9.519346,-0.009593,0.034907,-0.022649
1704887681,2036826,-0.009577,-0.021548,-9.390059,-0.011991,0.032508,-0.025580
1704887681,2036854,-0.028730,-0.004788,-9.387665,-0.013856,0.037838,-0.027446
1704887681,2036878,0.045490,-0.002394,-9.504981,-0.014389,0.038637,-0.024781
1704887681,2036903,0.059855,-0.004788,-9.500193,-0.016787,0.041035,-0.025847
1704887681,2036928,0.045490,0.014365,-9.481039,-0.015721,0.041035,-0.026646
1704887681,2036952,0.033519,0.014365,-9.267955,-0.017853,0.048230,-0.021850
1704887681,2036977,-0.062249,0.102951,-9.979033,-0.014922,0.041568,-0.026913
1704887681,2037002,0.067038,0.016759,-9.143456,-0.017054,0.031176,-0.023982
1704887681,2037029,0.229843,0.141258,-9.651027,-0.019985,0.048230,-0.029311
1704887682,2037054,0.081403,-0.019154,-10.022128,-0.004530,0.028245,-0.026113
1704887682,2037078,0.153229,0.023942,-11.382035,0.013590,0.022383,-0.028511
1704887682,2037103,0.105345,0.057461,-9.100361,0.022116,-0.003464,-0.029577
1704887682,2037128,-0.198719,-0.227449,-8.221688,0.011724,-0.003997,-0.020518
1704887682,2037153,0.227449,0.445322,-8.578424,-0.010392,-0.006928,-0.019718
1704887682,2037180,0.134075,-0.217872,-7.386112,-0.007727,-0.033574,-0.022649
1704887682,2037205,0.174777,-0.383072,-10.584765,-0.015988,0.025847,-0.021850
1704887682,2037229,0.134075,-0.023942,-9.047688,-0.014389,0.011724,-0.021317
1704887682,2037254,0.193930,-0.191536,-8.609550,-0.013057,0.013057,-0.017853
1704887682,2037279,0.095768,0.098162,-10.127473,-0.013323,0.014389,-0.022383
1704887682,2037304,0.069432,-0.169988,-10.199299,-0.015455,0.013323,-0.023182
1704887682,2037328,0.069432,0.095768,-9.366117,-0.013323,0.018386,-0.021850
1704887682,2037356,0.083797,0.028730,-8.851364,-0.013856,0.017587,-0.023715
1704887682,2037380,0.067038,0.069432,-9.069236,-0.014922,0.017054,-0.020784
1704887682,2037405,0.050278,0.002394,-9.730036,-0.012257,0.021051,-0.022916
1704887682,2037430,0.100556,0.009577,-9.907207,-0.015455,0.017587,-0.021583
1704887682,2037455,0.064643,0.014365,-9.253590,-0.014123,0.017054,-0.020518
1704887682,2037479,0.038307,0.062249,-8.987833,-0.014389,0.016787,-0.019718
1704887682,2037504,0.021548,0.038307,-9.349358,-0.012790,0.016787,-0.021317
1704887682,2037531,0.095768,-0.028730,-9.689334,-0.011724,0.019185,-0.023182
1704887682,2037556,0.035913,-0.038307,-9.708488,-0.013323,0.015188,-0.023182
1704887682,2037581,0.050278,0.023942,-9.380483,-0.016254,0.016521,-0.020784
1704887682,2037605,0.134075,0.019154,-9.205706,-0.013057,0.013590,-0.021850
1704887682,2037630,0.117316,-0.007183,-9.378088,-0.012790,0.019452,-0.022916
1704887682,2037655,0.038307,0.016759,-9.658210,-0.010658,0.018119,-0.018652
1704887682,2037689,-0.033519,-0.021548,-9.593566,-0.013590,0.021317,-0.021317
1704887682,2037715,0.114922,-0.035913,-9.744401,-0.013057,0.018119,-0.022116
1704887682,2037739,0.062249,0.007183,-9.526528,-0.011724,0.017320,-0.022649
1704887682,2037763,0.033519,0.055067,-9.423578,-0.010925,0.015455,-0.023449
1704887682,2037788,0.045490,0.004788,-9.349358,-0.013856,0.017320,-0.021850
1704887682,2037812,0.023942,-0.064643,-9.631873,-0.009859,0.018119,-0.023715
1704887682,2037837,0.081403,0.009577,-9.574412,-0.013590,0.017853,-0.021850
1704887682,2037863,-0.007183,0.014365,-9.473856,-0.013856,0.018119,-0.022649
1704887682,2037888,0.031125,-0.009577,-9.334992,-0.014922,0.013856,-0.021850
1704887682,2037912,0.088585,0.004788,-9.476251,-0.011191,0.012524,-0.019985
1704887682,2037937,0.011971,-0.019154,-9.576807,-0.013323,0.015988,-0.024515
1704887682,2037961,0.069432,0.021548,-9.495404,-0.011191,0.018919,-0.022649
1704887682,2037985,0.079009,-0.047884,-9.344569,-0.013057,0.019718,-0.023715
1704887682,2038010,0.100556,-0.021548,-9.370906,-0.014655,0.016254,-0.018652
1704887683,2038037,0.026336,-0.026336,-9.488221,-0.014655,0.015988,-0.022649
1704887683,2038061,0.045490,0.000000,-9.548077,-0.012524,0.024248,-0.023449
1704887683,2038086,0.050278,-0.055067,-9.516952,-0.014123,0.019718,-0.021583
1704887683,2038110,0.014365,0.043096,-9.380483,-0.012524,0.020518,-0.020518
1704887683,2038135,0.143652,0.059855,-9.414001,-0.016521,0.017587,-0.022649
1704887683,2038159,0.069432,0.035913,-9.356541,-0.011991,0.018919,-0.021051
1704887683,2038183,0.047884,-0.040701,-9.478644,-0.015455,0.018119,-0.022116
1704887683,2038210,0.023942,0.019154,-9.454702,-0.013057,0.018652,-0.022383
1704887683,2038235,0.035913,0.021548,-9.421184,-0.014389,0.019452,-0.022649
1704887683,2038259,0.086191,0.026336,-9.418790,-0.012524,0.018386,-0.021850
1704887683,2038284,0.050278,0.016759,-9.526528,-0.011724,0.018919,-0.022383
1704887683,2038308,0.059855,0.023942,-9.512163,-0.014655,0.016521,-0.022649
1704887683,2038332,0.045490,-0.014365,-9.478644,-0.015988,0.016521,-0.021051
1704887683,2038359,0.050278,0.031125,-9.500193,-0.015455,0.017853,-0.022383
1704887683,2038384,0.040701,-0.047884,-9.411607,-0.013057,0.018919,-0.023982
1704887683,2038408,0.014365,-0.019154,-9.536105,-0.014123,0.016254,-0.022916
1704887683,2038433,0.081403,0.023942,-9.447520,-0.011458,0.017587,-0.025580
1704887683,2038457,0.062249,-0.040701,-9.428367,-0.011191,0.014123,-0.023715
1704887683,2038482,0.055067,0.000000,-9.435549,-0.013590,0.017853,-0.023715
1704887683,2038506,0.055067,0.011971,-9.409213,-0.012257,0.016521,-0.023449
1704887683,2038533,0.095768,0.007183,-9.471462,-0.016521,0.011724,-0.023182
1704887683,2038557,0.134075,-0.019154,-9.464279,-0.009859,0.014123,-0.023982
1704887683,2038582,0.076614,0.031125,-9.447520,-0.015455,0.015188,-0.023715
1704887683,2038606,0.047884,0.043096,-9.466674,-0.012524,0.015721,-0.019985
1704887683,2038631,0.055067,0.026336,-9.421184,-0.015721,0.021850,-0.025314
1704887683,2038655,0.040701,0.038307,-9.471462,-0.013590,0.016521,-0.022383
1704887683,2038679,0.033519,0.035913,-9.485827,-0.012524,0.017587,-0.024248
1704887683,2038706,0.090980,-0.028730,-9.560047,-0.010925,0.019985,-0.018919
1704887683,2038731,0.000000,-0.007183,-9.416395,-0.010392,0.017853,-0.021051
1704887683,2038755,0.031125,0.011971,-9.423578,-0.011724,0.019452,-0.023982
1704887683,2038780,0.057461,-0.021548,-9.428367,-0.014655,0.014389,-0.022916
1704887683,2038804,0.057461,0.043096,-9.485827,-0.015188,0.019718,-0.026113
1704887683,2038829,0.110133,0.002394,-9.550470,-0.012524,0.018119,-0.024515
1704887683,2038855,0.033519,0.023942,-9.495404,-0.013323,0.020518,-0.021317
1704887683,2038880,0.009577,0.009577,-9.440337,-0.013057,0.018919,-0.021051
1704887683,2038904,0.086191,-0.035913,-9.478644,-0.012790,0.017320,-0.021317
1704887683,2038928,-0.028730,0.004788,-9.512163,-0.016254,0.017320,-0.020251
1704887683,2038953,0.038307,-0.019154,-9.476251,-0.013323,0.016787,-0.024515
1704887683,2038977,0.002394,0.023942,-9.447520,-0.014922,0.017054,-0.024781
1704887683,2039002,0.023942,0.009577,-9.490616,-0.015455,0.020518,-0.022916
1704887683,2039028,0.057461,-0.009577,-9.473856,-0.011458,0.018386,-0.023182
1704887684,2039053,0.007183,0.014365,-9.428367,-0.012524,0.018119,-0.020251
1704887684,2039078,0.016759,0.028730,-9.442732,-0.014922,0.017320,-0.021317
1704887684,2039102,0.002394,-0.047884,-9.449914,-0.011724,0.021317,-0.021317
1704887684,2039127,0.028730,0.038307,-9.488221,-0.012524,0.018919,-0.021051
1704887684,2039152,0.102951,-0.031125,-9.500193,-0.014389,0.018119,-0.022649
1704887684,2039176,-0.019154,0.019154,-9.404425,-0.014123,0.016787,-0.022116
1704887684,2039203,0.081403,-0.004788,-9.497798,-0.012524,0.014389,-0.022116
1704887684,2039228,0.062249,-0.031125,-9.421184,-0.011191,0.015188,-0.021850
1704887684,2039253,-0.004788,-0.011971,-9.485827,-0.014922,0.018119,-0.024781
1704887684,2039278,0.083797,-0.014365,-9.481039,-0.013590,0.015188,-0.023182
1704887684,2039302,0.055067,-0.055067,-9.454702,-0.013856,0.020251,-0.023449
1704887684,2039327,0.088585,-0.014365,-9.447520,-0.014922,0.017054,-0.019985
1704887684,2039354,0.064643,0.038307,-9.428367,-0.015188,0.016787,-0.022383
1704887684,2039379,0.098162,0.011971,-9.363723,-0.014922,0.014123,-0.019185
1704887684,2039404,0.045490,-0.011971,-9.461885,-0.014655,0.014655,-0.021583
1704887684,2039429,0.021548,-0.007183,-9.445126,-0.012524,0.014389,-0.020784
1704887684,2039453,0.014365,0.043096,-9.469068,-0.014389,0.016254,-0.022649
1704887684,2039478,0.011971,-0.007183,-9.447520,-0.015455,0.018119,-0.022649
1704887684,2039503,0.083797,0.050278,-9.478644,-0.013590,0.019452,-0.024248
1704887684,2039530,0.095768,0.019154,-9.488221,-0.013856,0.017054,-0.019985
1704887684,2039555,0.011971,-0.002394,-9.368511,-0.014389,0.017320,-0.023182
1704887684,2039580,0.086191,-0.062249,-9.430760,-0.013856,0.017853,-0.021850
1704887684,2039604,0.074220,0.052672,-9.373300,-0.015721,0.018386,-0.023182
1704887684,2039629,0.045490,0.004788,-9.495404,-0.017587,0.017320,-0.021317
1704887684,2039654,0.007183,-0.074220,-9.586384,-0.012790,0.018386,-0.023449
1704887684,2039678,0.093374,0.004788,-9.433155,-0.012790,0.019985,-0.022116
1704887684,2039706,0.026336,-0.016759,-9.440337,-0.014922,0.019718,-0.021317
1704887684,2039730,0.031125,-0.009577,-9.423578,-0.011191,0.016787,-0.020784
1704887684,2039755,0.043096,-0.002394,-9.514558,-0.013057,0.019718,-0.024515
1704887684,2039780,0.028730,-0.011971,-9.385271,-0.013856,0.018386,-0.020518
1704887684,2039805,0.076614,0.050278,-9.497798,-0.014389,0.019452,-0.023449
1704887684,2039829,0.055067,0.019154,-9.519346,-0.014389,0.015988,-0.022116
1704887684,2039857,0.059855,0.011971,-9.402030,-0.011458,0.014123,-0.023449
1704887684,2039881,-0.011971,-0.021548,-9.464279,-0.011191,0.017587,-0.021583
