timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1706615459,1707802,0.052672,0.323217,-9.090784,-0.019185,0.005063,-0.021051
1706615459,1707825,0.055067,-0.067038,-9.660604,-0.015188,0.031709,-0.022116
1706615459,1707848,0.172383,-0.153229,-9.607931,-0.015455,0.019718,-0.019452
1706615459,1707871,0.184354,-0.033519,-9.186552,-0.015188,0.009859,-0.024248
1706615459,1707894,0.007183,-0.076614,-9.785102,-0.011991,0.013590,-0.019718
1706615459,1707917,0.102951,0.081403,-9.332599,-0.010658,0.017853,-0.021583
1706615459,1707940,0.035913,-0.093374,-9.586384,-0.016787,0.015988,-0.020518
1706615459,1707965,0.172383,-0.009577,-9.442732,-0.012524,0.025047,-0.021583
1706615459,1707988,0.205901,-0.076614,-9.557653,-0.017320,0.011191,-0.017054
1706615459,1708011,0.088585,-0.040701,-9.416395,-0.015988,0.018119,-0.023449
1706615459,1708034,0.064643,0.050278,-9.574412,-0.013590,0.017587,-0.019985
1706615459,1708057,0.086191,-0.004788,-9.469068,-0.013057,0.013856,-0.021317
1706615459,1708080,0.067038,-0.035913,-9.579201,-0.014389,0.023982,-0.020784
1706615459,1708114,0.100556,0.021548,-9.411607,-0.014655,0.012790,-0.021317
1706615459,1708138,0.067038,0.002394,-9.567230,-0.014655,0.021317,-0.023982
1706615459,1708161,0.079009,-0.043096,-9.545682,-0.012524,0.018652,-0.021583
1706615459,1708183,0.079009,0.043096,-9.588778,-0.016254,0.017054,-0.022916
1706615459,1708206,0.131681,0.055067,-9.531317,-0.013057,0.018386,-0.022116
1706615459,1708229,0.062249,-0.035913,-9.473856,-0.014123,0.017587,-0.018386
1706615459,1708252,0.071826,0.014365,-9.531317,-0.013856,0.014655,-0.023449
1706615459,1708276,0.107739,-0.026336,-9.507375,-0.015721,0.018119,-0.019718
1706615459,1708299,0.122104,0.045490,-9.538500,-0.012790,0.012524,-0.018386
1706615459,1708322,0.110133,-0.043096,-9.466674,-0.016787,0.019452,-0.021583
1706615459,1708345,0.079009,-0.011971,-9.483433,-0.011458,0.012524,-0.020518
1706615459,1708368,0.076614,-0.090980,-9.500193,-0.013856,0.016254,-0.024781
1706615459,1708390,0.076614,-0.055067,-9.562442,-0.011724,0.019718,-0.020784
1706615459,1708413,0.105345,0.016759,-9.464279,-0.013856,0.019185,-0.020784
1706615459,1708438,0.088585,-0.009577,-9.536105,-0.012524,0.017320,-0.021317
1706615459,1708461,0.090980,-0.055067,-9.414001,-0.011724,0.015188,-0.021051
1706615459,1708484,0.098162,-0.011971,-9.603143,-0.014123,0.014123,-0.021317
1706615459,1708507,0.100556,-0.047884,-9.512163,-0.012790,0.018386,-0.019718
1706615459,1708529,0.095768,-0.009577,-9.531317,-0.015455,0.019718,-0.023449
1706615459,1708552,0.122104,-0.031125,-9.495404,-0.016254,0.017853,-0.018652
1706615459,1708577,0.105345,0.031125,-9.579201,-0.013856,0.018119,-0.021583
1706615459,1708600,0.129287,0.007183,-9.521740,-0.015721,0.016254,-0.018919
1706615459,1708623,0.110133,0.004788,-9.600749,-0.012257,0.019985,-0.021850
1706615459,1708645,0.071826,-0.050278,-9.528923,-0.013856,0.019718,-0.022383
1706615459,1708668,0.155623,0.045490,-9.521740,-0.012790,0.019718,-0.020784
1706615459,1708691,0.138864,-0.057461,-9.495404,-0.014922,0.017054,-0.021850
1706615459,1708714,0.071826,0.004788,-9.497798,-0.013057,0.017587,-0.019985
1706615459,1708739,0.155623,-0.014365,-9.588778,-0.015188,0.017320,-0.022649
1706615459,1708761,0.055067,0.031125,-9.471462,-0.014922,0.016254,-0.017853
1706615460,1708784,0.069432,-0.047884,-9.557653,-0.015455,0.021317,-0.018386
1706615460,1708807,0.158017,-0.002394,-9.490616,-0.013323,0.016787,-0.021317
1706615460,1708830,0.129287,-0.069432,-9.469068,-0.010392,0.015988,-0.021051
1706615460,1708853,0.124498,0.009577,-9.421184,-0.010392,0.020518,-0.023982
1706615460,1708875,0.129287,-0.110133,-9.521740,-0.014922,0.019985,-0.021850
1706615460,1708900,0.064643,0.019154,-9.449914,-0.012790,0.014922,-0.021850
1706615460,1708923,0.088585,-0.062249,-9.545682,-0.011724,0.018386,-0.020251
1706615460,1708946,0.136469,0.050278,-9.454702,-0.014655,0.021850,-0.023182
1706615460,1708969,0.064643,-0.074220,-9.536105,-0.013323,0.018119,-0.024515
1706615460,1708991,0.076614,0.009577,-9.459491,-0.013323,0.019452,-0.021850
1706615460,1709014,0.093374,-0.009577,-9.545682,-0.013323,0.019452,-0.018652
1706615460,1709039,0.136469,0.016759,-9.500193,-0.014389,0.017587,-0.021583
