timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1704885682,37061,0.076614,-0.026336,-9.461885,-0.014389,0.017054,-0.020518
1704885682,37076,0.055067,0.028730,-9.373300,-0.013590,0.019185,-0.020784
1704885682,37091,0.040701,0.011971,-9.428367,-0.014922,0.018652,-0.023449
1704885682,37106,0.035913,0.019154,-9.368511,-0.012257,0.017054,-0.018652
1704885682,37122,0.019154,-0.007183,-9.437943,-0.012524,0.015455,-0.024248
1704885682,37139,0.083797,-0.007183,-9.457097,-0.013323,0.015455,-0.021850
1704885682,37154,0.057461,0.026336,-9.404425,-0.016787,0.017587,-0.022383
1704885682,37169,0.095768,0.026336,-9.464279,-0.013057,0.017853,-0.020251
1704885682,37184,0.059855,0.045490,-9.469068,-0.011458,0.021051,-0.022116
1704885682,37199,0.067038,0.023942,-9.385271,-0.013057,0.023715,-0.021850
1704885682,37215,0.062249,0.028730,-9.442732,-0.014922,0.017587,-0.021583
1704885682,37230,0.076614,0.009577,-9.406818,-0.010658,0.023449,-0.019185
1704885682,37247,0.019154,0.016759,-9.418790,-0.014655,0.014922,-0.021317
1704885682,37262,0.019154,-0.031125,-9.471462,-0.014922,0.013856,-0.021850
1704885682,37277,0.043096,-0.004788,-9.500193,-0.011458,0.019985,-0.021583
1704885682,37292,0.028730,-0.074220,-9.461885,-0.015455,0.015455,-0.021583
1704885682,37307,0.067038,-0.038307,-9.466674,-0.013856,0.018652,-0.021583
1704885682,37323,0.023942,0.031125,-9.512163,-0.012524,0.018652,-0.022916
1704885682,37340,-0.038307,0.023942,-9.370906,-0.014123,0.017587,-0.022383
1704885682,37355,0.062249,0.045490,-9.397242,-0.013057,0.020784,-0.022383
1704885682,37370,0.016759,0.067038,-9.330204,-0.016521,0.018652,-0.020784
1704885682,37385,0.035913,0.011971,-9.445126,-0.013057,0.021051,-0.021583
1704885682,37400,0.093374,0.002394,-9.437943,-0.010925,0.016521,-0.021850
1704885682,37415,0.026336,-0.011971,-9.481039,-0.011991,0.017587,-0.021317
1704885682,37430,-0.035913,0.009577,-9.473856,-0.013323,0.021850,-0.021051
1704885682,37455,0.079009,0.023942,-9.473856,-0.010925,0.018919,-0.021317
1704885682,37471,0.064643,0.014365,-9.442732,-0.014922,0.017054,-0.024248
1704885682,37486,0.052672,-0.059855,-9.382876,-0.013057,0.019185,-0.021583
1704885682,37500,-0.007183,0.004788,-9.461885,-0.012790,0.017054,-0.022116
1704885682,37515,0.076614,-0.009577,-9.402030,-0.013323,0.017054,-0.021051
1704885682,37530,0.052672,0.064643,-9.447520,-0.014123,0.019985,-0.022649
1704885682,37544,0.064643,-0.055067,-9.433155,-0.014123,0.012790,-0.024248
