timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1706614195,443807,0.105345,0.019154,-9.686940,-0.015188,0.018386,-0.022116
1706614195,443824,0.031125,-0.031125,-9.433155,-0.017587,0.015988,-0.021583
1706614195,443842,0.126893,-0.007183,-9.610326,-0.012257,0.015988,-0.021051
1706614195,443859,0.141258,-0.055067,-9.425972,-0.012790,0.018119,-0.023182
1706614195,443877,0.129287,-0.045490,-9.564836,-0.012524,0.019185,-0.020251
1706614195,443897,0.071826,-0.007183,-9.538500,-0.015188,0.018386,-0.021051
1706614195,443914,0.074220,-0.004788,-9.524135,-0.016521,0.017054,-0.019718
1706614195,443932,0.079009,-0.019154,-9.686940,-0.014389,0.017587,-0.020784
1706614195,443949,0.119710,0.023942,-9.437943,-0.013856,0.017054,-0.023182
1706614195,443967,0.122104,-0.052672,-9.583989,-0.011724,0.022116,-0.024515
1706614195,443985,0.074220,-0.033519,-9.528923,-0.015988,0.017587,-0.025580
1706614195,444002,0.043096,-0.057461,-9.509769,-0.013057,0.018652,-0.018386
1706614195,444022,0.117316,-0.009577,-9.536105,-0.014389,0.020251,-0.019718
1706614195,444040,0.167594,-0.026336,-9.516952,-0.013323,0.017320,-0.022116
1706614195,444057,0.079009,-0.021548,-9.588778,-0.016521,0.016254,-0.022916
1706614195,444075,0.047884,-0.007183,-9.366117,-0.014389,0.018919,-0.019985
1706614195,444092,0.052672,-0.057461,-9.545682,-0.015188,0.017054,-0.020518
1706614195,444110,0.040701,0.079009,-9.488221,-0.013057,0.016521,-0.020784
1706614195,444130,0.117316,0.007183,-9.572019,-0.013856,0.019452,-0.023715
1706614195,444147,0.112527,-0.069432,-9.562442,-0.012790,0.018386,-0.021583
1706614195,444165,0.169988,-0.014365,-9.555259,-0.014123,0.020251,-0.021317
1706614195,444182,0.045490,-0.016759,-9.502586,-0.013323,0.017587,-0.020518
1706614195,444200,0.100556,-0.016759,-9.507375,-0.013323,0.018119,-0.020784
1706614195,444218,0.079009,-0.028730,-9.531317,-0.015188,0.017054,-0.022383
1706614195,444235,0.098162,-0.062249,-9.485827,-0.015188,0.017054,-0.023982
1706614195,444255,0.088585,-0.011971,-9.502586,-0.014389,0.017587,-0.019985
1706614195,444273,0.102951,-0.052672,-9.595961,-0.015988,0.015988,-0.021583
1706614195,444290,0.150835,0.023942,-9.409213,-0.012524,0.018652,-0.021583
1706614195,444308,0.019154,0.045490,-9.574412,-0.012257,0.017587,-0.021051
1706614195,444325,0.081403,-0.071826,-9.512163,-0.011724,0.016521,-0.021051
1706614195,444343,0.095768,0.004788,-9.459491,-0.016787,0.014922,-0.020518
1706614195,444360,0.059855,0.043096,-9.567230,-0.013856,0.014123,-0.020784
1706614195,444380,0.102951,-0.129287,-9.536105,-0.015721,0.018386,-0.023715
1706614195,444398,0.110133,-0.023942,-9.576807,-0.013590,0.016787,-0.020784
1706614195,444415,0.131681,-0.026336,-9.385271,-0.017054,0.018652,-0.019718
1706614195,444433,0.162806,-0.045490,-9.516952,-0.011724,0.019185,-0.019718
1706614195,444450,0.112527,-0.004788,-9.543288,-0.015455,0.016254,-0.020251
1706614195,444468,0.067038,-0.016759,-9.562442,-0.013856,0.017853,-0.023182
1706614195,444485,0.100556,-0.076614,-9.516952,-0.014922,0.019985,-0.021583
1706614195,444514,0.074220,0.002394,-9.560047,-0.012524,0.014922,-0.021850
1706614195,444586,0.114922,-0.052672,-9.567230,-0.013323,0.013057,-0.018919
1706614195,444603,0.076614,0.033519,-9.557653,-0.015988,0.014123,-0.019452
1706614195,444620,0.052672,-0.026336,-9.449914,-0.013057,0.014655,-0.020518
1706614195,444637,0.069432,-0.081403,-9.461885,-0.013323,0.019985,-0.021583
1706614195,444654,0.134075,-0.021548,-9.567230,-0.011724,0.013856,-0.019718
1706614195,444674,0.064643,0.004788,-9.555259,-0.014123,0.014389,-0.020518
1706614195,444691,0.158017,-0.045490,-9.500193,-0.013057,0.015988,-0.022383
1706614195,444708,0.102951,0.009577,-9.509769,-0.013057,0.016521,-0.021051
1706614195,444726,0.076614,0.019154,-9.526528,-0.013590,0.018119,-0.020518
1706614195,444743,0.067038,0.028730,-9.569624,-0.015721,0.016787,-0.021850
1706614195,444760,0.059855,-0.011971,-9.526528,-0.015988,0.017587,-0.020251
1706614196,444778,0.160412,-0.031125,-9.531317,-0.014389,0.014123,-0.021051
1706614196,444797,0.064643,0.009577,-9.488221,-0.012790,0.019452,-0.019985
1706614196,444814,0.093374,-0.016759,-9.497798,-0.013856,0.018119,-0.020518
1706614196,444832,0.057461,-0.016759,-9.593566,-0.013323,0.014655,-0.018919
1706614196,444849,0.079009,-0.031125,-9.490616,-0.014655,0.016254,-0.021317
1706614196,444866,0.093374,0.000000,-9.533711,-0.010392,0.018652,-0.022383
1706614196,444883,0.074220,-0.021548,-9.562442,-0.013590,0.016787,-0.019985
1706614196,444901,0.081403,-0.019154,-9.483433,-0.016521,0.018386,-0.021583
1706614196,444920,0.158017,-0.016759,-9.490616,-0.013856,0.020784,-0.022916
1706614196,444938,0.059855,0.026336,-9.406818,-0.012790,0.016521,-0.022649
1706614196,444955,0.033519,-0.045490,-9.452309,-0.013057,0.016787,-0.021051
1706614196,444972,0.114922,-0.043096,-9.490616,-0.014123,0.015988,-0.023715
1706614196,444989,0.129287,-0.028730,-9.512163,-0.014123,0.018386,-0.018119
1706614196,445007,0.050278,-0.052672,-9.473856,-0.014389,0.015988,-0.019718
1706614196,445024,0.098162,-0.014365,-9.548077,-0.014389,0.018386,-0.023182
1706614196,445043,0.100556,0.052672,-9.591172,-0.014655,0.017853,-0.019985
1706614196,445061,0.215478,-0.004788,-9.504981,-0.011191,0.018386,-0.024248
1706614196,445078,0.043096,-0.009577,-9.461885,-0.013057,0.016787,-0.019452
1706614196,445095,0.100556,-0.004788,-9.466674,-0.010392,0.019985,-0.019985
1706614196,445113,0.076614,-0.076614,-9.495404,-0.014922,0.018119,-0.022649
1706614196,445130,0.146046,0.031125,-9.540894,-0.014655,0.018386,-0.019718
1706614196,445147,0.112527,0.057461,-9.516952,-0.014389,0.018119,-0.020518
1706614196,445167,0.093374,-0.004788,-9.543288,-0.012790,0.013590,-0.022383
1706614196,445184,0.071826,-0.035913,-9.557653,-0.012524,0.015721,-0.023982
1706614196,445201,0.059855,-0.038307,-9.636662,-0.013590,0.019185,-0.020251
1706614196,445218,0.105345,-0.047884,-9.493010,-0.012524,0.014389,-0.023182
1706614196,445236,0.105345,-0.031125,-9.524135,-0.015988,0.020251,-0.020784
