timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1706615001,1249807,0.095768,-0.062249,-9.545682,-0.012524,0.020251,-0.021850
1706615001,1249828,0.153229,-0.035913,-9.495404,-0.013856,0.017054,-0.019985
1706615001,1249849,0.079009,-0.019154,-9.588778,-0.012790,0.015988,-0.020784
1706615001,1249873,0.095768,-0.052672,-9.428367,-0.015455,0.015721,-0.019185
1706615001,1249894,0.079009,-0.043096,-9.466674,-0.012790,0.014123,-0.019718
1706615001,1249916,0.052672,-0.019154,-9.560047,-0.016521,0.016254,-0.020518
1706615001,1249937,0.131681,-0.023942,-9.600749,-0.014123,0.019185,-0.022916
1706615001,1249958,0.136469,-0.081403,-9.483433,-0.014389,0.018386,-0.022649
1706615001,1249980,0.114922,-0.014365,-9.560047,-0.014922,0.017853,-0.019452
1706615001,1250001,0.122104,0.009577,-9.476251,-0.015988,0.016787,-0.023982
1706615001,1250025,0.076614,-0.019154,-9.502586,-0.016254,0.018119,-0.020518
1706615001,1250046,0.062249,0.019154,-9.483433,-0.013856,0.015988,-0.016787
1706615001,1250068,0.165200,0.009577,-9.552865,-0.015455,0.017587,-0.022383
1706615001,1250089,0.083797,0.035913,-9.526528,-0.016254,0.019452,-0.021317
1706615001,1250110,0.131681,-0.002394,-9.485827,-0.013323,0.016521,-0.021583
1706615001,1250132,0.086191,-0.040701,-9.581595,-0.015188,0.017587,-0.021317
1706615001,1250153,0.079009,-0.052672,-9.533711,-0.015455,0.015721,-0.020518
1706615001,1250177,0.126893,0.014365,-9.485827,-0.015721,0.019985,-0.021850
1706615001,1250198,0.059855,-0.009577,-9.574412,-0.016787,0.016254,-0.021850
1706615001,1250220,0.047884,0.014365,-9.416395,-0.015188,0.016521,-0.020784
1706615001,1250241,0.086191,0.023942,-9.557653,-0.010925,0.015455,-0.020251
1706615001,1250262,0.129287,0.028730,-9.533711,-0.014655,0.019452,-0.020784
1706615001,1250284,0.093374,-0.016759,-9.536105,-0.013856,0.016787,-0.020784
1706615001,1250307,0.083797,-0.023942,-9.583989,-0.013057,0.017320,-0.022916
1706615001,1250329,0.122104,-0.062249,-9.485827,-0.013856,0.023182,-0.022916
1706615001,1250350,0.158017,-0.004788,-9.497798,-0.016787,0.017320,-0.022383
1706615001,1250372,0.124498,-0.028730,-9.493010,-0.012257,0.019185,-0.021317
1706615001,1250393,0.117316,-0.011971,-9.536105,-0.011191,0.017320,-0.023182
1706615001,1250415,0.088585,-0.033519,-9.457097,-0.012524,0.016787,-0.021850
1706615001,1250436,0.086191,-0.011971,-9.490616,-0.013323,0.016521,-0.021051
1706615001,1250460,0.107739,-0.064643,-9.507375,-0.013590,0.018919,-0.021850
1706615001,1250481,0.105345,-0.057461,-9.528923,-0.012790,0.016254,-0.019452
1706615001,1250502,0.090980,-0.023942,-9.433155,-0.011991,0.015988,-0.021317
1706615001,1250524,0.083797,-0.023942,-9.629479,-0.012790,0.018386,-0.021850
1706615001,1250545,0.074220,0.000000,-9.483433,-0.015988,0.017853,-0.020518
