timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1703070169,2354361,0.153229,0.016759,-9.500193
1703070169,2354383,0.248997,0.021548,-9.531317
1703070169,2354405,0.150835,0.033519,-9.423578
1703070169,2354426,0.181959,0.014365,-9.402030
1703070169,2354451,0.160412,0.014365,-9.445126
1703070169,2354473,0.184354,0.052672,-9.449914
1703070169,2354495,0.196325,0.004788,-9.378088
1703070169,2354516,0.198719,0.038307,-9.423578
1703070169,2354538,0.282516,0.014365,-9.572019
1703070169,2354560,0.222661,0.090980,-9.464279
1703070169,2354582,0.141258,0.011971,-9.334992
1703070169,2354604,0.134075,0.069432,-9.437943
1703070169,2354626,0.201113,-0.047884,-9.524135
1703070169,2354648,0.150835,0.004788,-9.469068
1703070169,2354670,0.162806,0.050278,-9.397242
1703070169,2354694,0.239420,0.047884,-9.296685
1703070169,2354716,0.282516,0.040701,-9.423578
1703070169,2354738,0.272939,-0.014365,-9.490616
1703070169,2354760,0.203507,0.028730,-9.416395
1703070169,2354781,0.181959,0.043096,-9.478644
1703070169,2354803,0.155623,0.016759,-9.464279
1703070169,2354825,0.213084,0.086191,-9.502586
1703070169,2354847,0.177171,0.076614,-9.435549
1703070169,2354869,0.150835,0.000000,-9.416395
1703070169,2354891,0.148441,0.033519,-9.536105
1703070169,2354913,0.213084,0.062249,-9.430760
1703070169,2354937,0.198719,0.043096,-9.435549
1703070169,2354959,0.232238,0.057461,-9.469068
1703070169,2354981,0.146046,-0.009577,-9.414001
1703070169,2355003,0.167594,-0.009577,-9.409213
1703070169,2355025,0.184354,0.081403,-9.327810
1703070169,2355046,0.119710,0.038307,-9.493010
1703070169,2355068,0.220267,0.079009,-9.442732
1703070169,2355090,0.191536,0.019154,-9.425972
1703070169,2355112,0.203507,0.050278,-9.404425
1703070169,2355134,0.189142,0.007183,-9.473856
1703070169,2355156,0.186748,0.016759,-9.488221
1703070169,2355180,0.181959,0.023942,-9.536105
1703070169,2355202,0.131681,0.081403,-9.500193
1703070169,2355224,0.189142,0.071826,-9.500193
1703070169,2355246,0.210690,0.035913,-9.457097
1703070169,2355267,0.186748,0.043096,-9.402030
1703070169,2355289,0.177171,-0.016759,-9.519346
1703070169,2355311,0.246603,0.019154,-9.356541
1703070169,2355333,0.155623,0.028730,-9.363723
1703070170,2355355,0.165200,0.055067,-9.380483
1703070170,2355377,0.179565,0.031125,-9.433155
1703070170,2355399,0.122104,0.050278,-9.378088
1703070170,2355423,0.181959,0.062249,-9.452309
1703070170,2355445,0.246603,0.038307,-9.423578
1703070170,2355467,0.189142,0.007183,-9.411607
1703070170,2355488,0.263362,0.090980,-9.442732
1703070170,2355510,0.220267,0.014365,-9.411607
1703070170,2355532,0.215478,0.057461,-9.406818
1703070170,2355554,0.225055,0.033519,-9.428367
1703070170,2355575,0.198719,0.009577,-9.425972
1703070170,2355597,0.210690,0.098162,-9.452309
1703070170,2355619,0.167594,0.038307,-9.411607
1703070170,2355641,0.172383,0.033519,-9.406818
1703070170,2355672,0.239420,0.055067,-9.380483
1703070170,2355695,0.201113,0.081403,-9.457097
1703070170,2355716,0.155623,0.007183,-9.418790
1703070170,2355738,0.220267,0.004788,-9.466674
1703070170,2355759,0.148441,-0.014365,-9.416395
1703070170,2355781,0.146046,0.069432,-9.471462
1703070170,2355802,0.227449,0.033519,-9.452309
1703070170,2355824,0.167594,0.050278,-9.370906
1703070170,2355845,0.167594,0.047884,-9.567230
1703070170,2355867,0.201113,0.023942,-9.490616
1703070170,2355891,0.141258,0.023942,-9.469068
1703070170,2355912,0.193930,-0.007183,-9.512163
1703070170,2355934,0.184354,0.026336,-9.531317
1703070170,2355955,0.193930,0.019154,-9.533711
1703070170,2355977,0.220267,0.083797,-9.356541
1703070170,2355999,0.189142,0.074220,-9.457097
1703070170,2356020,0.244209,-0.016759,-9.557653
1703070170,2356042,0.203507,-0.004788,-9.464279
1703070170,2356063,0.172383,0.021548,-9.457097
1703070170,2356085,0.229843,0.019154,-9.473856
1703070170,2356106,0.150835,0.064643,-9.425972
1703070170,2356130,0.227449,0.071826,-9.449914
1703070170,2356152,0.148441,-0.004788,-9.445126
1703070170,2356173,0.179565,0.021548,-9.488221
1703070170,2356195,0.198719,0.038307,-9.416395
1703070170,2356217,0.181959,0.074220,-9.430760
1703070170,2356238,0.272939,0.088585,-9.433155
1703070170,2356260,0.167594,0.028730,-9.402030
1703070170,2356281,0.153229,0.033519,-9.358934
