timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1706616712,2960830,0.131681,-0.035913,-9.619903,-0.013856,0.018652,-0.021051
1706616712,2960858,0.100556,-0.014365,-9.471462,-0.014123,0.020251,-0.019985
1706616712,2960886,0.107739,-0.031125,-9.562442,-0.013590,0.015455,-0.023449
1706616712,2960914,0.105345,-0.047884,-9.576807,-0.015988,0.017320,-0.023982
1706616712,2960943,0.122104,-0.035913,-9.464279,-0.014655,0.018119,-0.019185
1706616712,2960971,0.047884,-0.062249,-9.471462,-0.014123,0.017054,-0.022116
1706616712,2961000,0.071826,-0.011971,-9.550470,-0.013323,0.016787,-0.020784
1706616712,2961028,0.122104,-0.047884,-9.402030,-0.013323,0.017320,-0.022383
1706616712,2961059,0.102951,-0.028730,-9.526528,-0.011458,0.021850,-0.020251
1706616712,2961088,0.107739,-0.021548,-9.564836,-0.012524,0.017054,-0.021317
1706616712,2961116,0.138864,-0.023942,-9.469068,-0.013590,0.015455,-0.023449
1706616712,2961145,0.055067,-0.011971,-9.550470,-0.013590,0.018652,-0.020784
1706616712,2961173,0.110133,0.007183,-9.552865,-0.014123,0.016254,-0.018119
1706616712,2961202,0.057461,-0.107739,-9.495404,-0.014655,0.017853,-0.020518
1706616712,2961230,0.069432,-0.057461,-9.591172,-0.011991,0.017853,-0.021051
1706616712,2961261,0.146046,-0.033519,-9.548077,-0.015455,0.016254,-0.021317
1706616712,2961290,0.107739,-0.007183,-9.567230,-0.014389,0.018386,-0.021850
1706616712,2961318,0.112527,-0.035913,-9.442732,-0.014655,0.017587,-0.025314
1706616712,2961347,0.076614,-0.004788,-9.490616,-0.013856,0.020251,-0.022916
1706616712,2961375,0.146046,-0.009577,-9.471462,-0.012257,0.018386,-0.019718
1706616712,2961404,0.081403,-0.069432,-9.473856,-0.016787,0.015721,-0.021850
1706616712,2961435,0.090980,-0.062249,-9.574412,-0.014655,0.018386,-0.021583
1706616712,2961463,0.095768,-0.059855,-9.495404,-0.014389,0.015455,-0.023715
1706616712,2961492,0.122104,-0.035913,-9.433155,-0.013856,0.016787,-0.024248
1706616712,2961520,0.107739,-0.026336,-9.502586,-0.014123,0.016521,-0.022649
1706616712,2961549,0.043096,-0.079009,-9.471462,-0.013856,0.016521,-0.020784
1706616712,2961578,0.090980,-0.002394,-9.528923,-0.011724,0.015988,-0.020518
1706616712,2961606,0.134075,0.002394,-9.512163,-0.013856,0.018919,-0.024515
1706616712,2961637,0.064643,-0.014365,-9.526528,-0.015188,0.017320,-0.020518
1706616712,2961665,0.723049,0.363919,-14.381969,-0.010392,0.224894,-0.014123
1706616712,2961694,-0.730232,-1.596933,-12.006922,-0.033841,-0.027979,-0.020518
1706616712,2961722,0.426168,-2.339135,-12.322956,-0.071412,-0.092729,-0.026646
1706616712,2961751,-1.144428,0.296881,-9.433155,-0.046631,-0.118043,-0.028245
1706616713,2961779,-0.102951,0.905008,-8.453926,-0.021583,0.014123,-0.021850
1706616713,2961808,0.162806,0.588974,-10.309433,-0.027446,0.066616,-0.025847
1706616713,2961839,0.217872,0.136469,-9.090784,-0.025047,0.037571,-0.026113
1706616713,2961868,0.201113,-0.026336,-10.022128,-0.024515,0.013057,-0.026380
1706616713,2961896,0.090980,-0.045490,-9.806650,-0.021051,0.023715,-0.024781
1706616713,2961925,0.169988,0.007183,-9.835381,-0.014922,0.010658,-0.023449
1706616713,2961954,0.081403,-0.007183,-9.670180,-0.010658,0.004263,-0.025314
1706616713,2961983,0.122104,-0.038307,-9.916783,-0.011724,0.015455,-0.027446
1706616713,2962014,0.110133,-0.038307,-9.737218,-0.012790,0.013856,-0.023715
1706616713,2962043,0.138864,0.019154,-9.636662,-0.009326,0.008793,-0.024781
1706616713,2962072,0.155623,-0.023942,-9.469068,-0.006129,0.001599,-0.026113
1706616713,2962101,0.114922,0.035913,-9.600749,-0.009326,0.011724,-0.023715
1706616713,2962129,0.090980,-0.014365,-9.354146,-0.010658,0.007194,-0.027446
1706616713,2962158,0.055067,0.023942,-9.543288,-0.007194,0.007194,-0.024515
1706616713,2962187,0.079009,0.023942,-9.440337,-0.010392,0.009060,-0.025580
1706616713,2962218,0.071826,0.045490,-9.521740,-0.013856,0.006928,-0.024515
1706616713,2962247,0.136469,0.004788,-9.524135,-0.015188,0.006129,-0.023449
1706616713,2962276,0.076614,-0.007183,-9.624691,-0.014389,0.006395,-0.023449
1706616713,2962305,0.134075,0.035913,-9.670180,-0.011458,0.001599,-0.020518
1706616713,2962334,0.045490,-0.028730,-9.615114,-0.013856,-0.011724,-0.023715
1706616713,2962362,0.014365,0.000000,-9.555259,-0.016521,-0.016787,-0.025580
1706616713,2962391,0.105345,0.019154,-9.334992,-0.016787,-0.021583,-0.022116
1706616713,2962423,0.069432,-0.050278,-9.612720,-0.017320,-0.023449,-0.021583
1706616713,2962452,0.071826,-0.047884,-9.777920,-0.016787,-0.042900,-0.019185
1706616713,2962480,-0.373495,0.052672,-9.624691,0.001599,0.007994,-0.021850
1706616713,2962509,-0.009577,0.009577,-9.713276,-0.007727,-0.007194,-0.024781
1706616713,2962538,0.088585,-0.067038,-9.392453,-0.012257,0.021317,-0.025580
1706616713,2962567,-0.117316,0.000000,-10.129868,-0.001599,0.041568,-0.028245
1706616713,2962598,-1.714248,0.526724,-10.584765,0.011458,0.084735,-0.064484
1706616713,2962627,0.440533,0.088585,-8.774749,0.006129,0.043167,-0.128701
1706616713,2962656,2.782062,-2.358289,-8.690952,-0.023715,0.040769,-0.052227
1706616713,2962685,-0.028730,0.349553,-7.884106,-0.019452,0.062619,-0.024248
1706616713,2962714,-0.033519,0.076614,-8.492233,0.043433,0.134031,-0.016254
1706616713,2962743,0.265756,0.260968,-7.501034,-0.047963,-0.074343,-0.023182
