timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1704886726,1081071,0.081403,0.057461,-9.536105,-0.015188,0.018119,-0.019718
1704886726,1081091,0.062249,0.026336,-9.380483,-0.014922,0.021850,-0.019718
1704886726,1081112,0.050278,0.050278,-9.483433,-0.013590,0.016254,-0.021583
1704886726,1081135,0.045490,-0.016759,-9.382876,-0.013057,0.019452,-0.023449
1704886726,1081156,0.040701,-0.047884,-9.493010,-0.014389,0.016254,-0.019718
1704886726,1081176,0.019154,0.016759,-9.461885,-0.011458,0.016787,-0.021317
1704886726,1081197,0.021548,0.081403,-9.459491,-0.012790,0.021317,-0.023982
1704886726,1081217,0.043096,0.016759,-9.425972,-0.010392,0.020784,-0.021583
1704886726,1081238,0.035913,0.002394,-9.428367,-0.013323,0.016254,-0.023182
1704886726,1081261,-0.785298,-0.074220,-10.603919,-0.029577,0.005063,-0.016521
1704886726,1081282,-0.136469,0.260968,-3.069367,-0.030910,0.017587,-0.020784
1704886726,1081302,0.311246,0.323217,-9.394848,-0.025580,0.035173,-0.023449
1704886726,1081323,0.280122,0.134075,-13.218388,-0.033841,0.044233,-0.027712
1704886726,1081344,0.117316,-0.016759,-11.372458,-0.027979,0.001865,-0.028245
1704886726,1081364,0.093374,0.071826,-8.942344,-0.026113,0.012524,-0.027979
1704886726,1081385,0.038307,0.011971,-8.968679,-0.029577,0.037038,-0.031975
1704886726,1081408,0.038307,0.057461,-9.897630,-0.032508,0.038371,-0.028778
1704886726,1081429,0.004788,0.033519,-9.911995,-0.023449,0.025047,-0.028511
1704886726,1081449,0.100556,-0.028730,-10.184934,-0.018652,0.012524,-0.027446
1704886726,1081470,0.000000,0.043096,-9.694122,-0.012257,0.009593,-0.026646
1704886726,1081491,0.040701,0.086191,-9.615114,-0.014389,0.008527,-0.029044
1704886726,1081511,0.071826,0.090980,-9.500193,-0.014389,0.006928,-0.025580
1704886726,1081532,0.131681,-0.011971,-9.742006,-0.011991,-0.007727,-0.024248
1704886726,1081555,0.086191,0.040701,-9.662998,-0.005596,-0.005596,-0.026113
1704886726,1081575,0.059855,0.055067,-9.485827,-0.010126,-0.001865,-0.024248
1704886726,1081596,0.011971,-0.004788,-9.713276,-0.004796,0.008260,-0.027979
1704886726,1081616,0.028730,0.052672,-9.208099,-0.009060,0.006662,-0.026380
1704886726,1081637,0.059855,-0.002394,-9.557653,-0.002931,0.014922,-0.024515
1704886726,1081657,0.076614,-0.002394,-9.526528,-0.009326,0.011991,-0.023449
1704886726,1081688,0.014365,0.004788,-9.605537,-0.009859,0.015455,-0.027446
1704886726,1081709,0.031125,0.014365,-9.421184,-0.008793,0.011458,-0.022116
1704886726,1081730,0.009577,-0.016759,-9.220071,-0.012257,0.013057,-0.024781
1704886726,1081750,-0.014365,0.050278,-9.038112,-0.012257,0.017320,-0.020518
1704886726,1081770,0.081403,0.004788,-9.682152,-0.014389,0.020784,-0.023449
1704886726,1081790,0.055067,0.047884,-9.457097,-0.013590,0.022383,-0.023715
1704886726,1081811,0.047884,0.055067,-9.454702,-0.017587,0.015721,-0.024781
1704886726,1081833,0.004788,0.002394,-9.742006,-0.015988,0.014655,-0.025047
1704886726,1081854,0.057461,0.047884,-9.583989,-0.014922,0.014922,-0.025847
1704886726,1081874,-0.021548,0.069432,-9.703699,-0.014389,0.013856,-0.025047
1704886726,1081894,0.052672,0.004788,-9.435549,-0.015455,0.015988,-0.029577
1704886726,1081915,-0.004788,0.023942,-9.730036,-0.014922,0.013856,-0.025047
1704886726,1081935,0.033519,0.014365,-9.579201,-0.015455,0.006928,-0.025847
1704886726,1081955,0.076614,0.067038,-9.301474,-0.013856,0.011458,-0.023182
1704886726,1081978,0.057461,0.047884,-9.267955,-0.015188,0.010658,-0.026113
1704886726,1081998,0.045490,0.011971,-9.581595,-0.015455,0.020251,-0.025580
1704886726,1082018,0.014365,-0.031125,-9.732430,-0.014389,0.011191,-0.026380
1704886727,1082039,-0.011971,0.023942,-9.236830,-0.016521,0.013323,-0.025314
1704886727,1082059,0.040701,0.454898,-9.303867,-0.018119,0.017853,-0.028245
1704886727,1082079,0.019154,0.035913,-9.327810,-0.015455,0.015721,-0.029311
1704886727,1082102,-0.019154,0.043096,-9.514558,-0.014655,0.016787,-0.024515
1704886727,1082122,0.031125,0.045490,-9.399636,-0.018652,0.015188,-0.025047
1704886727,1082143,0.016759,0.009577,-9.490616,-0.016521,0.014123,-0.025847
1704886727,1082163,0.023942,0.031125,-9.504981,-0.011458,0.018652,-0.026646
1704886727,1082183,0.014365,0.095768,-9.928755,-0.010658,0.016787,-0.026646
1704886727,1082204,0.028730,0.052672,-9.682152,-0.013323,0.011191,-0.027446
1704886727,1082224,0.047884,-0.009577,-9.605537,-0.008793,0.010126,-0.023449
1704886727,1082247,0.040701,0.057461,-9.550470,-0.009060,0.014389,-0.025580
1704886727,1082267,-0.016759,0.093374,-9.006987,-0.010392,0.014389,-0.024781
1704886727,1082287,0.083797,0.028730,-9.742006,-0.012790,0.012257,-0.028511
1704886727,1082308,0.007183,0.002394,-9.979033,-0.009326,0.011991,-0.024515
1704886727,1082328,0.093374,0.031125,-9.533711,-0.004263,0.016254,-0.026646
1704886727,1082348,-0.026336,0.040701,-9.303867,-0.007194,0.023715,-0.025314
1704886727,1082369,0.000000,0.000000,-9.576807,-0.006129,0.021583,-0.025847
1704886727,1082391,-0.014365,0.045490,-9.363723,-0.005329,0.021850,-0.023982
1704886727,1082412,0.028730,0.031125,-9.157822,-0.008260,0.023449,-0.023449
1704886727,1082432,0.040701,0.067038,-9.282320,-0.011191,0.017587,-0.024248
1704886727,1082452,-0.026336,0.016759,-9.490616,-0.012524,0.017320,-0.023715
1704886727,1082473,-0.028730,0.021548,-9.227253,-0.011991,0.015721,-0.021583
1704886727,1082493,0.026336,0.069432,-9.308656,-0.014655,0.017587,-0.022383
1704886727,1082514,0.090980,0.007183,-9.411607,-0.015721,0.011191,-0.022649
1704886727,1082536,0.035913,0.031125,-9.478644,-0.017587,0.009593,-0.022916
1704886727,1082557,-0.009577,0.079009,-9.399636,-0.021317,0.008260,-0.024515
1704886727,1082577,0.011971,0.023942,-9.629479,-0.021051,0.008527,-0.021850
1704886727,1082597,0.038307,0.064643,-9.488221,-0.017320,0.009593,-0.022649
1704886727,1082618,0.052672,0.026336,-9.560047,-0.017054,0.011458,-0.023449
1704886727,1082638,0.023942,-0.067038,-9.904813,-0.015721,0.012790,-0.022383
1704886727,1082661,0.016759,0.009577,-9.890448,-0.011458,0.019185,-0.023715
1704886727,1082681,-0.026336,-0.052672,-10.172963,-0.006928,0.026646,-0.026646
1704886727,1082701,-0.062249,0.031125,-9.557653,-0.003464,0.034107,-0.025847
1704886727,1082721,0.055067,0.016759,-9.294291,-0.005329,0.024515,-0.024515
1704886727,1082742,-0.086191,0.059855,-8.810662,-0.009593,0.023982,-0.021317
1704886727,1082762,-0.021548,0.011971,-9.545682,-0.012524,0.019452,-0.021317
1704886727,1082782,0.035913,0.031125,-9.840169,-0.010658,0.016787,-0.024248
1704886727,1082805,0.045490,0.014365,-9.698911,-0.004263,0.021850,-0.022649
1704886727,1082825,0.000000,0.011971,-10.098742,-0.000799,0.032508,-0.022383
1704886727,1082846,0.069432,0.131681,-9.296685,0.001332,0.035972,-0.021317
1704886727,1082867,-0.158017,0.055067,-9.425972,0.000799,0.040502,-0.023182
1704886727,1082887,-0.050278,0.191536,-10.000581,0.005063,0.042368,-0.025580
1704886727,1082908,0.064643,-0.086191,-9.002198,0.004263,0.039436,-0.028778
1704886727,1082928,0.064643,-0.083797,-9.042900,-0.000266,0.032775,-0.022916
1704886727,1082951,0.035913,-0.047884,-8.817844,-0.009060,0.029577,-0.020784
1704886727,1082972,0.016759,0.241814,-9.356541,-0.011724,0.024248,-0.022916
1704886727,1082993,0.055067,-0.086191,-9.581595,-0.009326,0.023982,-0.021317
1704886727,1083024,0.155623,0.090980,-9.440337,-0.014922,0.017853,-0.020784
1704886728,1083045,0.057461,-0.055067,-9.263166,-0.013323,0.019452,-0.021317
1704886728,1083065,-0.009577,-0.076614,-9.648633,-0.014655,0.017054,-0.019452
1704886728,1083088,0.074220,0.059855,-9.447520,-0.014922,0.017320,-0.022916
1704886728,1083109,0.004788,0.047884,-9.311050,-0.013590,0.014922,-0.024515
1704886728,1083129,0.033519,-0.052672,-9.569624,-0.014655,0.019185,-0.022383
1704886728,1083150,0.016759,0.033519,-9.294291,-0.009859,0.018119,-0.019718
1704886728,1083170,0.057461,-0.004788,-9.397242,-0.011991,0.021850,-0.023715
1704886728,1083191,0.031125,0.035913,-9.615114,-0.010658,0.015188,-0.019718
1704886728,1083212,0.057461,-0.038307,-9.291897,-0.014655,0.018119,-0.021850
1704886728,1083235,0.045490,0.031125,-9.344569,-0.014922,0.013323,-0.021583
1704886728,1083255,0.047884,-0.004788,-9.536105,-0.013590,0.015188,-0.022916
1704886728,1083276,0.067038,-0.052672,-9.488221,-0.015988,0.017853,-0.020518
1704886728,1083296,0.059855,0.009577,-9.332599,-0.014655,0.017853,-0.021051
1704886728,1083317,0.035913,0.002394,-9.552865,-0.011191,0.016254,-0.021317
1704886728,1083338,0.067038,-0.009577,-9.397242,-0.012524,0.012257,-0.023182
1704886728,1083358,0.107739,0.028730,-9.409213,-0.014389,0.018119,-0.024248
1704886728,1083381,0.057461,0.023942,-9.512163,-0.013856,0.021317,-0.023982
1704886728,1083402,0.033519,-0.052672,-9.548077,-0.014123,0.020518,-0.017054
1704886728,1083423,0.019154,-0.023942,-9.421184,-0.013057,0.019718,-0.021317
1704886728,1083443,-0.007183,-0.035913,-9.538500,-0.010925,0.017853,-0.022116
1704886728,1083464,0.014365,-0.047884,-9.507375,-0.014922,0.017054,-0.022116
1704886728,1083485,0.098162,0.002394,-9.392453,-0.013323,0.020518,-0.022649
1704886728,1083508,0.011971,-0.026336,-9.390059,-0.014389,0.016254,-0.023182
1704886728,1083528,0.074220,-0.040701,-9.476251,-0.014655,0.016521,-0.023715
1704886728,1083549,0.014365,0.059855,-9.507375,-0.011724,0.017054,-0.022383
1704886728,1083569,0.033519,-0.023942,-9.445126,-0.016787,0.013590,-0.022649
1704886728,1083590,0.011971,0.028730,-9.550470,-0.012790,0.017320,-0.019185
1704886728,1083611,0.069432,0.033519,-9.385271,-0.013057,0.017320,-0.023182
1704886728,1083631,0.023942,-0.002394,-9.459491,-0.014389,0.019985,-0.020784
1704886728,1083654,0.019154,0.021548,-9.433155,-0.014389,0.017853,-0.023449
1704886728,1083675,0.102951,0.023942,-9.406818,-0.016521,0.017587,-0.020251
1704886728,1083695,0.009577,-0.031125,-9.428367,-0.012790,0.020251,-0.020784
1704886728,1083716,0.069432,0.050278,-9.406818,-0.016254,0.017587,-0.021583
1704886728,1083737,0.050278,0.011971,-9.402030,-0.013856,0.019452,-0.022383
1704886728,1083757,0.040701,0.002394,-9.447520,-0.015455,0.018386,-0.022649
1704886728,1083778,0.057461,-0.023942,-9.433155,-0.011724,0.018386,-0.024248
1704886728,1083801,0.055067,-0.033519,-9.483433,-0.014922,0.014389,-0.022916
1704886728,1083821,0.021548,0.007183,-9.440337,-0.015188,0.020784,-0.024515
1704886728,1083842,0.002394,0.019154,-9.500193,-0.013856,0.016254,-0.019985
1704886728,1083862,0.069432,0.011971,-9.521740,-0.013057,0.016521,-0.023182
1704886728,1083883,0.076614,0.050278,-9.473856,-0.015721,0.016521,-0.022649
1704886728,1083904,0.129287,0.014365,-9.466674,-0.013590,0.016787,-0.022116
1704886728,1083924,0.033519,-0.009577,-9.428367,-0.014123,0.019718,-0.022649
1704886728,1083955,0.038307,-0.016759,-9.516952,-0.015455,0.016521,-0.020784
1704886728,1083976,0.023942,-0.021548,-9.471462,-0.012257,0.015455,-0.019985
1704886728,1083996,0.021548,0.016759,-9.473856,-0.014123,0.018652,-0.021583
1704886728,1084016,0.043096,0.057461,-9.588778,-0.011458,0.021850,-0.024781
1704886729,1084037,0.057461,0.023942,-9.538500,-0.012790,0.013323,-0.025047
1704886729,1084057,0.064643,-0.035913,-9.471462,-0.013856,0.015188,-0.023982
1704886729,1084079,0.035913,-0.016759,-9.368511,-0.013323,0.019452,-0.023715
1704886729,1084100,0.079009,-0.002394,-9.459491,-0.014123,0.019452,-0.020784
1704886729,1084120,0.002394,0.016759,-9.504981,-0.014123,0.014389,-0.021051
1704886729,1084140,0.074220,-0.004788,-9.433155,-0.013590,0.017587,-0.020784
1704886729,1084161,0.067038,0.014365,-9.536105,-0.013856,0.018386,-0.022649
1704886729,1084181,0.045490,-0.011971,-9.485827,-0.010925,0.015455,-0.023982
1704886729,1084201,0.050278,0.057461,-9.433155,-0.011991,0.014123,-0.021317
1704886729,1084224,0.138864,0.002394,-9.550470,-0.011724,0.019718,-0.022383
1704886729,1084244,0.062249,0.007183,-9.509769,-0.014922,0.020251,-0.022116
1704886729,1084265,0.057461,0.050278,-9.442732,-0.013057,0.017054,-0.019985
1704886729,1084285,0.050278,0.035913,-9.447520,-0.015455,0.014922,-0.019985
1704886729,1084305,0.050278,-0.014365,-9.497798,-0.014922,0.013323,-0.020784
1704886729,1084326,0.074220,0.009577,-9.423578,-0.012790,0.015188,-0.023449
1704886729,1084346,0.043096,-0.011971,-9.385271,-0.013590,0.015455,-0.023982
1704886729,1084369,0.035913,-0.004788,-9.495404,-0.015988,0.019718,-0.023449
1704886729,1084389,0.021548,0.014365,-9.445126,-0.014123,0.019185,-0.021850
1704886729,1084409,0.081403,-0.011971,-9.528923,-0.014123,0.020784,-0.021850
1704886729,1084430,0.090980,-0.026336,-9.392453,-0.013856,0.017320,-0.021317
1704886729,1084450,0.069432,0.002394,-9.598354,-0.012524,0.017320,-0.022916
1704886729,1084470,-0.004788,0.019154,-9.485827,-0.013323,0.017054,-0.021317
1704886729,1084493,0.062249,0.000000,-9.414001,-0.012790,0.018652,-0.022649
1704886729,1084513,0.011971,0.045490,-9.483433,-0.013856,0.015988,-0.025047
1704886729,1084534,0.069432,0.007183,-9.665392,-0.013856,0.017587,-0.022916
1704886729,1084554,0.033519,-0.031125,-9.481039,-0.011458,0.017320,-0.024248
1704886729,1084574,0.033519,0.009577,-9.538500,-0.012257,0.020251,-0.020251
1704886729,1084595,0.023942,0.031125,-9.574412,-0.013856,0.014922,-0.022916
