timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1706614929,1177806,0.064643,-0.011971,-9.512163,-0.014389,0.014922,-0.021317
1706614929,1177826,0.162806,-0.071826,-9.533711,-0.014389,0.022383,-0.020518
1706614929,1177847,0.100556,0.007183,-9.497798,-0.016787,0.020518,-0.020518
1706614929,1177867,0.069432,-0.007183,-9.564836,-0.015188,0.019985,-0.023182
1706614929,1177887,0.100556,-0.076614,-9.603143,-0.012524,0.021583,-0.022383
1706614929,1177910,0.167594,-0.050278,-9.452309,-0.013590,0.016521,-0.021051
1706614929,1177931,0.117316,-0.035913,-9.488221,-0.012790,0.016521,-0.019718
1706614929,1177951,0.148441,-0.062249,-9.567230,-0.015721,0.020251,-0.022916
1706614929,1177971,0.047884,0.035913,-9.545682,-0.014655,0.018119,-0.020251
1706614929,1177992,0.076614,-0.021548,-9.543288,-0.013856,0.017054,-0.020251
1706614929,1178012,0.138864,0.033519,-9.514558,-0.013323,0.020251,-0.018119
1706614929,1178032,0.083797,0.023942,-9.519346,-0.012790,0.015721,-0.022649
1706614929,1178055,0.102951,-0.028730,-9.421184,-0.012524,0.018386,-0.021850
1706614929,1178076,0.079009,-0.038307,-9.526528,-0.016254,0.015721,-0.023449
1706614929,1178096,0.105345,-0.040701,-9.488221,-0.014389,0.022383,-0.018652
1706614929,1178116,0.110133,-0.014365,-9.509769,-0.014389,0.018652,-0.023449
1706614929,1178137,0.088585,0.023942,-9.665392,-0.014389,0.019985,-0.020518
1706614929,1178157,0.153229,-0.016759,-9.610326,-0.015188,0.017320,-0.021850
1706614929,1178178,0.165200,-0.045490,-9.440337,-0.012257,0.019452,-0.020784
1706614929,1178200,0.148441,-0.031125,-9.574412,-0.015455,0.015721,-0.021850
1706614929,1178221,0.110133,-0.057461,-9.409213,-0.013057,0.018652,-0.021317
1706614929,1178241,0.119710,0.016759,-9.521740,-0.014655,0.017587,-0.023449
1706614929,1178262,0.208296,-0.011971,-9.516952,-0.013323,0.018919,-0.021051
1706614929,1178282,0.033519,0.000000,-9.548077,-0.014922,0.014922,-0.020251
1706614929,1178302,0.122104,0.016759,-9.574412,-0.013590,0.017320,-0.022116
1706614929,1178325,0.074220,-0.043096,-9.557653,-0.013590,0.022649,-0.023182
1706614929,1178345,0.102951,0.004788,-9.452309,-0.017054,0.018652,-0.018386
1706614929,1178366,0.079009,-0.011971,-9.504981,-0.014123,0.015721,-0.023182
1706614929,1178386,0.169988,-0.045490,-9.533711,-0.014922,0.019452,-0.018652
1706614929,1178406,0.112527,-0.016759,-9.555259,-0.013323,0.018119,-0.023715
1706614929,1178427,0.102951,0.004788,-9.500193,-0.012790,0.016521,-0.019452
1706614929,1178447,0.126893,-0.057461,-9.459491,-0.013057,0.017320,-0.026380
1706614929,1178478,0.090980,-0.059855,-9.531317,-0.014389,0.014922,-0.020518
1706614929,1178500,0.090980,-0.007183,-9.514558,-0.015188,0.018119,-0.021583
1706614929,1178520,0.102951,-0.057461,-9.540894,-0.015188,0.018652,-0.024248
1706614929,1178540,0.141258,0.009577,-9.521740,-0.015721,0.018386,-0.020518
1706614929,1178560,0.043096,-0.047884,-9.440337,-0.014389,0.015988,-0.021850
1706614929,1178580,0.102951,-0.004788,-9.543288,-0.014655,0.016521,-0.020518
1706614929,1178600,0.129287,-0.009577,-9.548077,-0.015721,0.017587,-0.019718
1706614929,1178623,0.047884,-0.023942,-9.461885,-0.012790,0.020251,-0.023715
1706614929,1178643,0.100556,-0.040701,-9.564836,-0.016521,0.018386,-0.021850
1706614929,1178663,0.167594,0.033519,-9.607931,-0.011458,0.017054,-0.023182
1706614929,1178683,0.153229,-0.045490,-9.428367,-0.014123,0.014389,-0.022116
1706614929,1178703,0.155623,0.050278,-9.481039,-0.015721,0.015988,-0.019718
1706614929,1178723,0.131681,0.000000,-9.586384,-0.013323,0.016521,-0.019185
1706614929,1178745,0.117316,-0.033519,-9.576807,-0.011191,0.021850,-0.023449
1706614929,1178765,0.160412,-0.004788,-9.495404,-0.013057,0.016254,-0.023182
1706614930,1178785,0.064643,-0.011971,-9.497798,-0.014922,0.011191,-0.021051
1706614930,1178806,0.153229,-0.014365,-9.538500,-0.015188,0.018119,-0.021850
1706614930,1178826,0.064643,-0.016759,-9.473856,-0.010658,0.015188,-0.020518
1706614930,1178846,0.088585,0.002394,-9.495404,-0.014922,0.017587,-0.018919
1706614930,1178866,0.050278,0.007183,-9.459491,-0.009593,0.016521,-0.021850
1706614930,1178888,0.160412,-0.002394,-9.512163,-0.015988,0.020251,-0.024248
1706614930,1178908,0.086191,-0.004788,-9.581595,-0.013323,0.021850,-0.020784
1706614930,1178928,0.162806,0.028730,-9.493010,-0.011991,0.017320,-0.021850
1706614930,1178948,0.117316,-0.033519,-9.624691,-0.015988,0.014123,-0.024515
1706614930,1178968,1.070208,-0.452504,-8.978256,-0.021850,-0.030377,-0.018119
1706614930,1178989,-0.239420,1.149217,-9.337387,-0.029577,-0.340539,-0.034640
1706614930,1179009,6.746861,-3.916914,-38.233006,0.212904,-0.006928,-0.006395
1706614930,1179031,-0.696713,0.502782,-12.916718,-0.100723,0.113513,-0.037838
1706614930,1179051,3.787627,1.754950,4.369418,-0.020518,0.131899,-0.025580
1706614930,1179071,-0.581791,1.910573,-8.755595,-0.090597,0.029311,-0.024781
1706614930,1179091,1.027112,0.785298,-9.165004,-0.057556,0.032775,-0.023182
1706614930,1179111,-0.155623,0.126893,-9.473856,-0.028245,0.018652,-0.025047
1706614930,1179131,0.189142,-0.031125,-9.639056,-0.022649,0.028511,-0.024515
1706614930,1179154,-0.114922,-0.354342,-9.435549,0.002132,0.042368,-0.023715
1706614930,1179174,-0.179565,-0.225055,-9.509769,-0.010126,0.053292,-0.022383
1706614930,1179194,0.004788,-0.100556,-9.811439,-0.011191,0.055424,-0.022649
1706614930,1179214,0.114922,0.038307,-9.483433,-0.006928,0.053825,-0.024781
1706614930,1179234,0.076614,0.052672,-9.390059,-0.012524,0.044499,-0.022116
1706614930,1179254,0.102951,-0.007183,-9.686940,-0.011191,0.043700,-0.020784
1706614930,1179274,0.047884,-0.023942,-9.428367,-0.010658,0.039969,-0.021850
1706614930,1179297,0.114922,-0.009577,-9.464279,-0.011458,0.038637,-0.026113
1706614930,1179317,0.055067,0.086191,-9.507375,-0.014389,0.035173,-0.022116
1706614930,1179337,0.086191,-0.004788,-9.488221,-0.010126,0.029311,-0.025314
1706614930,1179357,0.043096,-0.057461,-9.442732,-0.015721,0.027979,-0.021850
1706614930,1179377,0.117316,-0.011971,-9.519346,-0.013856,0.025047,-0.023982
1706614930,1179397,0.122104,0.009577,-9.615114,-0.015455,0.022649,-0.021051
1706614930,1179417,0.090980,-0.028730,-9.452309,-0.012790,0.022916,-0.022916
1706614930,1179440,0.102951,0.040701,-9.497798,-0.011724,0.018919,-0.020784
1706614930,1179460,0.131681,-0.031125,-9.631873,-0.013057,0.023715,-0.021317
1706614930,1179480,0.095768,-0.031125,-9.646238,-0.013057,0.018919,-0.024781
1706614930,1179500,0.105345,-0.004788,-9.138668,-0.015988,0.023449,-0.021850
1706614930,1179520,0.083797,0.031125,-9.516952,-0.015988,0.027179,-0.023449
1706614930,1179540,0.110133,-0.009577,-9.528923,-0.016521,0.025580,-0.023715
1706614930,1179562,0.098162,-0.004788,-9.679757,-0.015455,0.023715,-0.023182
1706614930,1179582,0.136469,0.033519,-9.583989,-0.017853,0.026646,-0.023715
1706614930,1179603,0.143652,0.043096,-9.622296,-0.012257,0.024515,-0.023715
1706614930,1179623,0.105345,0.021548,-9.727641,-0.011991,0.028511,-0.026380
1706614930,1179643,0.079009,-0.047884,-9.801862,-0.011191,0.018919,-0.024248
1706614930,1179664,0.141258,-0.038307,-9.921572,-0.007994,0.026113,-0.024515
1706614930,1179684,0.093374,-0.021548,-10.218452,0.001066,0.017054,-0.023449
1706614930,1179707,0.584185,0.146046,-10.663774,0.015721,0.011458,-0.015721
1706614930,1179727,-0.567426,-0.320823,-8.841787,0.020784,0.019185,-0.016254
1706614930,1179747,0.081403,-0.244209,-8.985439,-0.006129,-0.050628,-0.024515
1706614930,1179768,-0.050278,0.184354,-7.433996,-0.011191,0.011991,-0.019718
