timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1706614938,1186797,0.110133,0.047884,-9.497798,-0.016521,0.016521,-0.019185
1706614938,1186818,0.141258,0.000000,-9.555259,-0.013856,0.017320,-0.020251
1706614938,1186838,0.067038,-0.088585,-9.485827,-0.011991,0.019718,-0.022649
1706614938,1186859,0.071826,0.055067,-9.509769,-0.014922,0.016254,-0.020251
1706614938,1186881,0.119710,-0.019154,-9.493010,-0.015721,0.018652,-0.022383
1706614938,1186902,0.141258,-0.052672,-9.562442,-0.015988,0.016254,-0.019985
1706614938,1186922,0.090980,0.023942,-9.495404,-0.013590,0.014123,-0.021051
1706614938,1186942,0.102951,0.009577,-9.507375,-0.012257,0.019185,-0.021583
1706614938,1186963,0.165200,-0.043096,-9.564836,-0.010925,0.014389,-0.020784
1706614938,1186983,0.148441,0.007183,-9.543288,-0.017853,0.018652,-0.023715
1706614938,1187004,0.083797,-0.014365,-9.497798,-0.011724,0.018919,-0.022649
1706614938,1187026,0.105345,-0.033519,-9.478644,-0.013590,0.014655,-0.023982
1706614938,1187047,0.076614,-0.019154,-9.512163,-0.012524,0.017054,-0.017587
1706614938,1187067,0.083797,-0.011971,-9.548077,-0.015455,0.017320,-0.022649
1706614938,1187087,0.055067,0.002394,-9.569624,-0.015455,0.014389,-0.021317
1706614938,1187108,0.086191,-0.043096,-9.504981,-0.014655,0.015988,-0.019985
1706614938,1187128,0.110133,-0.047884,-9.617508,-0.011991,0.018652,-0.020518
1706614938,1187148,0.122104,-0.050278,-9.538500,-0.017054,0.014655,-0.020251
1706614938,1187168,0.074220,-0.011971,-9.514558,-0.014389,0.019718,-0.022383
1706614938,1187188,0.059855,-0.031125,-9.457097,-0.014123,0.015988,-0.021051
1706614938,1187208,0.112527,-0.074220,-9.572019,-0.013323,0.018919,-0.022383
1706614938,1187228,0.153229,-0.038307,-9.516952,-0.011991,0.017853,-0.022116
1706614938,1187249,0.122104,-0.038307,-9.560047,-0.016521,0.017320,-0.022116
1706614938,1187269,0.136469,-0.047884,-9.430760,-0.012524,0.017054,-0.019185
1706614938,1187300,0.069432,-0.031125,-9.603143,-0.013323,0.017320,-0.021051
1706614938,1187322,0.184354,-0.052672,-9.562442,-0.008793,0.017587,-0.021317
1706614938,1187342,0.100556,-0.007183,-9.519346,-0.015455,0.015721,-0.022649
1706614938,1187362,0.131681,-0.031125,-9.524135,-0.010658,0.017320,-0.019185
1706614938,1187382,0.076614,-0.069432,-9.624691,-0.013057,0.016787,-0.022116
1706614938,1187402,0.102951,-0.002394,-9.574412,-0.015188,0.020518,-0.020518
1706614938,1187422,0.076614,-0.026336,-9.581595,-0.014655,0.017320,-0.017587
1706614938,1187444,0.114922,0.016759,-9.528923,-0.015188,0.017587,-0.016787
1706614938,1187464,0.136469,0.011971,-9.543288,-0.016254,0.016254,-0.022649
1706614938,1187484,0.095768,-0.057461,-9.478644,-0.014922,0.023182,-0.019718
1706614938,1187505,0.105345,-0.035913,-9.509769,-0.010392,0.019985,-0.020251
1706614938,1187525,0.100556,-0.062249,-9.504981,-0.013856,0.017054,-0.022383
1706614938,1187545,0.064643,-0.016759,-9.490616,-0.013323,0.017320,-0.020784
1706614938,1187567,0.100556,-0.047884,-9.497798,-0.012524,0.014922,-0.022383
1706614938,1187587,0.086191,-0.062249,-9.526528,-0.014123,0.019718,-0.023715
1706614938,1187607,0.059855,-0.026336,-9.555259,-0.012790,0.018919,-0.021317
1706614938,1187627,0.184354,0.011971,-9.612720,-0.015721,0.018652,-0.021317
1706614938,1187647,0.122104,-0.043096,-9.461885,-0.011458,0.015721,-0.018386
1706614938,1187668,0.114922,-0.074220,-9.569624,-0.014922,0.017054,-0.018652
1706614938,1187688,0.095768,-0.040701,-9.509769,-0.014123,0.016787,-0.022916
1706614938,1187710,0.114922,0.028730,-9.500193,-0.011458,0.017587,-0.024248
1706614938,1187730,0.110133,-0.023942,-9.509769,-0.015988,0.018652,-0.021051
1706614938,1187750,0.102951,-0.016759,-9.519346,-0.017054,0.019718,-0.021850
1706614938,1187770,0.086191,-0.016759,-9.684546,-0.013323,0.015721,-0.021850
1706614939,1187790,0.129287,0.002394,-9.461885,-0.017054,0.017853,-0.020784
1706614939,1187810,0.088585,-0.033519,-9.543288,-0.016521,0.018652,-0.020518
1706614939,1187831,0.107739,0.019154,-9.457097,-0.015721,0.015988,-0.021317
1706614939,1187853,0.098162,-0.031125,-9.485827,-0.014922,0.013057,-0.022649
1706614939,1187873,0.124498,-0.009577,-9.507375,-0.012524,0.018119,-0.021051
1706614939,1187893,0.052672,-0.023942,-9.500193,-0.010392,0.020784,-0.019452
1706614939,1187913,0.074220,0.016759,-9.476251,-0.017054,0.018386,-0.018119
1706614939,1187933,0.114922,-0.023942,-9.617508,-0.013856,0.014922,-0.017587
1706614939,1187953,0.069432,0.002394,-9.526528,-0.011191,0.018386,-0.021317
1706614939,1187973,0.069432,-0.081403,-9.514558,-0.011191,0.015721,-0.020784
1706614939,1187992,0.138864,-0.033519,-9.502586,-0.013323,0.016521,-0.021583
1706614939,1188012,0.047884,-0.007183,-9.483433,-0.013323,0.019985,-0.021051
1706614939,1188032,0.086191,0.016759,-9.385271,-0.013856,0.018919,-0.019985
1706614939,1188053,0.083797,-0.009577,-9.461885,-0.013323,0.017320,-0.023449
1706614939,1188073,0.088585,-0.045490,-9.509769,-0.012790,0.017587,-0.019985
1706614939,1188093,0.138864,-0.055067,-9.512163,-0.013323,0.014389,-0.022116
