Time,Angle,Distance
1663, 0.00, 0.00, 
1673, 6.94, 0.00, 
1673, 8.20, 0.00, 
1674, 9.50, 3288.75, 
1675, 10.73, 3302.75, 
1675, 12.06, 3329.00, 
1676, 13.34, 3360.75, 
1677, 14.64, 3413.75, 
1677, 15.91, 3453.00, 
1678, 17.22, 3484.25, 
1678, 18.50, 3506.00, 
1679, 20.09, 0.00, 
1680, 28.69, 0.00, 
1680, 29.98, 0.00, 
1681, 31.28, 0.00, 
1682, 32.59, 0.00, 
1682, 26.28, 0.00, 
1683, 27.53, 3864.25, 
1684, 28.84, 3924.50, 
1684, 30.14, 3992.00, 
1685, 31.44, 4055.00, 
1686, 32.72, 4061.75, 
1686, 34.03, 4049.75, 
1687, 35.38, 4050.25, 
1688, 36.67, 0.00, 
1688, 37.95, 4262.25, 
1689, 39.27, 4145.75, 
1690, 40.58, 4068.50, 
1690, 41.89, 3988.50, 
1691, 43.19, 3892.75, 
1692, 44.50, 3804.50, 
1692, 45.91, 0.00, 
1693, 47.20, 3061.50, 
1693, 48.50, 3018.75, 
1694, 49.80, 3014.50, 
1695, 51.11, 3011.25, 
1695, 52.41, 3008.00, 
1696, 53.69, 0.00, 
1697, 54.95, 3214.50, 
1697, 56.28, 3237.50, 
1698, 57.58, 3189.50, 
1699, 58.98, 3150.75, 
1699, 60.30, 3114.00, 
1700, 61.61, 3071.25, 
1701, 62.94, 3032.25, 
1702, 64.23, 2994.75, 
1703, 65.53, 2974.00, 
1703, 66.84, 2967.75, 
1704, 75.67, 0.00, 
1704, 69.48, 2942.75, 
1705, 70.78, 2903.25, 
1706, 72.09, 2877.50, 
1706, 73.42, 2866.50, 
1707, 74.70, 2870.00, 
1708, 76.00, 2861.75, 
1708, 77.33, 2849.00, 
1709, 78.66, 2845.75, 
1710, 79.92, 2829.50, 
1710, 81.23, 2813.75, 
1711, 82.56, 2805.75, 
1712, 83.75, 2803.50, 
1712, 85.06, 2802.75, 
1713, 86.34, 2803.75, 
1714, 87.64, 2813.75, 
1714, 88.94, 2819.00, 
1715, 90.23, 2823.50, 
1716, 91.55, 2817.25, 
1716, 92.84, 2814.75, 
1717, 94.14, 2819.75, 
1717, 95.44, 2832.00, 
1718, 96.75, 2850.50, 
1719, 98.03, 2859.75, 
1719, 99.36, 2875.75, 
1720, 100.64, 2879.75, 
1721, 101.94, 2889.00, 
1721, 103.22, 2914.25, 
1722, 104.53, 2937.50, 
1723, 113.33, 0.00, 
1723, 107.05, 2956.25, 
1724, 108.36, 2979.25, 
1725, 109.64, 3016.50, 
1725, 110.94, 3055.25, 
1726, 112.20, 3090.25, 
1727, 113.52, 3124.25, 
1727, 114.78, 3153.75, 
1728, 116.09, 3200.25, 
1729, 117.39, 3222.50, 
1729, 118.69, 3167.75, 
1730, 119.98, 3114.50, 
1731, 121.33, 0.00, 
1731, 122.59, 2962.75, 
1732, 123.92, 2902.00, 
1732, 125.22, 0.00, 
1733, 133.98, 0.00, 
1734, 135.28, 0.00, 
1734, 136.58, 0.00, 
1735, 171.56, 0.00, 
1736, 172.84, 0.00, 
1736, 174.14, 0.00, 
1737, 175.44, 0.00, 
1738, 176.73, 0.00, 
1738, 178.03, 0.00, 
1739, 179.33, 0.00, 
1740, 180.63, 0.00, 
1740, 181.92, 0.00, 
1741, 183.22, 0.00, 
1742, 184.52, 0.00, 
1742, 185.81, 0.00, 
1743, 187.06, 0.00, 
1743, 188.34, 0.00, 
1744, 189.64, 0.00, 
1745, 190.94, 0.00, 
1745, 192.23, 0.00, 
1746, 193.53, 0.00, 
1747, 194.81, 0.00, 
1747, 196.11, 0.00, 
1748, 197.41, 0.00, 
1749, 198.70, 0.00, 
1749, 199.98, 0.00, 
1750, 201.28, 0.00, 
1751, 202.58, 0.00, 
1751, 203.88, 0.00, 
1752, 205.16, 0.00, 
1753, 206.45, 0.00, 
1753, 207.75, 0.00, 
1754, 209.05, 0.00, 
1755, 210.36, 0.00, 
1755, 211.66, 0.00, 
1756, 212.95, 0.00, 
1756, 214.25, 0.00, 
1757, 215.55, 0.00, 
1758, 216.84, 0.00, 
1758, 218.14, 0.00, 
1759, 219.42, 0.00, 
1760, 220.72, 0.00, 
1760, 222.02, 0.00, 
1761, 223.31, 0.00, 
1762, 224.61, 0.00, 
1762, 225.91, 0.00, 
1763, 227.20, 0.00, 
1764, 228.50, 0.00, 
1764, 229.78, 0.00, 
1765, 231.09, 0.00, 
1766, 232.39, 0.00, 
1766, 233.67, 0.00, 
1767, 235.09, 0.00, 
1767, 236.42, 0.00, 
1768, 232.45, 0.00, 
1769, 233.87, 524.75, 
1769, 235.14, 513.25, 
1770, 236.44, 499.00, 
1771, 238.00, 492.25, 
1771, 239.30, 488.50, 
1772, 240.52, 483.75, 
1773, 241.70, 480.75, 
1773, 243.31, 477.00, 
1774, 244.67, 470.75, 
1775, 245.75, 463.75, 
1775, 247.03, 460.00, 
1776, 248.30, 465.50, 
1777, 249.78, 471.00, 
1777, 251.03, 470.50, 
1778, 252.28, 476.00, 
1779, 258.50, 0.00, 
1779, 259.80, 0.00, 
1780, 261.09, 0.00, 
1780, 262.41, 0.00, 
1781, 263.70, 0.00, 
1782, 265.00, 0.00, 
1782, 260.47, 0.00, 
1783, 267.59, 0.00, 
1784, 268.89, 0.00, 
1784, 263.98, 0.00, 
1785, 265.31, 817.50, 
1786, 266.61, 818.50, 
1786, 267.89, 820.50, 
1787, 269.06, 822.75, 
1788, 270.48, 824.00, 
1788, 271.73, 827.00, 
1789, 273.06, 830.75, 
1790, 274.30, 833.00, 
1790, 275.58, 836.25, 
1791, 276.84, 841.50, 
1791, 278.16, 846.75, 
1792, 279.41, 852.50, 
1793, 280.69, 857.75, 
1805, 282.00, 864.00, 
1806, 283.30, 871.00, 
1806, 284.48, 878.25, 
1807, 285.73, 886.25, 
1808, 287.11, 893.50, 
1808, 288.41, 902.50, 
1809, 289.70, 912.25, 
1810, 290.92, 921.50, 
1810, 292.22, 932.00, 
1811, 293.47, 945.25, 
1812, 294.67, 960.50, 
1812, 296.05, 974.25, 
1813, 297.31, 985.00, 
1814, 298.53, 998.50, 
1814, 299.94, 1015.25, 
1815, 301.11, 1033.00, 
1816, 302.44, 1051.00, 
1816, 303.73, 1071.75, 
1817, 304.94, 1092.25, 
1818, 306.25, 1112.00, 
1818, 307.50, 1134.50, 
1819, 308.80, 1160.75, 
1819, 310.08, 1190.00, 
1820, 311.28, 1218.75, 
1821, 312.61, 0.00, 
1821, 313.89, 1293.25, 
1822, 315.16, 1323.00, 
1823, 316.36, 0.00, 
1823, 317.61, 1402.75, 
1824, 325.92, 768.00, 
1825, 27.11, 3853.00, 
1836, 28.39, 3917.50, 
1837, 29.69, 3973.75, 
1838, 30.98, 4042.75, 
1838, 32.27, 4104.25, 
1839, 33.56, 4098.75, 
1840, 34.98, 4053.75, 
1840, 36.27, 0.00, 
1841, 37.56, 4293.75, 
1842, 38.86, 0.00, 
1842, 40.17, 4088.50, 
1843, 41.47, 4019.75, 
1844, 42.78, 0.00, 
1844, 44.09, 3816.75, 
1845, 45.41, 3748.75, 
1846, 46.78, 0.00, 
1846, 48.11, 3030.50, 
1847, 49.41, 3020.75, 
1847, 50.70, 3012.75, 
1848, 52.00, 3008.50, 
1849, 53.31, 2994.50, 
1849, 54.56, 0.00, 
1850, 55.89, 3260.75, 
1851, 57.20, 3197.25, 
1851, 58.55, 3154.75, 
1852, 59.84, 3123.50, 
1853, 61.17, 3086.00, 
1853, 62.48, 3042.00, 
1854, 63.78, 3001.50, 
1855, 65.08, 2979.50, 
1855, 66.37, 2965.00, 
1856, 75.19, 0.00, 
1857, 69.00, 2935.75, 
1857, 70.33, 2905.00, 
1858, 71.62, 2887.25, 
1859, 72.91, 2873.75, 
1859, 74.23, 2866.50, 
1860, 75.52, 2861.50, 
1861, 76.86, 2856.75, 
1861, 78.12, 2842.25, 
1862, 79.45, 2832.00, 
1862, 80.73, 2833.50, 
1863, 82.05, 2830.00, 
1864, 83.27, 2817.00, 
1864, 84.58, 2805.75, 
1865, 85.87, 2802.00, 
1866, 87.16, 2805.25, 
1866, 88.44, 2816.00, 
1867, 89.75, 2820.00, 
1868, 91.08, 2794.00, 
1868, 92.34, 2801.00, 
1869, 93.64, 2833.75, 
1870, 94.97, 2838.75, 
1870, 96.23, 2847.00, 
1871, 97.53, 2853.75, 
1872, 98.84, 2862.50, 
1872, 100.12, 2874.75, 
1873, 101.45, 2883.25, 
1874, 102.73, 2907.75, 
1874, 104.03, 2937.25, 
1875, 105.33, 2933.50, 
1876, 114.09, 0.00, 
1876, 107.86, 2957.50, 
1877, 109.19, 0.00, 
1877, 110.47, 0.00, 
1878, 111.77, 3074.25, 
1879, 113.06, 3088.00, 
1879, 114.34, 3114.50, 
1880, 115.62, 3190.75, 
1881, 116.92, 3229.75, 
1881, 118.22, 3206.75, 
1882, 199.52, 20.00, 
1883, 162.02, 0.00, 
1897, 163.31, 0.00, 
1898, 164.59, 0.00, 
1898, 165.89, 0.00, 
1899, 167.19, 0.00, 
1900, 168.48, 0.00, 
1900, 169.78, 0.00, 
1901, 171.08, 0.00, 
1901, 172.37, 0.00, 
1902, 173.67, 0.00, 
1903, 174.95, 0.00, 
1904, 176.25, 0.00, 
1905, 177.53, 0.00, 
1905, 178.83, 0.00, 
1906, 180.12, 0.00, 
1907, 181.42, 0.00, 
1907, 182.72, 0.00, 
1908, 184.02, 0.00, 
1909, 185.30, 0.00, 
1909, 186.55, 0.00, 
1910, 187.84, 0.00, 
1911, 189.13, 0.00, 
1911, 190.42, 0.00, 
1912, 226.69, 0.00, 
1913, 227.98, 0.00, 
1913, 229.28, 0.00, 
1914, 230.58, 0.00, 
1915, 231.87, 0.00, 
1915, 233.17, 0.00, 
1916, 229.66, 0.00, 
1917, 231.36, 0.00, 
1917, 232.50, 435.50, 
1918, 233.75, 431.25, 
1918, 235.42, 427.50, 
1919, 236.41, 419.50, 
1920, 237.75, 414.50, 
1920, 239.30, 415.25, 
1921, 240.28, 424.00, 
1922, 241.08, 0.00, 
1922, 242.45, 500.75, 
1923, 243.89, 490.50, 
1924, 245.39, 478.00, 
1924, 246.73, 467.75, 
1925, 247.77, 460.75, 
1926, 249.14, 456.25, 
1926, 250.53, 460.25, 
1927, 251.70, 464.00, 
1928, 253.12, 456.75, 
1928, 254.56, 451.25, 
1929, 255.59, 453.75, 
1930, 256.78, 455.75, 
1930, 258.14, 449.75, 
1931, 259.44, 450.75, 
1932, 260.69, 457.75, 
1932, 262.05, 462.25, 
1933, 268.20, 0.00, 
1933, 269.50, 0.00, 
1934, 265.28, 0.00, 
1935, 266.39, 609.25, 
1935, 267.66, 0.00, 
1936, 268.98, 648.50, 
1937, 270.09, 657.00, 
1937, 271.34, 664.25, 
1938, 278.53, 0.00, 
1939, 279.84, 0.00, 
1939, 274.83, 0.00, 
1940, 276.22, 837.75, 
1941, 277.44, 843.25, 
1941, 278.70, 849.25, 
1942, 279.98, 854.25, 
1943, 314.45, 1303.00, 
1943, 315.69, 0.00, 
1944, 316.98, 1381.25, 
1945, 318.23, 0.00, 
1945, 319.53, 0.00, 
1946, 320.78, 0.00, 
1946, 322.02, 0.00, 
1947, 323.31, 0.00, 
1948, 324.58, 0.00, 
1948, 325.84, 0.00, 
1949, 327.13, 0.00, 
1950, 328.37, 0.00, 
1950, 329.63, 0.00, 
1951, 330.89, 0.00, 
1952, 332.16, 0.00, 
1952, 333.44, 0.00, 
1953, 334.69, 0.00, 
1954, 335.95, 0.00, 
1954, 337.19, 0.00, 
1955, 338.48, 0.00, 
1956, 339.78, 3296.75, 
1956, 341.11, 3284.50, 
1957, 342.37, 3260.50, 
1958, 343.69, 3235.00, 
1958, 344.98, 3228.50, 
1959, 346.30, 3222.50, 
1959, 347.53, 3203.25, 
1960, 348.86, 3190.75, 
1961, 350.16, 0.00, 
1961, 351.44, 0.00, 
1962, 352.73, 3146.25, 
1963, 354.03, 3136.00, 
1963, 355.33, 3118.75, 
1964, 356.61, 3086.50, 
1965, 357.94, 3062.00, 
1965, 359.23, 3044.25, 
1966, 0.53, 3032.50, 
1998, 1.83, 3026.25, 
1998, 3.12, 3016.50, 
1999, 4.39, 3006.50, 
2000, 5.72, 2999.75, 
2000, 7.00, 3003.00, 
2001, 8.27, 0.00, 
2002, 9.56, 3304.00, 
2002, 10.83, 3312.50, 
2003, 12.14, 3325.25, 
2004, 13.42, 3364.50, 
2004, 14.69, 3415.50, 
2005, 49.86, 3015.00, 
2006, 51.19, 3009.50, 
2006, 52.45, 3005.75, 
2007, 53.73, 0.00, 
2008, 55.02, 3214.75, 
2008, 56.36, 3237.25, 
2009, 57.64, 3188.00, 
2010, 58.95, 3150.25, 
2010, 60.28, 3114.00, 
2011, 61.56, 3072.50, 
2012, 62.91, 3033.25, 
2012, 64.19, 2995.50, 
2013, 65.48, 2974.75, 
2014, 66.78, 2965.25, 
2014, 75.59, 0.00, 
2015, 69.41, 2939.25, 
2015, 70.70, 2903.25, 
2016, 72.03, 2880.25, 
2017, 73.31, 2868.50, 
2017, 74.61, 2882.00, 
2018, 75.91, 2875.00, 
2019, 77.20, 2849.25, 
2019, 78.53, 2851.25, 
2020, 79.81, 2835.25, 
2021, 81.11, 2814.25, 
2021, 82.42, 2809.50, 
2022, 83.64, 2806.50, 
2023, 84.95, 2805.75, 
2023, 86.25, 2804.25, 
2024, 87.55, 2809.50, 
2025, 88.83, 2815.50, 
2025, 90.12, 2821.00, 
2026, 91.42, 2827.25, 
2027, 92.72, 2819.50, 
2027, 94.03, 2825.50, 
2028, 95.30, 2844.25, 
2029, 96.59, 2853.25, 
2029, 97.91, 2861.00, 
2030, 99.19, 2875.00, 
2031, 107.98, 0.00, 
2031, 101.77, 2900.00, 
2032, 103.06, 2918.00, 
2032, 104.36, 2936.75, 
2033, 113.16, 0.00, 
2034, 106.98, 2958.75, 
2034, 108.27, 2981.25, 
2035, 109.58, 3015.25, 
2036, 110.86, 10475.25, 
2036, 220.56, 0.00, 
2037, 221.86, 0.00, 
2038, 223.16, 0.00, 
2038, 224.45, 0.00, 
2039, 225.75, 0.00, 
2040, 227.03, 0.00, 
2040, 228.34, 0.00, 
2041, 229.63, 0.00, 
2042, 230.92, 0.00, 
2042, 232.22, 0.00, 
2043, 233.52, 0.00, 
2044, 234.78, 0.00, 
2044, 236.08, 0.00, 
2045, 237.39, 0.00, 
2045, 232.11, 0.00, 
2046, 233.56, 0.00, 
2047, 234.80, 931.50, 
2047, 236.16, 920.50, 
2048, 237.48, 909.25, 
2049, 238.75, 899.25, 
2049, 242.08, 0.00, 
2050, 243.16, 423.25, 
2051, 244.83, 414.50, 
2051, 246.13, 406.25, 
2052, 247.33, 401.25, 
2053, 248.77, 398.25, 
2053, 250.09, 391.25, 
2054, 251.44, 385.50, 
2055, 252.69, 388.00, 
2055, 253.98, 387.75, 
2056, 255.27, 383.25, 
2057, 256.31, 388.25, 
2057, 257.17, 0.00, 
2058, 258.41, 459.00, 
2058, 259.66, 456.50, 
2059, 261.05, 450.75, 
2060, 262.66, 445.00, 
2060, 263.64, 447.00, 
2061, 264.86, 448.50, 
2062, 266.22, 444.00, 
2062, 267.73, 447.25, 
2063, 268.75, 450.25, 
2064, 270.02, 448.75, 
2064, 271.34, 449.75, 
2065, 272.78, 451.50, 
2066, 273.92, 448.50, 
2066, 275.22, 0.00, 
2067, 276.47, 462.00, 
2068, 277.66, 466.75, 
2068, 278.94, 0.00, 
2069, 285.20, 0.00, 
2070, 286.53, 0.00, 
2070, 282.00, 0.00, 
2071, 283.34, 666.00, 
2071, 284.44, 678.50, 
2072, 291.67, 0.00, 
2073, 292.98, 0.00, 
2073, 287.81, 0.00, 
2074, 289.09, 909.25, 
2075, 290.39, 920.50, 
2075, 291.64, 930.75, 
2076, 292.97, 940.75, 
2077, 294.20, 954.25, 
2077, 295.52, 968.25, 
2078, 296.78, 981.75, 
2079, 298.09, 995.50, 
2079, 299.30, 1008.75, 
2080, 300.70, 1026.00, 
2081, 301.98, 1045.00, 
2081, 303.25, 1064.00, 
2082, 304.55, 1085.00, 
2083, 305.73, 1104.25, 
2083, 306.98, 1126.25, 
2084, 308.33, 1150.50, 
2085, 309.58, 1178.50, 
2085, 310.86, 1208.75, 
2086, 312.12, 1239.00, 
2086, 313.36, 1274.00, 
2087, 314.59, 1308.75, 
2088, 315.91, 1346.00, 
2088, 317.14, 1385.75, 
2089, 318.47, 1426.25, 
2090, 319.66, 0.00, 
2090, 320.98, 0.00, 
2091, 322.22, 0.00, 
2092, 323.45, 0.00, 
2092, 324.72, 0.00, 
2093, 326.02, 0.00, 
2094, 327.22, 0.00, 
2094, 328.50, 0.00, 
2095, 329.77, 0.00, 
2096, 331.03, 0.00, 
2096, 332.30, 0.00, 
2097, 333.56, 0.00, 
2097, 334.80, 0.00, 
2098, 336.05, 0.00, 
2099, 337.33, 0.00, 
2099, 338.59, 0.00, 
2100, 339.91, 3292.50, 
2101, 341.19, 3279.00, 
2101, 342.50, 3261.25, 
2102, 343.78, 3241.75, 
2103, 345.09, 3220.50, 
2103, 346.39, 3207.50, 
2104, 347.66, 3196.25, 
2105, 348.97, 3186.25, 
2105, 350.25, 3212.75, 
2106, 351.56, 3197.00, 
2107, 352.83, 3143.25, 
2107, 354.13, 3121.25, 
2108, 355.44, 3101.75, 
2109, 356.73, 3083.00, 
2109, 358.05, 3063.75, 
2110, 359.33, 3046.75, 
2111, 0.64, 3037.50, 
2134, 1.91, 3026.25, 
2135, 3.23, 3012.50, 
2136, 4.50, 3006.50, 
2136, 5.78, 3009.25, 
2137, 42.06, 0.00, 
2138, 43.41, 3882.00, 
2138, 44.70, 3805.00, 
2139, 46.08, 0.00, 
2140, 47.38, 3060.00, 
2140, 48.67, 3019.50, 
2141, 49.97, 3012.50, 
2142, 51.28, 3009.25, 
2142, 52.58, 3005.25, 
2143, 53.84, 0.00, 
2144, 55.12, 3275.00, 
2144, 56.44, 3226.75, 
2145, 57.75, 3179.25, 
2146, 59.08, 3151.50, 
2146, 60.38, 3120.00, 
2147, 61.69, 3074.75, 
2147, 62.98, 3031.00, 
2148, 64.27, 2995.25, 
2149, 65.61, 2974.00, 
2149, 66.87, 2966.25, 
2150, 75.70, 0.00, 
2151, 69.48, 2941.00, 
2151, 70.78, 2905.75, 
2152, 72.08, 2881.25, 
2153, 73.41, 2866.25, 
2153, 74.69, 2865.25, 
2154, 76.00, 2859.50, 
2155, 77.30, 2850.25, 
2155, 78.59, 2844.75, 
2156, 79.89, 2828.75, 
2157, 81.19, 2816.00, 
2157, 82.50, 2808.75, 
2158, 83.73, 2804.75, 
2159, 85.05, 2803.00, 
2159, 86.33, 2803.50, 
2160, 87.62, 2810.50, 
2161, 88.91, 2814.50, 
2161, 90.20, 2820.00, 
2162, 91.50, 2816.25, 
2162, 92.80, 2815.25, 
2163, 94.11, 2831.00, 
2164, 95.39, 2844.25, 
2164, 96.69, 2853.25, 
2165, 97.98, 2861.50, 
2166, 99.25, 2874.50, 
2166, 100.56, 2879.25, 
2167, 101.84, 2893.50, 
2168, 144.59, 0.00, 
2168, 145.62, 0.00, 
2169, 146.92, 0.00, 
2170, 148.22, 0.00, 
2170, 149.50, 0.00, 
2171, 150.81, 0.00, 
2172, 152.09, 0.00, 
2172, 153.39, 0.00, 
2173, 154.69, 0.00, 
2174, 155.97, 0.00, 
2174, 157.27, 0.00, 
2175, 158.56, 0.00, 
2175, 159.86, 0.00, 
2176, 161.14, 0.00, 
2177, 162.45, 0.00, 
2177, 163.73, 0.00, 
2178, 165.03, 0.00, 
2179, 166.33, 0.00, 
2179, 167.62, 0.00, 
2180, 168.92, 0.00, 
2181, 170.20, 0.00, 
2181, 171.50, 0.00, 
2182, 172.80, 0.00, 
2183, 174.09, 0.00, 
2183, 209.03, 0.00, 
2184, 210.34, 0.00, 
2185, 211.64, 0.00, 
2185, 212.94, 0.00, 
2186, 214.23, 0.00, 
2186, 215.53, 0.00, 
2187, 216.83, 0.00, 
2188, 218.12, 0.00, 
2188, 219.42, 0.00, 
2189, 220.70, 0.00, 
2190, 222.00, 0.00, 
2190, 223.30, 0.00, 
2191, 224.59, 0.00, 
2192, 225.89, 0.00, 
2192, 227.19, 0.00, 
2193, 228.48, 0.00, 
2194, 229.77, 0.00, 
2194, 231.08, 0.00, 
2195, 232.36, 0.00, 
2196, 233.66, 0.00, 
2196, 234.94, 0.00, 
2197, 236.23, 0.00, 
2197, 237.55, 0.00, 
2198, 232.36, 16033.50, 
2199, 124.03, 8802.75, 
2218, 276.36, 0.00, 
2218, 272.88, 0.00, 
2219, 274.02, 452.25, 
2220, 275.58, 453.50, 
2220, 276.69, 455.50, 
2221, 277.95, 453.25, 
2222, 279.39, 452.50, 
2222, 280.55, 460.00, 
2223, 281.63, 469.25, 
2224, 283.22, 472.00, 
2224, 284.48, 467.75, 
2225, 285.72, 466.00, 
2225, 287.02, 473.50, 
2226, 288.20, 481.50, 
2227, 289.28, 489.75, 
2227, 295.72, 0.00, 
2228, 297.00, 0.00, 
2229, 292.30, 0.00, 
2229, 293.45, 738.25, 
2230, 294.37, 0.00, 
2231, 295.72, 968.25, 
2231, 296.87, 981.75, 
2232, 298.20, 996.75, 
2233, 299.52, 1012.50, 
2233, 300.77, 1030.75, 
2234, 302.02, 1049.50, 
2235, 303.31, 1067.25, 
2235, 304.64, 1084.75, 
2236, 305.83, 1105.25, 
2237, 307.12, 1128.00, 
2237, 308.42, 1151.00, 
2238, 309.69, 1180.25, 
2238, 310.89, 1210.00, 
2239, 312.20, 0.00, 
2240, 313.44, 1278.00, 
2240, 314.73, 1309.50, 
2241, 315.94, 1348.00, 
2242, 317.27, 1387.50, 
2242, 325.50, 0.00, 
2243, 319.75, 0.00, 
2244, 321.05, 0.00, 
2244, 322.31, 0.00, 
2245, 323.48, 0.00, 
2246, 324.77, 0.00, 
2246, 326.03, 0.00, 
2247, 327.30, 0.00, 
2248, 328.58, 0.00, 
2248, 329.84, 0.00, 
2249, 331.06, 0.00, 
2250, 332.31, 0.00, 
2250, 333.58, 0.00, 
2251, 334.84, 0.00, 
2251, 336.09, 0.00, 
2252, 337.36, 0.00, 
2253, 338.64, 0.00, 
2253, 339.94, 3293.50, 
2254, 341.25, 3279.00, 
2255, 342.52, 3260.75, 
2255, 343.83, 3240.75, 
2256, 345.12, 3220.25, 
2257, 346.44, 3208.75, 
2257, 347.73, 3197.00, 
2258, 349.06, 3178.25, 
2259, 350.34, 3163.50, 
2259, 351.66, 3155.25, 
2260, 352.92, 3142.50, 
2261, 354.23, 3121.50, 
2261, 355.55, 3093.25, 
2262, 356.84, 3076.50, 
2263, 434.11, 10051.75, 
2263, 32.98, 4075.50, 
2290, 34.27, 4118.00, 
2290, 35.61, 0.00, 
2291, 36.89, 0.00, 
2291, 38.19, 4238.00, 
2292, 39.48, 4134.00, 
2293, 40.80, 4061.00, 
2293, 42.09, 3980.00, 
2294, 43.39, 3883.25, 
2295, 44.70, 3810.25, 
2295, 46.11, 0.00, 
2296, 47.41, 3052.75, 
2297, 48.70, 3020.75, 
2297, 50.02, 3012.50, 
2298, 51.30, 3008.75, 
2299, 52.58, 3004.50, 
2300, 53.86, 0.00, 
2301, 55.14, 3275.25, 
2302, 56.47, 3225.00, 
2302, 57.75, 3177.75, 
2303, 59.09, 3151.75, 
2303, 60.39, 3119.50, 
2304, 61.72, 3073.50, 
2305, 98.03, 2860.75, 
2305, 99.34, 2874.75, 
2306, 100.64, 2879.50, 
2307, 101.91, 2893.00, 
2307, 103.20, 2917.50, 
2308, 104.52, 2938.00, 
2309, 113.31, 0.00, 
2309, 107.06, 2959.50, 
2310, 108.36, 2982.00, 
2311, 109.66, 3016.75, 
2311, 110.95, 3057.00, 
2312, 112.22, 3095.75, 
2313, 113.53, 3129.50, 
2313, 114.83, 3159.00, 
2314, 116.09, 3210.00, 
2315, 117.39, 3227.75, 
2315, 118.70, 3170.50, 
2316, 120.02, 3118.75, 
2317, 121.31, 0.00, 
2317, 122.61, 2962.50, 
2318, 123.94, 2902.50, 
2318, 125.25, 0.00, 
2319, 134.02, 0.00, 
2320, 135.31, 0.00, 
2320, 136.61, 0.00, 
2321, 137.91, 0.00, 
2322, 139.14, 0.00, 
2322, 140.44, 0.00, 
2323, 141.73, 0.00, 
2324, 143.02, 0.00, 
2324, 144.58, 0.00, 
2325, 145.61, 0.00, 
2326, 146.89, 0.00, 
2326, 148.19, 0.00, 
2327, 149.48, 0.00, 
2328, 150.77, 0.00, 
2328, 152.06, 0.00, 
2329, 153.36, 0.00, 
2329, 154.64, 0.00, 
2330, 155.94, 0.00, 
2331, 157.23, 0.00, 
2331, 158.53, 0.00, 
2332, 159.81, 0.00, 
2333, 161.11, 0.00, 
2333, 162.42, 0.00, 
2334, 163.72, 0.00, 
2335, 165.02, 0.00, 
2335, 261.12, 820.75, 
2336, 262.39, 818.75, 
2337, 265.36, 0.00, 
2337, 266.61, 436.50, 
2338, 267.92, 0.00, 
2339, 269.55, 415.00, 
2339, 270.69, 408.00, 
2340, 272.25, 0.00, 
2341, 273.62, 393.75, 
2341, 274.72, 397.00, 
2342, 276.23, 392.75, 
2342, 277.56, 392.75, 
2343, 278.70, 394.75, 
2344, 284.16, 0.00, 
2344, 285.45, 0.00, 
2345, 281.77, 0.00, 
2346, 282.97, 476.00, 
2346, 284.39, 477.25, 
2347, 285.83, 475.25, 
2348, 287.11, 479.00, 
2348, 288.36, 483.50, 
2349, 289.66, 484.00, 
2350, 290.95, 483.50, 
2350, 292.00, 480.00, 
2351, 293.34, 475.00, 
2352, 294.64, 478.75, 
2352, 295.91, 0.00, 
2353, 297.19, 0.00, 
2354, 303.53, 0.00, 
2354, 304.83, 0.00, 
2355, 306.11, 0.00, 
2355, 300.86, 0.00, 
2356, 302.09, 1049.00, 
2357, 303.37, 1066.50, 
2357, 304.61, 1085.00, 
2358, 305.94, 1105.50, 
2359, 307.19, 1128.00, 
2359, 308.42, 1153.00, 
2360, 309.64, 1182.25, 
2361, 310.97, 1210.50, 
2361, 312.19, 1240.00, 
2362, 313.45, 1274.75, 
2363, 314.78, 1310.00, 
2363, 316.00, 1348.25, 
2364, 317.28, 1387.75, 
2365, 318.53, 0.00, 
2365, 319.78, 0.00, 
2366, 320.98, 0.00, 
2367, 322.30, 0.00, 
2367, 323.55, 0.00, 
2368, 324.81, 0.00, 
2369, 326.12, 0.00, 
2369, 327.36, 0.00, 
2370, 328.64, 0.00, 
2371, 329.89, 0.00, 
2371, 331.13, 0.00, 
2372, 332.41, 0.00, 
2372, 333.64, 0.00, 
2373, 334.91, 0.00, 
2374, 336.17, 0.00, 
2374, 337.44, 0.00, 
2375, 338.72, 3249.25, 
2376, 340.02, 3294.00, 
2376, 341.30, 3277.25, 
2377, 342.61, 3258.50, 
2378, 343.91, 3239.25, 
2378, 345.22, 3220.25, 
2379, 346.48, 3209.00, 
2380, 347.80, 3196.00, 
2380, 349.09, 3180.00, 
2381, 350.38, 3166.00, 
2382, 351.67, 3154.50, 
2382, 352.97, 3141.25, 
2383, 354.27, 3119.50, 
2384, 355.58, 3092.00, 
2384, 356.87, 3077.50, 
2385, 358.17, 3068.25, 
2385, 359.47, 3050.75, 
2386, 0.75, 3037.75, 
2409, 2.06, 3026.50, 
2410, 3.36, 3018.25, 
2410, 4.62, 3010.00, 
2411, 5.92, 2991.00, 
2412, 7.23, 2993.50, 
2412, 8.48, 0.00, 
2413, 9.78, 3303.75, 
2413, 11.08, 3319.25, 
2414, 12.33, 3346.25, 
2415, 13.62, 3386.00, 
2415, 14.92, 3427.25, 
2416, 16.20, 3463.75, 
2417, 17.52, 3490.00, 
2417, 18.80, 3532.00, 
2418, 27.66, 0.00, 
2419, 28.97, 0.00, 
