Time,Angle,Distance
5546, 122.06, 0.00, 
5547, 130.64, 0.00, 
5547, 131.86, 0.00, 
5548, 133.06, 0.00, 
5549, 134.28, 0.00, 
5549, 135.48, 0.00, 
5550, 136.70, 0.00, 
5551, 137.91, 0.00, 
5551, 139.11, 0.00, 
5552, 140.33, 0.00, 
5553, 141.53, 0.00, 
5553, 142.73, 0.00, 
5554, 143.95, 0.00, 
5554, 145.17, 0.00, 
5555, 146.37, 0.00, 
5556, 147.59, 0.00, 
5556, 148.80, 0.00, 
5557, 150.00, 0.00, 
5558, 151.22, 0.00, 
5558, 152.42, 0.00, 
5559, 153.64, 0.00, 
5560, 154.84, 0.00, 
5560, 156.05, 0.00, 
5561, 157.27, 0.00, 
5562, 158.48, 0.00, 
5562, 159.69, 0.00, 
5563, 160.89, 0.00, 
5564, 162.16, 0.00, 
5564, 163.37, 0.00, 
5565, 164.58, 0.00, 
5565, 165.80, 0.00, 
5566, 167.00, 0.00, 
5567, 168.22, 0.00, 
5567, 169.42, 0.00, 
5568, 170.64, 0.00, 
5569, 171.86, 0.00, 
5569, 173.06, 0.00, 
5570, 174.28, 0.00, 
5571, 175.48, 0.00, 
5571, 176.70, 0.00, 
5572, 177.92, 0.00, 
5573, 235.89, 819.50, 
5573, 237.19, 819.00, 
5574, 238.33, 818.75, 
5575, 239.55, 819.00, 
5575, 240.77, 819.25, 
5576, 242.00, 821.75, 
5577, 243.27, 824.25, 
5577, 244.45, 823.00, 
5578, 245.64, 824.50, 
5578, 246.77, 829.25, 
5579, 247.98, 831.00, 
5580, 249.28, 831.75, 
5580, 250.38, 835.50, 
5581, 251.70, 840.00, 
5582, 252.91, 844.00, 
5582, 254.13, 847.75, 
5583, 255.22, 852.75, 
5584, 256.44, 859.50, 
5584, 257.69, 865.75, 
5585, 258.84, 871.50, 
5586, 260.08, 878.25, 
5586, 261.27, 885.50, 
5587, 262.52, 892.75, 
5588, 263.67, 900.75, 
5588, 264.83, 910.75, 
5589, 266.05, 921.25, 
5590, 267.17, 932.25, 
5590, 268.45, 942.50, 
5591, 269.61, 954.25, 
5591, 270.77, 966.25, 
5592, 271.94, 977.50, 
5593, 273.19, 992.75, 
5593, 274.37, 1007.75, 
5594, 275.45, 1021.25, 
5595, 276.67, 1038.00, 
5595, 277.87, 1055.00, 
5596, 279.05, 1073.00, 
5597, 280.27, 1093.50, 
5597, 281.48, 1113.00, 
5598, 282.58, 1132.50, 
5599, 283.80, 1157.50, 
5599, 285.00, 1186.75, 
5600, 286.14, 1211.75, 
5601, 287.33, 1238.75, 
5601, 288.55, 1270.00, 
5602, 289.72, 1301.50, 
5603, 290.84, 1336.00, 
5603, 292.03, 10152.25, 
5604, 101.20, 11727.50, 
5623, 101.03, 5071.50, 
5624, 147.28, 3980.25, 
5625, 98.20, 5583.50, 
5637, 335.13, 3124.75, 
5638, 336.31, 3115.25, 
5638, 337.53, 3099.50, 
5639, 338.75, 3099.50, 
5640, 339.97, 3106.00, 
5640, 341.17, 3107.00, 
5641, 342.37, 3091.25, 
5642, 351.12, 0.00, 
5642, 352.33, 0.00, 
5643, 345.97, 0.00, 
5643, 347.22, 3449.00, 
5644, 348.41, 3470.75, 
5645, 349.62, 3495.75, 
5645, 350.83, 3521.25, 
5646, 352.03, 3548.25, 
5647, 353.27, 3550.00, 
5647, 354.45, 3572.75, 
5648, 3.27, 0.00, 
5663, 356.89, 3657.75, 
5664, 358.09, 3720.25, 
5664, 359.28, 3770.00, 
5665, 0.50, 3819.50, 
5677, 1.70, 3868.00, 
5678, 2.89, 3951.00, 
5678, 11.75, 0.00, 
5679, 12.95, 0.00, 
5680, 14.17, 0.00, 
5680, 15.39, 0.00, 
5681, 16.59, 0.00, 
5682, 17.81, 0.00, 
5682, 11.31, 0.00, 
5683, 20.17, 0.00, 
5684, 21.39, 0.00, 
5684, 22.59, 0.00, 
5685, 16.17, 0.00, 
5686, 17.37, 4064.50, 
5686, 18.61, 3984.00, 
5687, 19.81, 3894.75, 
5688, 125.03, 2692.25, 
5688, 85.34, 3118.50, 
5703, 86.56, 3133.25, 
5704, 87.77, 3156.50, 
5704, 88.95, 3185.50, 
5705, 90.17, 3216.50, 
5706, 91.39, 3267.00, 
5706, 100.14, 0.00, 
5707, 93.80, 3261.25, 
5708, 95.02, 3204.00, 
5708, 96.22, 3151.75, 
5709, 97.47, 3086.50, 
5710, 98.70, 0.00, 
5710, 99.91, 2918.75, 
5711, 101.16, 2852.25, 
5712, 102.36, 2780.50, 
5712, 103.59, 2712.00, 
5713, 104.78, 2696.25, 
5713, 106.02, 2734.25, 
5714, 107.23, 2731.25, 
5715, 108.45, 2682.25, 
5715, 117.11, 0.00, 
5716, 118.33, 0.00, 
5717, 119.53, 0.00, 
5717, 120.73, 0.00, 
5718, 121.95, 0.00, 
5719, 123.17, 0.00, 
5719, 124.38, 0.00, 
5720, 125.59, 0.00, 
5721, 126.81, 0.00, 
5721, 128.02, 0.00, 
5722, 121.86, 0.00, 
5723, 130.44, 0.00, 
5723, 131.64, 0.00, 
5724, 132.86, 0.00, 
5725, 134.06, 0.00, 
5725, 135.30, 0.00, 
5726, 136.50, 0.00, 
5726, 137.70, 0.00, 
5727, 138.91, 0.00, 
5728, 140.12, 0.00, 
5728, 141.33, 0.00, 
5729, 142.55, 0.00, 
5730, 143.75, 0.00, 
5730, 144.97, 0.00, 
5731, 146.17, 0.00, 
5732, 147.39, 0.00, 
5732, 148.59, 0.00, 
5733, 271.94, 977.75, 
5734, 273.22, 992.75, 
5734, 274.34, 1007.50, 
5735, 275.48, 1021.25, 
5736, 276.66, 1037.75, 
5736, 277.83, 1054.75, 
5737, 279.11, 1072.75, 
5738, 280.30, 1093.25, 
5738, 281.44, 1113.00, 
5739, 282.59, 1132.75, 
5740, 283.77, 1156.75, 
5740, 285.02, 1186.00, 
5741, 286.19, 1211.75, 
5742, 287.33, 1238.50, 
5742, 288.55, 1269.75, 
5743, 289.73, 1301.50, 
5743, 290.91, 1336.50, 
5744, 292.09, 1372.00, 
5745, 293.23, 1411.25, 
5745, 294.45, 1453.50, 
5746, 295.63, 0.00, 
5747, 296.81, 0.00, 
5747, 297.98, 0.00, 
5748, 299.17, 0.00, 
5749, 300.30, 0.00, 
5749, 301.52, 1836.75, 
5750, 302.69, 0.00, 
5751, 303.88, 0.00, 
5751, 305.06, 0.00, 
5752, 306.20, 0.00, 
5753, 307.39, 0.00, 
5753, 308.56, 0.00, 
5754, 309.75, 0.00, 
5755, 310.92, 0.00, 
5755, 312.11, 0.00, 
5756, 320.84, 0.00, 
5756, 322.05, 0.00, 
5757, 315.72, 0.00, 
5758, 316.92, 3325.50, 
5758, 318.12, 3306.25, 
5759, 319.33, 3288.50, 
5760, 320.53, 3273.25, 
5760, 321.77, 3253.50, 
5761, 323.00, 3238.75, 
5762, 324.20, 3237.75, 
5762, 325.45, 3233.25, 
5763, 326.66, 3226.75, 
5764, 327.86, 3201.50, 
5764, 329.08, 3164.75, 
5765, 330.28, 3150.00, 
5766, 331.50, 3143.75, 
5766, 332.72, 3135.25, 
5767, 333.94, 3128.75, 
5768, 335.16, 3125.75, 
5768, 336.34, 3115.75, 
5769, 337.58, 3099.75, 
5770, 338.80, 3100.25, 
5770, 339.97, 3108.25, 
5771, 341.20, 3109.50, 
5771, 342.41, 3097.25, 
5772, 351.16, 0.00, 
5773, 352.36, 0.00, 
5773, 346.02, 0.00, 
5774, 347.19, 3444.75, 
5775, 348.38, 3466.75, 
5775, 349.59, 3498.50, 
5776, 350.81, 3522.50, 
5777, 352.00, 3550.25, 
5777, 353.20, 3580.75, 
5778, 354.41, 3603.00, 
5779, 3.22, 0.00, 
5808, 356.81, 3659.50, 
5809, 358.02, 3719.50, 
5809, 359.25, 3751.75, 
5810, 0.45, 3801.25, 
5822, 1.62, 3868.25, 
5822, 2.86, 3953.00, 
5823, 11.69, 0.00, 
5824, 12.89, 0.00, 
5824, 14.11, 0.00, 
5825, 15.31, 0.00, 
5826, 16.53, 0.00, 
5826, 17.73, 0.00, 
5827, 11.22, 0.00, 
5828, 20.11, 0.00, 
5828, 21.31, 0.00, 
5829, 22.52, 0.00, 
5829, 16.09, 0.00, 
5830, 17.30, 4069.50, 
5831, 18.50, 4009.75, 
5831, 19.73, 0.00, 
5832, 20.95, 3828.50, 
5833, 22.14, 3751.75, 
5833, 23.38, 3675.25, 
5834, 32.17, 0.00, 
5835, 26.52, 0.00, 
5835, 27.80, 0.00, 
5836, 29.12, 1155.50, 
5837, 30.30, 1141.50, 
5837, 31.50, 1154.00, 
5838, 32.69, 1180.00, 
5839, 33.84, 0.00, 
5839, 34.95, 0.00, 
5840, 43.11, 0.00, 
5841, 44.33, 0.00, 
5841, 38.00, 0.00, 
5842, 39.22, 3093.00, 
5842, 40.42, 3074.50, 
5843, 41.64, 3052.00, 
5844, 42.84, 3019.75, 
5844, 44.09, 2989.75, 
5845, 45.28, 2964.25, 
5846, 46.52, 2942.00, 
5846, 47.72, 2928.00, 
5847, 48.92, 2913.00, 
5848, 50.12, 2910.00, 
5848, 51.36, 2907.25, 
5849, 186.05, 0.00, 
5850, 187.25, 0.00, 
5850, 188.47, 0.00, 
5851, 189.67, 0.00, 
5852, 190.89, 0.00, 
5852, 192.09, 0.00, 
5853, 193.31, 0.00, 
5854, 194.52, 0.00, 
5854, 195.73, 0.00, 
5855, 196.94, 0.00, 
5856, 198.16, 0.00, 
5856, 199.38, 0.00, 
5857, 200.59, 0.00, 
5857, 201.80, 0.00, 
5858, 203.02, 0.00, 
5859, 204.22, 0.00, 
5859, 205.44, 0.00, 
5860, 206.64, 0.00, 
5861, 207.86, 0.00, 
5861, 209.08, 0.00, 
5862, 210.31, 0.00, 
5863, 211.52, 0.00, 
5863, 212.73, 0.00, 
5864, 213.94, 0.00, 
5865, 208.63, 0.00, 
5865, 209.95, 0.00, 
5866, 211.12, 930.25, 
5867, 212.36, 913.75, 
5867, 213.58, 902.50, 
5868, 214.88, 893.00, 
5869, 216.14, 885.50, 
5869, 217.27, 878.50, 
5870, 218.52, 871.50, 
5870, 219.78, 865.00, 
5871, 220.94, 859.50, 
5872, 222.27, 853.25, 
5872, 223.38, 847.50, 
5873, 224.67, 843.50, 
5874, 225.84, 839.75, 
5874, 227.17, 835.75, 
5875, 228.45, 832.50, 
5876, 229.61, 830.00, 
5876, 230.87, 826.50, 
5877, 232.09, 823.50, 
5878, 233.28, 822.00, 
5878, 234.42, 820.75, 
5879, 235.72, 820.00, 
5880, 236.84, 819.50, 
5880, 238.06, 819.00, 
5881, 239.34, 818.75, 
5882, 240.50, 819.25, 
5882, 241.73, 820.00, 
5883, 243.00, 821.25, 
5883, 244.17, 822.00, 
5884, 245.42, 824.50, 
5885, 246.64, 828.00, 
5885, 247.88, 830.25, 
5886, 249.08, 832.25, 
5887, 250.20, 835.25, 
5887, 251.44, 838.75, 
5888, 252.64, 842.25, 
5889, 253.89, 846.75, 
5889, 255.02, 852.00, 
5890, 256.28, 858.25, 
5891, 257.36, 865.00, 
5891, 258.64, 871.25, 
5892, 259.81, 876.75, 
5893, 260.98, 884.00, 
5893, 262.16, 892.00, 
5894, 263.37, 901.00, 
5895, 264.55, 910.00, 
5895, 265.77, 919.25, 
5896, 266.95, 929.50, 
5897, 268.25, 939.25, 
5897, 269.42, 950.00, 
5898, 270.58, 962.50, 
5898, 271.75, 976.75, 
5899, 272.95, 991.50, 
5900, 274.12, 1003.75, 
5900, 275.36, 1017.25, 
5901, 276.53, 1035.00, 
5902, 277.70, 1052.50, 
5902, 278.89, 1069.00, 
5903, 280.12, 1088.75, 
5904, 281.30, 1110.75, 
5904, 282.53, 1132.25, 
5905, 283.70, 1157.00, 
5906, 284.84, 1184.00, 
5906, 286.08, 1209.25, 
5907, 287.20, 1236.00, 
5908, 288.44, 1267.00, 
5908, 289.59, 1301.25, 
5909, 290.77, 1336.00, 
5910, 291.97, 1369.00, 
5910, 293.17, 0.00, 
5911, 358.30, 8040.50, 
5912, 235.27, 3980.50, 
5933, 329.06, 3166.00, 
5933, 330.27, 3150.50, 
5934, 331.48, 3144.25, 
5935, 332.69, 3136.25, 
5935, 333.92, 3127.00, 
5936, 335.13, 3123.50, 
5937, 336.33, 3113.75, 
5937, 337.58, 3100.00, 
5938, 338.77, 3099.75, 
5939, 339.97, 3106.25, 
5939, 341.17, 3111.50, 
5940, 342.44, 3099.25, 
5941, 343.59, 0.00, 
5941, 352.38, 0.00, 
5942, 346.03, 3403.25, 
5942, 347.19, 3446.50, 
5943, 348.38, 3468.50, 
5944, 349.59, 3501.00, 
5944, 350.80, 3525.00, 
5945, 352.00, 3550.75, 
5946, 353.20, 3581.00, 
5946, 354.44, 3604.50, 
5947, 3.22, 0.00, 
5961, 356.81, 3660.50, 
5962, 358.06, 3719.75, 
5963, 359.25, 3752.25, 
5963, 0.44, 3801.25, 
5975, 1.66, 3867.50, 
5976, 2.86, 3950.00, 
5977, 11.70, 0.00, 
5977, 12.92, 0.00, 
5978, 14.13, 0.00, 
5979, 15.34, 0.00, 
5979, 16.55, 0.00, 
5981, 17.75, 0.00, 
5981, 11.20, 0.00, 
5982, 20.08, 0.00, 
5983, 21.28, 0.00, 
5983, 22.48, 0.00, 
5984, 16.05, 0.00, 
5985, 17.27, 4069.75, 
5985, 18.47, 4010.00, 
5986, 19.69, 0.00, 
5987, 20.91, 3829.25, 
5987, 22.11, 3750.25, 
5988, 86.44, 3136.75, 
5988, 87.67, 3157.00, 
5989, 88.87, 3183.00, 
5990, 90.08, 3214.00, 
5990, 98.84, 0.00, 
5991, 100.05, 0.00, 
5992, 93.70, 3226.50, 
5992, 94.91, 3219.25, 
5993, 96.17, 3169.00, 
5994, 97.37, 3098.00, 
5994, 98.59, 0.00, 
5995, 99.81, 2927.75, 
5996, 101.05, 2853.25, 
5996, 102.28, 2782.75, 
5997, 103.50, 2716.25, 
5998, 104.70, 2698.00, 
5998, 105.92, 2724.75, 
5999, 107.09, 2724.00, 
6000, 108.28, 2685.00, 
6000, 116.95, 0.00, 
6001, 118.16, 0.00, 
6001, 119.37, 0.00, 
6002, 120.58, 0.00, 
6003, 121.80, 0.00, 
6004, 123.00, 0.00, 
6004, 124.20, 0.00, 
6005, 125.42, 0.00, 
6005, 126.62, 0.00, 
6006, 127.84, 0.00, 
6007, 121.67, 0.00, 
6007, 130.25, 0.00, 
6008, 131.45, 0.00, 
6009, 132.67, 0.00, 
6009, 133.87, 0.00, 
6010, 135.09, 0.00, 
6011, 136.30, 0.00, 
6011, 137.50, 0.00, 
6012, 138.77, 0.00, 
6013, 139.97, 0.00, 
6013, 141.19, 0.00, 
6014, 142.39, 0.00, 
6014, 143.61, 0.00, 
6015, 144.83, 0.00, 
6016, 146.03, 0.00, 
6016, 147.23, 0.00, 
6017, 148.45, 0.00, 
6018, 149.66, 0.00, 
6018, 150.87, 6784.00, 
6019, 215.02, 0.00, 
6020, 209.77, 0.00, 
6020, 210.97, 932.25, 
6021, 212.28, 914.25, 
6022, 213.45, 904.25, 
6022, 214.73, 894.50, 
6023, 215.97, 886.00, 
6024, 217.16, 878.25, 
6024, 218.37, 872.00, 
6025, 219.66, 866.50, 
6026, 220.83, 860.25, 
6026, 222.08, 854.50, 
6027, 223.22, 848.50, 
6027, 224.48, 843.75, 
6028, 225.67, 839.25, 
6029, 227.00, 836.00, 
6029, 228.14, 832.75, 
6030, 229.45, 829.25, 
6031, 230.55, 827.00, 
6031, 231.86, 824.50, 
6032, 233.00, 822.00, 
6033, 234.22, 820.25, 
6033, 235.53, 819.50, 
6034, 236.66, 819.50, 
6035, 237.94, 819.25, 
6035, 239.09, 818.75, 
6036, 240.30, 819.00, 
6037, 241.48, 819.75, 
6037, 242.67, 820.50, 
6038, 244.02, 821.50, 
6039, 245.19, 823.50, 
6039, 246.37, 825.25, 
6040, 247.52, 827.75, 
6040, 248.84, 832.25, 
6041, 249.91, 835.25, 
6042, 251.14, 838.25, 
6042, 252.36, 843.00, 
6043, 253.62, 847.00, 
6044, 254.80, 851.75, 
6044, 255.95, 856.75, 
6045, 257.28, 862.75, 
6046, 258.48, 868.75, 
6046, 259.67, 875.75, 
6047, 260.80, 883.50, 
6048, 262.00, 890.00, 
6048, 263.23, 897.25, 
6049, 264.47, 907.00, 
6050, 265.66, 917.75, 
6050, 297.56, 0.00, 
6051, 298.77, 0.00, 
6052, 300.00, 0.00, 
6052, 301.19, 0.00, 
6053, 302.41, 0.00, 
6054, 303.56, 0.00, 
6054, 304.73, 0.00, 
6055, 305.91, 0.00, 
6055, 314.47, 0.00, 
6056, 308.28, 0.00, 
6057, 309.45, 0.00, 
6057, 318.11, 0.00, 
6058, 311.80, 0.00, 
6059, 320.55, 0.00, 
6059, 321.75, 0.00, 
6060, 322.98, 0.00, 
6061, 316.64, 0.00, 
6061, 317.84, 3301.25, 
6062, 319.09, 3291.50, 
6063, 320.28, 3267.50, 
6063, 321.48, 3258.75, 
6064, 322.69, 3253.00, 
6065, 323.89, 3243.00, 
6065, 325.11, 3229.25, 
6066, 326.33, 3217.00, 
6067, 327.56, 3197.25, 
6067, 328.77, 3171.50, 
6068, 329.97, 3161.00, 
6068, 331.19, 3145.75, 
6069, 332.41, 3133.00, 
6070, 333.63, 3128.00, 
6070, 334.83, 3117.75, 
6071, 336.06, 3114.25, 
6072, 337.27, 3114.75, 
6072, 338.47, 3105.75, 
6073, 339.69, 3106.25, 
6074, 340.89, 3097.50, 
6074, 342.13, 3082.50, 
6075, 350.86, 0.00, 
6076, 352.06, 0.00, 
6076, 353.28, 0.00, 
6077, 346.92, 0.00, 
6078, 348.09, 3459.50, 
6078, 349.33, 3487.75, 
6079, 350.52, 3522.25, 
6080, 351.72, 3550.00, 
6080, 352.95, 3575.00, 
6081, 1.73, 0.00, 
6103, 355.36, 3622.25, 
6104, 356.58, 3676.75, 
6105, 357.78, 3712.25, 
6105, 359.00, 3747.00, 
6106, 0.20, 3794.50, 
6121, 1.39, 3856.75, 
6121, 2.59, 3914.25, 
6122, 3.81, 3971.25, 
6123, 12.66, 0.00, 
6123, 13.86, 0.00, 
6124, 15.06, 0.00, 
6125, 16.28, 0.00, 
6125, 17.50, 0.00, 
6126, 18.62, 0.00, 
6126, 19.83, 0.00, 
6127, 21.03, 0.00, 
6128, 22.25, 0.00, 
6128, 23.45, 0.00, 
6129, 17.03, 4023.50, 
6130, 18.25, 4016.00, 
6130, 19.45, 3930.00, 
6131, 20.66, 3836.25, 
6132, 22.70, 0.00, 
6132, 24.02, 0.00, 
6133, 25.28, 1063.50, 
6134, 26.45, 1056.00, 
6134, 27.77, 1061.00, 
6135, 28.83, 1070.00, 
6136, 30.11, 1088.50, 
6136, 31.20, 0.00, 
6137, 32.42, 1155.50, 
6137, 33.55, 1184.25, 
6138, 34.03, 0.00, 
6139, 35.33, 3181.50, 
6139, 36.53, 3149.50, 
6140, 37.77, 3123.00, 
6141, 38.95, 3099.50, 
6141, 40.17, 3081.50, 
6142, 41.37, 3055.00, 
6143, 42.59, 3025.25, 
6143, 43.81, 2994.25, 
6144, 45.05, 2975.75, 
6145, 46.25, 2956.50, 
6145, 47.47, 2930.25, 
6146, 48.67, 2914.25, 
6147, 49.89, 2902.25, 
6147, 51.11, 2896.00, 
6148, 52.33, 2893.00, 
6149, 53.55, 2891.25, 
6149, 54.77, 2881.00, 
6150, 55.97, 2866.50, 
6150, 57.19, 2857.75, 
6151, 58.39, 2851.25, 
6152, 59.61, 2850.75, 
6152, 60.80, 2847.75, 
6153, 62.03, 2846.00, 
6154, 63.25, 2848.50, 
6154, 64.45, 2847.00, 
6155, 65.64, 2844.00, 
6156, 66.84, 2850.50, 
6156, 68.08, 2859.50, 
6157, 69.30, 2864.50, 
6158, 70.47, 2875.00, 
6158, 71.70, 2887.50, 
6159, 72.92, 2893.00, 
6160, 74.09, 2906.75, 
6160, 75.33, 2929.00, 
6161, 76.53, 2949.00, 
6162, 77.72, 2967.00, 
6162, 78.92, 2985.00, 
6163, 80.16, 3004.25, 
6164, 81.36, 3022.25, 
6164, 209.55, 0.00, 
6165, 210.83, 935.75, 
6165, 212.09, 916.00, 
6166, 213.28, 905.50, 
6167, 214.59, 895.50, 
6167, 215.81, 887.50, 
6168, 217.00, 881.00, 
6169, 218.23, 873.75, 
6169, 219.37, 867.00, 
6170, 220.66, 860.75, 
6171, 221.89, 854.50, 
6171, 223.06, 849.75, 
6172, 224.30, 845.00, 
6173, 225.59, 840.75, 
6173, 226.69, 837.25, 
6174, 228.02, 832.75, 
6175, 229.25, 829.00, 
6175, 230.36, 827.00, 
6176, 231.64, 825.00, 
6177, 232.92, 822.00, 
6177, 234.11, 820.50, 
6178, 235.36, 820.25, 
6179, 236.56, 819.50, 
6179, 237.69, 819.25, 
6180, 238.86, 819.25, 
6181, 240.20, 819.25, 
6181, 241.31, 819.75, 
6182, 242.62, 820.00, 
6182, 243.81, 822.00, 
6183, 244.92, 823.50, 
6184, 246.14, 825.00, 
6184, 247.39, 827.50, 
6185, 248.53, 830.50, 
6186, 249.88, 835.75, 
6186, 250.98, 839.50, 
6187, 252.25, 842.25, 
6188, 253.42, 845.75, 
6188, 254.67, 850.25, 
6189, 255.83, 855.75, 
6190, 257.05, 863.00, 
6190, 258.22, 869.50, 
6191, 259.41, 875.75, 
6192, 260.66, 883.00, 
6192, 261.84, 889.00, 
6193, 263.09, 896.75, 
6194, 264.22, 906.50, 
6194, 265.44, 917.00, 
6195, 266.67, 926.25, 
6195, 267.84, 936.50, 
6196, 269.13, 947.25, 
6197, 270.31, 960.00, 
6197, 271.52, 975.00, 
6198, 272.59, 988.00, 
6199, 273.80, 1001.75, 
6199, 275.03, 1014.00, 
6200, 276.22, 1029.25, 
6201, 277.31, 1048.50, 
6201, 278.58, 1065.75, 
6202, 279.78, 1084.25, 
6203, 280.97, 1106.75, 
6203, 282.16, 1126.50, 
6204, 283.31, 1148.50, 
6205, 284.44, 1177.00, 
6205, 285.69, 1202.25, 
6206, 286.84, 1227.75, 
6207, 288.06, 1258.50, 
6207, 289.22, 1290.00, 
6208, 290.41, 1322.50, 
6209, 291.55, 1357.75, 
6209, 292.78, 1397.50, 
6210, 293.92, 1439.00, 
6211, 295.12, 1481.25, 
6211, 296.25, 0.00, 
6212, 297.44, 0.00, 
6212, 298.62, 1682.25, 
6213, 299.91, 0.00, 
6214, 301.09, 0.00, 
6214, 302.28, 0.00, 
6215, 303.47, 0.00, 
6216, 304.64, 0.00, 
6216, 305.81, 0.00, 
6217, 314.39, 0.00, 
6218, 308.19, 0.00, 
6218, 309.37, 0.00, 
6219, 318.03, 0.00, 
6220, 311.72, 0.00, 
6220, 320.47, 0.00, 
6221, 321.69, 0.00, 
6222, 322.89, 0.00, 
6222, 316.58, 0.00, 
6223, 317.77, 3308.25, 
6223, 318.98, 3293.00, 
6224, 320.22, 3275.50, 
6225, 321.42, 3263.75, 
6225, 322.63, 3248.25, 
6226, 356.59, 3679.50, 
6227, 357.80, 3713.25, 
6227, 358.98, 3747.50, 
6228, 0.20, 3795.75, 
6251, 1.41, 3859.00, 
6252, 2.62, 3924.75, 
6252, 11.47, 0.00, 
6253, 12.69, 0.00, 
6254, 13.89, 0.00, 
6254, 15.11, 0.00, 
6255, 16.33, 0.00, 
6256, 17.53, 0.00, 
6256, 11.05, 0.00, 
6257, 19.94, 0.00, 
6258, 21.16, 0.00, 
6258, 22.37, 0.00, 
6259, 23.58, 0.00, 
6259, 18.06, 0.00, 
6260, 19.52, 0.00, 
6261, 20.80, 0.00, 
6261, 21.95, 964.50, 
6262, 23.12, 971.75, 
6263, 24.41, 979.50, 
6263, 25.50, 996.00, 
6264, 26.66, 0.00, 
6265, 27.83, 1058.25, 
6265, 29.03, 1072.00, 
6266, 36.94, 0.00, 
6267, 38.16, 0.00, 
6267, 39.38, 0.00, 
6268, 33.05, 0.00, 
6269, 34.25, 3204.75, 
6269, 35.47, 3179.50, 
6271, 36.70, 3147.75, 
6271, 37.92, 3122.00, 
6272, 39.13, 3096.25, 
6273, 40.33, 3077.00, 
6273, 41.56, 3056.00, 
6274, 42.80, 3022.00, 
6275, 43.98, 2989.75, 
6275, 45.22, 2975.25, 
6276, 46.44, 2953.00, 
6277, 47.66, 2926.00, 
6277, 48.86, 2911.75, 
6278, 50.08, 2902.75, 
6278, 51.30, 2899.25, 
6279, 52.52, 2891.75, 
6280, 53.73, 2879.00, 
6280, 54.94, 2865.25, 
6281, 56.16, 2859.00, 
6282, 57.38, 2858.00, 
6282, 58.59, 2853.00, 
6283, 59.80, 2849.25, 
6284, 61.02, 2848.25, 
6284, 62.23, 2848.75, 
6285, 63.47, 2845.25, 
6286, 64.66, 2845.50, 
6286, 65.89, 2849.50, 
6287, 67.08, 2851.75, 
6288, 68.31, 2861.50, 
6288, 69.50, 2869.75, 
6289, 70.72, 2876.75, 
6290, 71.94, 2891.25, 
6290, 73.16, 2904.00, 
6291, 74.37, 2913.25, 
6292, 75.56, 2928.50, 
6292, 76.81, 0.00, 
6293, 78.02, 0.00, 
6293, 79.22, 2987.75, 
6294, 80.42, 3014.50, 
6295, 81.64, 3034.75, 
6295, 121.77, 0.00, 
6296, 122.98, 0.00, 
6297, 124.19, 0.00, 
6297, 125.39, 0.00, 
6298, 126.61, 0.00, 
6299, 127.81, 0.00, 
6299, 121.66, 0.00, 
6300, 130.25, 0.00, 
6301, 131.45, 0.00, 
6301, 132.66, 0.00, 
6302, 133.87, 0.00, 
6303, 135.08, 0.00, 
6303, 136.30, 0.00, 
6304, 137.50, 0.00, 
6304, 138.73, 0.00, 
6305, 139.94, 0.00, 
6306, 141.14, 0.00, 
6306, 142.36, 0.00, 
6307, 143.58, 0.00, 
6308, 144.78, 0.00, 
6308, 145.98, 0.00, 
6309, 147.20, 0.00, 
6310, 148.42, 0.00, 
6310, 149.62, 6784.00, 
6311, 213.75, 0.00, 
6312, 214.95, 0.00, 
6312, 209.75, 0.00, 
6313, 211.02, 935.25, 
6314, 212.20, 915.25, 
6314, 213.41, 904.50, 
6315, 214.61, 895.25, 
6316, 215.84, 887.50, 
6316, 217.14, 879.25, 
6317, 218.25, 872.25, 
6317, 219.55, 867.25, 
6318, 220.72, 861.00, 
6319, 221.92, 854.25, 
6319, 223.19, 848.50, 
6320, 224.45, 844.00, 
6321, 225.62, 839.75, 
6321, 226.81, 836.25, 
6322, 228.06, 832.75, 
6323, 229.25, 829.00, 
6323, 230.58, 826.75, 
6324, 231.66, 824.75, 
6325, 233.00, 822.00, 
6325, 234.09, 820.50, 
6326, 235.41, 820.00, 
6327, 236.52, 819.50, 
6327, 237.75, 819.25, 
6328, 238.94, 819.25, 
6329, 240.23, 819.25, 
6329, 241.44, 819.75, 
6330, 242.59, 820.00, 
6331, 243.83, 821.25, 
6331, 245.09, 822.75, 
6332, 246.20, 825.00, 
6333, 247.36, 827.50, 
6333, 248.62, 831.25, 
6334, 249.80, 836.25, 
6334, 250.98, 839.25, 
6335, 252.27, 842.25, 
6336, 253.39, 845.50, 
6336, 254.64, 850.50, 
6337, 255.84, 856.25, 
6338, 257.12, 863.25, 
6338, 258.20, 869.50, 
6339, 259.44, 875.50, 
6340, 260.69, 882.75, 
6340, 261.92, 889.00, 
6341, 263.03, 896.50, 
6342, 264.23, 906.50, 
6342, 265.41, 917.25, 
6343, 266.67, 926.50, 
6344, 267.81, 936.00, 
6344, 269.00, 946.75, 
6345, 270.22, 959.75, 
6346, 271.42, 974.75, 
6346, 272.66, 987.25, 
6347, 273.78, 1001.00, 
6348, 274.95, 1014.00, 
6348, 276.17, 1027.50, 
6349, 277.36, 1047.00, 
6349, 278.55, 1066.00, 
6350, 279.75, 1084.25, 
6351, 280.94, 1106.25, 
6351, 282.11, 1126.50, 
6352, 283.23, 1148.00, 
