Time,Angle,Distance
13:12:37.12310, 309.78, 0.00, 
13:12:37.12310, 311.08, 0.00, 
13:12:37.12311, 312.38, 0.00, 
13:12:37.12312, 313.67, 0.00, 
13:12:37.12313, 314.97, 0.00, 
13:12:37.12314, 316.27, 0.00, 
13:12:37.12314, 317.81, 0.00, 
13:12:37.12315, 318.86, 0.00, 
13:12:37.12320, 320.16, 0.00, 
13:12:37.12321, 321.45, 0.00, 
13:12:37.12322, 322.75, 0.00, 
13:12:37.12323, 324.05, 0.00, 
13:12:37.12323, 325.34, 0.00, 
13:12:37.12324, 326.64, 0.00, 
13:12:37.12325, 327.94, 0.00, 
13:12:37.12330, 329.25, 0.00, 
13:12:37.12331, 330.61, 0.00, 
13:12:37.12331, 331.91, 13519.50, 
13:12:37.12332, 66.94, 3269.75, 
13:12:37.12403, 68.28, 3244.00, 
13:12:37.12404, 69.58, 3218.75, 
13:12:37.12405, 70.87, 3185.25, 
13:12:37.12410, 72.17, 3155.25, 
13:12:37.12411, 73.47, 3134.25, 
13:12:37.12411, 74.78, 3108.50, 
13:12:37.12412, 76.09, 3126.25, 
13:12:37.12413, 84.91, 0.00, 
13:12:37.12414, 78.56, 0.00, 
13:12:37.12415, 79.86, 4175.75, 
13:12:37.12420, 81.16, 4165.00, 
13:12:37.12420, 82.41, 4166.00, 
13:12:37.12421, 83.72, 4152.75, 
13:12:37.12422, 85.02, 4144.00, 
13:12:37.12423, 86.31, 4146.25, 
13:12:37.12424, 87.59, 4147.75, 
13:12:37.12424, 90.03, 0.00, 
13:12:37.12425, 91.36, 973.25, 
13:12:37.12430, 93.06, 0.00, 
13:12:37.12431, 94.31, 782.50, 
13:12:37.12432, 95.59, 770.00, 
13:12:37.12433, 96.92, 765.50, 
13:12:37.12433, 98.27, 766.00, 
13:12:37.12434, 99.61, 769.25, 
13:12:37.12435, 100.70, 783.75, 
13:12:37.12440, 108.23, 0.00, 
13:12:37.12441, 109.52, 0.00, 
13:12:37.12442, 103.12, 0.00, 
13:12:37.12443, 104.42, 5007.25, 
13:12:37.12443, 105.70, 5055.75, 
13:12:37.12444, 106.98, 5020.25, 
13:12:37.12445, 108.45, 0.00, 
13:12:37.12450, 117.28, 0.00, 
13:12:37.12451, 118.56, 0.00, 
13:12:37.12452, 119.86, 0.00, 
13:12:37.12452, 113.72, 0.00, 
13:12:37.12453, 114.98, 2701.00, 
13:12:37.12454, 116.34, 0.00, 
13:12:37.12455, 117.64, 0.00, 
13:12:37.12500, 118.94, 0.00, 
13:12:37.12500, 120.28, 2366.75, 
13:12:37.12501, 121.58, 0.00, 
13:12:37.12502, 122.91, 0.00, 
13:12:37.12503, 124.39, 0.00, 
13:12:37.12504, 132.83, 0.00, 
13:12:37.12505, 134.12, 0.00, 
13:12:37.12505, 128.58, 0.00, 
13:12:37.12510, 136.70, 0.00, 
13:12:37.12511, 137.98, 0.00, 
13:12:37.12512, 139.27, 0.00, 
13:12:37.12513, 133.84, 0.00, 
13:12:37.12513, 135.17, 1067.50, 
13:12:37.12514, 143.14, 0.00, 
13:12:37.12515, 144.44, 0.00, 
13:12:37.12520, 139.19, 0.00, 
13:12:37.12521, 140.50, 1006.00, 
13:12:37.12521, 141.81, 997.25, 
13:12:37.12522, 149.61, 0.00, 
13:12:37.12523, 144.41, 0.00, 
13:12:37.12524, 152.19, 0.00, 
13:12:37.12525, 146.25, 0.00, 
13:12:37.12530, 147.53, 1934.75, 
13:12:37.12530, 148.83, 1897.00, 
13:12:37.12531, 150.12, 1876.75, 
13:12:37.12532, 151.47, 1857.50, 
13:12:37.12533, 152.78, 1835.50, 
13:12:37.12534, 154.08, 1817.25, 
13:12:37.12534, 155.44, 1805.25, 
13:12:37.12535, 156.75, 1787.50, 
13:12:37.12540, 158.09, 1767.00, 
13:12:37.12541, 193.84, 936.00, 
13:12:37.12542, 195.11, 946.25, 
13:12:37.12543, 196.47, 0.00, 
13:12:37.12543, 197.83, 0.00, 
13:12:37.12544, 199.17, 0.00, 
13:12:37.12545, 206.73, 0.00, 
