Time,Angle,Distance
13:12:37.13213, 343.69, 1794.75, 
13:12:37.13213, 344.84, 1796.25, 
13:12:37.13214, 353.22, 0.00, 
13:12:37.13215, 354.31, 0.00, 
13:12:37.13220, 348.22, 0.00, 
13:12:37.13221, 349.42, 1888.00, 
13:12:37.13221, 350.56, 1882.50, 
13:12:37.13222, 351.72, 1873.75, 
13:12:37.13223, 352.84, 1875.25, 
13:12:37.13224, 354.02, 1875.50, 
13:12:37.13225, 355.16, 1873.75, 
13:12:37.13230, 356.31, 1875.75, 
13:12:37.13230, 357.48, 1872.00, 
13:12:37.13231, 358.64, 15310.75, 
13:12:37.13232, 124.27, 985.75, 
13:12:37.13335, 4.27, 1258.25, 
13:12:37.13403, 40.47, 0.00, 
13:12:37.13403, 34.23, 0.00, 
13:12:37.13404, 35.48, 2413.50, 
13:12:37.13405, 36.59, 2456.25, 
13:12:37.13410, 37.77, 2514.25, 
13:12:37.13411, 46.33, 0.00, 
13:12:37.13411, 40.05, 0.00, 
13:12:37.13412, 48.66, 0.00, 
13:12:37.13413, 49.81, 0.00, 
13:12:37.13414, 50.97, 0.00, 
13:12:37.13415, 44.63, 0.00, 
13:12:37.13420, 45.78, 2941.75, 
13:12:37.13420, 46.91, 0.00, 
13:12:37.13421, 48.06, 3096.75, 
13:12:37.13422, 49.20, 3151.00, 
13:12:37.13423, 57.91, 0.00, 
13:12:37.13424, 59.08, 0.00, 
13:12:37.13424, 52.66, 0.00, 
13:12:37.13425, 53.80, 3582.50, 
13:12:37.13430, 54.95, 3619.75, 
13:12:37.13431, 56.11, 3958.25, 
13:12:37.13432, 124.84, 0.00, 
13:12:37.13433, 126.00, 0.00, 
13:12:37.13433, 127.16, 0.00, 
13:12:37.13434, 128.31, 0.00, 
13:12:37.13435, 129.47, 0.00, 
13:12:37.13440, 130.63, 0.00, 
13:12:37.13441, 131.78, 0.00, 
13:12:37.13441, 132.94, 0.00, 
13:12:37.13442, 134.08, 0.00, 
13:12:37.13443, 135.23, 0.00, 
13:12:37.13444, 129.02, 0.00, 
13:12:37.13445, 130.22, 2267.25, 
13:12:37.13445, 131.36, 2242.25, 
13:12:37.13450, 132.53, 2197.00, 
13:12:37.13451, 133.75, 2153.25, 
13:12:37.13452, 134.91, 2118.00, 
13:12:37.13453, 136.08, 2082.50, 
13:12:37.13454, 137.25, 2050.50, 
13:12:37.13454, 138.37, 2029.75, 
13:12:37.13455, 139.53, 1998.50, 
13:12:37.13500, 140.70, 1968.75, 
13:12:37.13501, 141.89, 1949.00, 
13:12:37.13502, 143.03, 1928.75, 
13:12:37.13502, 144.19, 1908.50, 
13:12:37.13503, 145.36, 1886.25, 
13:12:37.13504, 146.56, 1866.25, 
13:12:37.13505, 147.72, 1848.75, 
13:12:37.13510, 148.84, 1833.00, 
13:12:37.13511, 150.05, 1819.50, 
13:12:37.13511, 151.16, 1805.25, 
13:12:37.13512, 152.33, 1794.75, 
13:12:37.13513, 153.53, 1783.00, 
13:12:37.13514, 154.69, 1770.50, 
13:12:37.13515, 155.81, 1757.00, 
13:12:37.13515, 156.98, 1743.00, 
13:12:37.13520, 158.12, 1733.25, 
13:12:37.13521, 159.28, 1727.25, 
13:12:37.13522, 160.42, 1721.25, 
13:12:37.13523, 161.58, 1712.50, 
13:12:37.13524, 162.73, 1706.50, 
13:12:37.13524, 163.94, 1700.25, 
13:12:37.13525, 165.09, 1696.25, 
13:12:37.13530, 166.20, 1694.25, 
13:12:37.13531, 167.33, 1690.75, 
13:12:37.13532, 168.53, 1690.25, 
13:12:37.13532, 169.67, 1688.75, 
13:12:37.13533, 170.84, 1687.75, 
13:12:37.13534, 328.25, 0.00, 
13:12:37.13535, 329.39, 0.00, 
13:12:37.13540, 330.58, 0.00, 
13:12:37.13541, 331.75, 0.00, 
13:12:37.13541, 332.91, 0.00, 
13:12:37.13542, 334.06, 0.00, 
13:12:37.13543, 335.22, 0.00, 
13:12:37.13544, 336.41, 0.00, 
13:12:37.13545, 337.55, 0.00, 
13:12:37.13545, 338.69, 0.00, 
13:12:37.13550, 332.64, 0.00, 
13:12:37.13551, 333.81, 1867.75, 
13:12:37.13552, 334.98, 1856.00, 
13:12:37.13553, 336.09, 1846.25, 
13:12:37.13553, 337.31, 1835.00, 
13:12:37.13554, 338.47, 1824.25, 
13:12:37.13555, 339.61, 1823.25, 
13:12:37.14000, 340.77, 1816.25, 
13:12:37.14001, 341.91, 1808.25, 
13:12:37.14002, 343.08, 1800.75, 
13:12:37.14002, 344.23, 1812.75, 
13:12:37.14003, 345.50, 0.00, 
13:12:37.14004, 353.77, 0.00, 
13:12:37.14005, 354.87, 0.00, 
13:12:37.14010, 348.78, 0.00, 
13:12:37.14010, 349.95, 1880.00, 
13:12:37.14011, 351.12, 1875.75, 
13:12:37.14012, 352.25, 1879.00, 
13:12:37.14013, 353.45, 1877.75, 
13:12:37.14014, 354.59, 1875.50, 
13:12:37.14015, 355.72, 1873.50, 
13:12:37.14015, 356.91, 1873.25, 
13:12:37.14020, 358.02, 1878.00, 
13:12:37.14021, 359.20, 1878.25, 
13:12:37.14022, 0.37, 1876.50, 
13:12:37.14103, 1.48, 1876.00, 
13:12:37.14104, 2.67, 1883.00, 
13:12:37.14105, 3.81, 1892.25, 
13:12:37.14110, 4.94, 1896.50, 
13:12:37.14111, 6.11, 1902.50, 
13:12:37.14111, 7.25, 1918.00, 
13:12:37.14112, 8.41, 1928.75, 
13:12:37.14113, 9.59, 1927.25, 
13:12:37.14114, 10.72, 1934.75, 
13:12:37.14115, 11.84, 1949.25, 
13:12:37.14120, 12.98, 1955.75, 
13:12:37.14120, 14.13, 1963.75, 
13:12:37.14121, 15.27, 1978.75, 
13:12:37.14122, 238.17, 3979.50, 
13:12:37.14123, 340.17, 3979.75, 
13:12:37.14124, 49.80, 3194.50, 
13:12:37.14145, 58.52, 0.00, 
13:12:37.14150, 59.67, 0.00, 
13:12:37.14151, 53.25, 0.00, 
13:12:37.14152, 54.41, 3596.50, 
13:12:37.14153, 55.55, 3606.25, 
13:12:37.14153, 56.72, 3582.50, 
13:12:37.14154, 57.88, 3617.50, 
13:12:37.14155, 59.03, 3664.75, 
13:12:37.14200, 60.16, 0.00, 
13:12:37.14201, 68.94, 0.00, 
13:12:37.14201, 70.09, 0.00, 
13:12:37.14202, 71.27, 0.00, 
13:12:37.14203, 64.70, 0.00, 
13:12:37.14204, 65.87, 0.00, 
13:12:37.14205, 67.03, 4991.75, 
13:12:37.14210, 68.20, 4954.75, 
13:12:37.14210, 69.36, 4915.50, 
13:12:37.14211, 71.69, 0.00, 
13:12:37.14212, 72.78, 1016.00, 
13:12:37.14213, 74.02, 1002.25, 
13:12:37.14214, 75.08, 1006.00, 
13:12:37.14214, 76.28, 1001.25, 
13:12:37.14215, 77.50, 0.00, 
13:12:37.14220, 85.17, 0.00, 
13:12:37.14221, 79.77, 0.00, 
13:12:37.14222, 80.84, 0.00, 
13:12:37.14222, 82.09, 0.00, 
13:12:37.14223, 89.81, 0.00, 
13:12:37.14224, 90.92, 0.00, 
13:12:37.14225, 84.39, 0.00, 
13:12:37.14230, 85.53, 4846.25, 
13:12:37.14231, 86.70, 4878.00, 
13:12:37.14231, 87.86, 4885.25, 
13:12:37.14232, 89.02, 4873.50, 
13:12:37.14233, 90.17, 4879.50, 
13:12:37.14234, 91.33, 4883.00, 
13:12:37.14235, 92.47, 4936.50, 
13:12:37.14235, 101.34, 0.00, 
13:12:37.14240, 102.50, 0.00, 
13:12:37.14241, 103.66, 0.00, 
13:12:37.14242, 104.81, 0.00, 
13:12:37.14243, 98.27, 5010.25, 
13:12:37.14243, 99.41, 5057.50, 
13:12:37.14244, 100.64, 0.00, 
13:12:37.14245, 229.55, 0.00, 
13:12:37.14250, 230.72, 0.00, 
13:12:37.14251, 231.86, 0.00, 
13:12:37.14252, 233.02, 0.00, 
13:12:37.14252, 234.16, 0.00, 
13:12:37.14253, 235.31, 0.00, 
13:12:37.14254, 236.47, 0.00, 
13:12:37.14255, 237.63, 0.00, 
13:12:37.14300, 238.78, 0.00, 
13:12:37.14300, 239.94, 0.00, 
13:12:37.14301, 241.09, 0.00, 
13:12:37.14302, 242.25, 0.00, 
13:12:37.14303, 243.41, 0.00, 
13:12:37.14304, 244.56, 0.00, 
13:12:37.14304, 245.72, 0.00, 
13:12:37.14305, 246.86, 0.00, 
13:12:37.14310, 248.03, 0.00, 
13:12:37.14311, 249.17, 0.00, 
13:12:37.14312, 250.33, 0.00, 
13:12:37.14313, 251.48, 0.00, 
13:12:37.14313, 252.64, 0.00, 
13:12:37.14314, 253.80, 0.00, 
13:12:37.14315, 254.95, 0.00, 
13:12:37.14320, 256.11, 0.00, 
13:12:37.14321, 257.27, 0.00, 
13:12:37.14321, 258.44, 0.00, 
13:12:37.14322, 259.59, 0.00, 
13:12:37.14323, 260.75, 0.00, 
13:12:37.14324, 261.91, 0.00, 
13:12:37.14325, 263.06, 0.00, 
13:12:37.14325, 264.22, 0.00, 
13:12:37.14330, 265.37, 0.00, 
13:12:37.14331, 266.53, 0.00, 
13:12:37.14332, 267.69, 0.00, 
13:12:37.14333, 268.84, 0.00, 
13:12:37.14334, 270.00, 0.00, 
13:12:37.14334, 271.16, 0.00, 
13:12:37.14335, 272.31, 0.00, 
13:12:37.14340, 273.47, 0.00, 
13:12:37.14341, 274.62, 0.00, 
13:12:37.14342, 275.78, 0.00, 
13:12:37.14342, 276.94, 0.00, 
13:12:37.14343, 278.08, 0.00, 
13:12:37.14344, 279.25, 0.00, 
13:12:37.14345, 280.39, 0.00, 
13:12:37.14350, 281.56, 0.00, 
13:12:37.14350, 282.64, 0.00, 
13:12:37.14351, 283.80, 0.00, 
13:12:37.14352, 284.94, 0.00, 
13:12:37.14353, 286.09, 0.00, 
13:12:37.14354, 287.25, 0.00, 
13:12:37.14355, 288.41, 0.00, 
13:12:37.14355, 289.56, 0.00, 
13:12:37.14400, 290.70, 0.00, 
13:12:37.14401, 291.86, 0.00, 
13:12:37.14402, 293.02, 0.00, 
13:12:37.14403, 294.16, 0.00, 
13:12:37.14403, 295.31, 0.00, 
13:12:37.14404, 296.47, 0.00, 
13:12:37.14405, 297.63, 0.00, 
13:12:37.14410, 298.78, 0.00, 
13:12:37.14411, 299.92, 0.00, 
13:12:37.14411, 301.08, 0.00, 
13:12:37.14412, 302.23, 0.00, 
13:12:37.14413, 303.37, 0.00, 
13:12:37.14414, 304.53, 0.00, 
13:12:37.14415, 305.69, 0.00, 
13:12:37.14420, 306.97, 0.00, 
13:12:37.14420, 308.13, 0.00, 
13:12:37.14421, 309.28, 0.00, 
13:12:37.14422, 310.44, 0.00, 
13:12:37.14423, 311.59, 0.00, 
13:12:37.14424, 312.75, 0.00, 
13:12:37.14424, 313.92, 0.00, 
13:12:37.14425, 315.08, 0.00, 
13:12:37.14430, 316.23, 0.00, 
13:12:37.14431, 317.39, 0.00, 
13:12:37.14432, 318.55, 0.00, 
13:12:37.14432, 319.70, 0.00, 
13:12:37.14433, 320.88, 0.00, 
13:12:37.14434, 322.02, 0.00, 
13:12:37.14435, 323.17, 0.00, 
13:12:37.14440, 324.34, 0.00, 
13:12:37.14440, 325.50, 0.00, 
13:12:37.14441, 326.66, 0.00, 
13:12:37.14442, 327.81, 0.00, 
13:12:37.14443, 328.97, 0.00, 
13:12:37.14444, 330.14, 0.00, 
13:12:37.14505, 331.30, 0.00, 
13:12:37.14510, 332.45, 0.00, 
13:12:37.14511, 333.61, 0.00, 
13:12:37.14511, 334.77, 0.00, 
13:12:37.14512, 329.59, 0.00, 
13:12:37.14513, 329.95, 0.00, 
13:12:37.14514, 331.06, 1772.00, 
13:12:37.14515, 332.20, 0.00, 
13:12:37.14515, 333.33, 1876.00, 
13:12:37.14520, 334.48, 1863.50, 
13:12:37.14521, 335.66, 1853.75, 
13:12:37.14522, 336.86, 1839.00, 
13:12:37.14523, 337.97, 1828.75, 
13:12:37.14524, 339.16, 1823.50, 
13:12:37.14524, 340.31, 1816.75, 
13:12:37.14525, 341.45, 1809.75, 
13:12:37.14530, 342.64, 1801.00, 
13:12:37.14531, 343.81, 1795.50, 
13:12:37.14532, 345.06, 0.00, 
13:12:37.14532, 353.31, 0.00, 
13:12:37.14533, 354.44, 0.00, 
13:12:37.14534, 348.38, 0.00, 
13:12:37.14535, 349.50, 1887.75, 
13:12:37.14540, 350.66, 1879.50, 
13:12:37.14540, 351.84, 1872.25, 
13:12:37.14541, 352.95, 1874.50, 
13:12:37.14542, 354.16, 1874.00, 
13:12:37.14543, 355.27, 1872.50, 
13:12:37.14544, 356.48, 1871.25, 
13:12:37.14545, 357.59, 1869.00, 
13:12:37.14545, 358.78, 1873.25, 
13:12:37.14550, 151.91, 13007.50, 
13:12:37.15032, 124.58, 2904.25, 
13:12:37.15053, 91.89, 4891.25, 
13:12:37.15114, 93.05, 4922.75, 
13:12:37.15115, 101.91, 0.00, 
13:12:37.15120, 103.06, 0.00, 
13:12:37.15121, 104.22, 0.00, 
13:12:37.15122, 105.37, 0.00, 
13:12:37.15122, 98.83, 4984.75, 
13:12:37.15123, 107.69, 0.00, 
13:12:37.15124, 101.12, 5041.00, 
13:12:37.15125, 102.30, 0.00, 
13:12:37.15130, 111.14, 0.00, 
13:12:37.15130, 112.30, 0.00, 
13:12:37.15131, 113.45, 0.00, 
13:12:37.15132, 107.17, 0.00, 
13:12:37.15133, 115.83, 0.00, 
13:12:37.15134, 116.98, 0.00, 
13:12:37.15134, 118.14, 0.00, 
13:12:37.15135, 119.30, 0.00, 
13:12:37.15140, 120.45, 0.00, 
13:12:37.15141, 121.61, 0.00, 
13:12:37.15142, 122.78, 0.00, 
13:12:37.15143, 123.92, 0.00, 
13:12:37.15143, 125.08, 0.00, 
13:12:37.15144, 126.23, 0.00, 
13:12:37.15145, 127.41, 0.00, 
13:12:37.15150, 128.56, 0.00, 
13:12:37.15151, 129.72, 0.00, 
13:12:37.15151, 130.87, 0.00, 
13:12:37.15152, 132.03, 0.00, 
13:12:37.15153, 133.19, 0.00, 
13:12:37.15154, 134.34, 0.00, 
13:12:37.15155, 135.50, 0.00, 
13:12:37.15155, 129.30, 0.00, 
13:12:37.15200, 130.48, 2276.50, 
13:12:37.15201, 131.58, 2234.00, 
13:12:37.15202, 132.72, 2192.50, 
13:12:37.15203, 133.91, 2154.00, 
13:12:37.15204, 135.03, 2116.00, 
13:12:37.15204, 136.20, 2082.00, 
13:12:37.15205, 137.41, 2051.50, 
13:12:37.15210, 138.53, 2019.75, 
13:12:37.15211, 139.72, 1990.75, 
13:12:37.15212, 140.86, 1970.50, 
13:12:37.15212, 142.00, 1947.25, 
13:12:37.15213, 143.20, 1928.25, 
13:12:37.15214, 144.34, 50.50, 
13:12:37.15215, 301.64, 0.00, 
13:12:37.15220, 302.80, 0.00, 
13:12:37.15220, 303.95, 0.00, 
13:12:37.15221, 305.11, 0.00, 
13:12:37.15222, 306.33, 0.00, 
13:12:37.15223, 307.48, 0.00, 
13:12:37.15224, 308.64, 0.00, 
13:12:37.15225, 309.81, 0.00, 
13:12:37.15225, 310.97, 0.00, 
13:12:37.15230, 312.12, 0.00, 
13:12:37.15231, 313.28, 0.00, 
13:12:37.15232, 314.44, 0.00, 
13:12:37.15233, 315.59, 0.00, 
13:12:37.15233, 316.75, 0.00, 
13:12:37.15234, 317.92, 0.00, 
13:12:37.15235, 319.08, 0.00, 
13:12:37.15240, 320.23, 0.00, 
13:12:37.15241, 321.39, 0.00, 
13:12:37.15241, 322.55, 0.00, 
13:12:37.15242, 323.70, 0.00, 
13:12:37.15243, 324.86, 0.00, 
13:12:37.15244, 326.02, 0.00, 
13:12:37.15245, 327.17, 0.00, 
13:12:37.15250, 328.33, 0.00, 
13:12:37.15250, 329.48, 0.00, 
13:12:37.15251, 330.62, 0.00, 
13:12:37.15252, 331.78, 0.00, 
13:12:37.15253, 332.94, 0.00, 
13:12:37.15254, 334.09, 0.00, 
13:12:37.15254, 335.25, 0.00, 
13:12:37.15255, 336.42, 0.00, 
13:12:37.15300, 337.58, 0.00, 
13:12:37.15301, 338.72, 0.00, 
