Time,Angle,Distance
13:12:37.12232, 80.25, 4047.75, 
13:12:37.12252, 81.58, 4063.50, 
13:12:37.12253, 84.95, 0.00, 
13:12:37.12254, 86.22, 581.00, 
13:12:37.12255, 87.62, 576.00, 
13:12:37.12300, 89.02, 573.25, 
13:12:37.12301, 90.44, 569.50, 
13:12:37.12301, 91.72, 568.00, 
13:12:37.12302, 92.86, 571.00, 
13:12:37.12303, 94.36, 576.75, 
13:12:37.12304, 101.05, 0.00, 
13:12:37.12305, 102.39, 0.00, 
13:12:37.12305, 97.62, 0.00, 
13:12:37.12310, 98.95, 0.00, 
13:12:37.12311, 106.36, 0.00, 
13:12:37.12312, 107.67, 0.00, 
13:12:37.12313, 108.98, 0.00, 
13:12:37.12313, 110.33, 0.00, 
13:12:37.12314, 105.06, 0.00, 
13:12:37.12315, 106.45, 986.75, 
13:12:37.12320, 114.25, 0.00, 
13:12:37.12321, 115.56, 0.00, 
13:12:37.12321, 116.91, 0.00, 
13:12:37.12322, 110.80, 0.00, 
13:12:37.12323, 112.09, 2519.00, 
13:12:37.12324, 113.42, 2525.75, 
13:12:37.12325, 114.78, 0.00, 
13:12:37.12330, 116.16, 0.00, 
13:12:37.12330, 117.47, 2259.25, 
13:12:37.12331, 126.14, 0.00, 
13:12:37.12332, 127.47, 0.00, 
13:12:37.12333, 121.33, 0.00, 
13:12:37.12334, 122.70, 2498.50, 
13:12:37.12334, 124.02, 0.00, 
13:12:37.12335, 132.75, 0.00, 
13:12:37.12340, 134.08, 0.00, 
13:12:37.12341, 128.03, 0.00, 
13:12:37.12342, 129.34, 2213.00, 
13:12:37.12343, 130.72, 2166.75, 
13:12:37.12343, 131.98, 2126.00, 
13:12:37.12344, 133.33, 2096.25, 
13:12:37.12345, 134.64, 2057.00, 
13:12:37.12350, 143.23, 0.00, 
13:12:37.12351, 144.56, 0.00, 
13:12:37.12351, 145.87, 0.00, 
13:12:37.12352, 147.19, 0.00, 
13:12:37.12353, 148.52, 0.00, 
13:12:37.12354, 149.83, 0.00, 
13:12:37.12355, 151.16, 0.00, 
13:12:37.12355, 152.47, 0.00, 
13:12:37.12400, 153.78, 0.00, 
13:12:37.12401, 155.11, 0.00, 
13:12:37.12402, 156.42, 0.00, 
13:12:37.12403, 157.73, 0.00, 
13:12:37.12404, 159.06, 0.00, 
13:12:37.12404, 160.37, 0.00, 
13:12:37.12405, 161.69, 0.00, 
13:12:37.12410, 163.03, 0.00, 
13:12:37.12411, 157.22, 0.00, 
13:12:37.12412, 158.55, 1701.00, 
13:12:37.12412, 159.89, 1693.25, 
13:12:37.12413, 161.17, 1686.75, 
13:12:37.12414, 162.47, 1681.50, 
13:12:37.12415, 163.83, 1675.25, 
13:12:37.12420, 165.17, 1670.50, 
13:12:37.12420, 166.44, 1667.25, 
13:12:37.12421, 174.89, 0.00, 
13:12:37.12422, 169.06, 1676.75, 
13:12:37.12423, 170.44, 1666.00, 
13:12:37.12424, 171.72, 1656.00, 
13:12:37.12425, 248.89, 0.00, 
13:12:37.12425, 250.22, 0.00, 
13:12:37.12430, 251.53, 0.00, 
13:12:37.12431, 252.86, 0.00, 
13:12:37.12432, 254.19, 0.00, 
13:12:37.12433, 255.52, 0.00, 
13:12:37.12433, 256.84, 0.00, 
13:12:37.12434, 258.13, 0.00, 
13:12:37.12435, 259.45, 0.00, 
13:12:37.12440, 260.78, 0.00, 
13:12:37.12441, 262.09, 0.00, 
13:12:37.12441, 263.42, 0.00, 
13:12:37.12442, 264.75, 0.00, 
13:12:37.12443, 266.06, 0.00, 
13:12:37.12444, 267.39, 0.00, 
13:12:37.12445, 268.72, 0.00, 
13:12:37.12450, 270.03, 0.00, 
13:12:37.12450, 271.34, 0.00, 
13:12:37.12451, 272.67, 0.00, 
13:12:37.12452, 274.00, 0.00, 
13:12:37.12453, 275.31, 0.00, 
13:12:37.12454, 276.64, 0.00, 
13:12:37.12454, 277.97, 0.00, 
13:12:37.12455, 279.28, 10906.75, 
13:12:37.12500, 342.16, 1782.50, 
13:12:37.12501, 343.45, 1804.75, 
13:12:37.12502, 344.91, 0.00, 
13:12:37.12503, 353.31, 0.00, 
13:12:37.12503, 347.64, 0.00, 
13:12:37.12504, 349.02, 1312.25, 
13:12:37.12505, 350.30, 1311.00, 
13:12:37.12510, 351.62, 1313.50, 
13:12:37.12511, 352.97, 1316.00, 
13:12:37.12511, 354.22, 1317.25, 
13:12:37.12512, 355.55, 1320.75, 
13:12:37.12513, 356.83, 1324.50, 
13:12:37.12514, 358.17, 1328.50, 
13:12:37.12515, 6.42, 0.00, 
13:12:37.13025, 7.73, 0.00, 
13:12:37.13030, 1.80, 0.00, 
13:12:37.13031, 3.16, 1885.25, 
13:12:37.13032, 4.45, 1891.00, 
13:12:37.13033, 5.75, 1899.00, 
13:12:37.13033, 7.09, 1911.50, 
13:12:37.13034, 8.39, 1917.50, 
13:12:37.13035, 9.70, 1932.50, 
13:12:37.13040, 11.05, 1948.50, 
13:12:37.13041, 12.37, 1955.75, 
13:12:37.13041, 13.67, 1969.75, 
13:12:37.13042, 14.98, 1989.00, 
13:12:37.13043, 16.33, 2006.25, 
13:12:37.13044, 17.59, 2023.75, 
13:12:37.13045, 18.94, 2037.50, 
13:12:37.13050, 20.23, 2060.00, 
13:12:37.13050, 21.53, 2093.50, 
13:12:37.13051, 22.84, 2115.75, 
13:12:37.13052, 24.16, 2133.50, 
13:12:37.13053, 25.47, 2165.25, 
13:12:37.13054, 26.77, 2197.75, 
13:12:37.13054, 28.06, 2231.50, 
13:12:37.13055, 30.52, 0.00, 
13:12:37.13100, 31.75, 849.00, 
13:12:37.13101, 33.05, 864.50, 
13:12:37.13102, 34.33, 882.75, 
13:12:37.13102, 35.75, 0.00, 
13:12:37.13103, 37.03, 933.25, 
13:12:37.13104, 38.28, 0.00, 
13:12:37.13105, 39.70, 0.00, 
13:12:37.13110, 47.47, 0.00, 
13:12:37.13111, 48.81, 0.00, 
13:12:37.13111, 43.47, 0.00, 
13:12:37.13112, 182.94, 1444.75, 
13:12:37.13113, 184.25, 0.00, 
13:12:37.13114, 185.50, 0.00, 
13:12:37.13115, 186.83, 1483.75, 
13:12:37.13115, 188.16, 1467.75, 
13:12:37.13120, 189.44, 0.00, 
13:12:37.13121, 190.75, 1578.50, 
13:12:37.13122, 192.08, 1571.50, 
13:12:37.13123, 193.52, 0.00, 
13:12:37.13124, 201.77, 0.00, 
13:12:37.13124, 196.17, 0.00, 
13:12:37.13125, 204.39, 0.00, 
13:12:37.13130, 205.70, 0.00, 
13:12:37.13131, 207.03, 0.00, 
13:12:37.13132, 208.34, 0.00, 
13:12:37.13132, 209.66, 0.00, 
13:12:37.13133, 211.05, 0.00, 
13:12:37.13134, 212.38, 0.00, 
13:12:37.13135, 213.69, 0.00, 
13:12:37.13140, 215.02, 0.00, 
13:12:37.13140, 216.33, 0.00, 
13:12:37.13141, 217.64, 0.00, 
13:12:37.13142, 218.97, 0.00, 
13:12:37.13143, 220.28, 0.00, 
13:12:37.13144, 221.61, 0.00, 
13:12:37.13145, 222.92, 0.00, 
13:12:37.13145, 224.23, 0.00, 
13:12:37.13150, 225.56, 0.00, 
13:12:37.13151, 226.88, 0.00, 
13:12:37.13152, 228.20, 0.00, 
13:12:37.13153, 229.52, 0.00, 
13:12:37.13153, 230.84, 0.00, 
13:12:37.13154, 232.16, 0.00, 
13:12:37.13155, 233.48, 0.00, 
13:12:37.13200, 234.86, 0.00, 
13:12:37.13201, 236.17, 0.00, 
13:12:37.13201, 237.50, 0.00, 
13:12:37.13202, 238.81, 0.00, 
13:12:37.13203, 240.14, 0.00, 
13:12:37.13204, 241.47, 0.00, 
13:12:37.13205, 242.78, 0.00, 
13:12:37.13210, 244.11, 0.00, 
13:12:37.13210, 245.42, 0.00, 
13:12:37.13211, 246.75, 0.00, 
13:12:37.13212, 248.06, 0.00, 
13:12:37.13213, 249.39, 0.00, 
13:12:37.13214, 242.70, 35.50, 
13:12:37.13214, 286.27, 0.00, 
13:12:37.13215, 287.58, 0.00, 
13:12:37.13220, 288.89, 0.00, 
13:12:37.13221, 290.20, 0.00, 
13:12:37.13222, 291.53, 0.00, 
13:12:37.13222, 292.84, 0.00, 
13:12:37.13223, 294.16, 0.00, 
13:12:37.13224, 295.47, 0.00, 
13:12:37.13225, 296.80, 0.00, 
13:12:37.13230, 298.11, 0.00, 
13:12:37.13230, 299.42, 0.00, 
13:12:37.13231, 300.73, 0.00, 
13:12:37.13232, 302.06, 0.00, 
13:12:37.13233, 303.37, 0.00, 
13:12:37.13234, 304.69, 0.00, 
13:12:37.13235, 306.11, 0.00, 
13:12:37.13235, 307.44, 0.00, 
13:12:37.13240, 308.75, 0.00, 
13:12:37.13241, 310.08, 0.00, 
13:12:37.13242, 311.41, 0.00, 
13:12:37.13243, 312.72, 0.00, 
13:12:37.13243, 314.05, 0.00, 
13:12:37.13244, 315.36, 0.00, 
13:12:37.13245, 316.69, 0.00, 
13:12:37.13250, 318.02, 0.00, 
13:12:37.13251, 319.33, 0.00, 
13:12:37.13252, 314.81, 0.00, 
13:12:37.13252, 321.97, 0.00, 
13:12:37.13253, 323.30, 0.00, 
13:12:37.13254, 324.62, 0.00, 
13:12:37.13255, 325.94, 0.00, 
13:12:37.13300, 327.27, 0.00, 
13:12:37.13300, 328.58, 0.00, 
13:12:37.13301, 329.91, 0.00, 
13:12:37.13302, 331.20, 0.00, 
13:12:37.13303, 332.53, 0.00, 
13:12:37.13304, 333.84, 0.00, 
13:12:37.13304, 335.17, 0.00, 
13:12:37.13305, 336.50, 0.00, 
13:12:37.13310, 330.64, 0.00, 
13:12:37.13311, 332.00, 1676.25, 
13:12:37.13312, 333.34, 1652.00, 
13:12:37.13313, 334.67, 1639.00, 
13:12:37.13314, 335.98, 0.00, 
13:12:37.13315, 344.41, 0.00, 
13:12:37.13320, 338.55, 0.00, 
13:12:37.13320, 347.06, 0.00, 
13:12:37.13321, 82.05, 3975.75, 
13:12:37.13401, 17.94, 2028.25, 
13:12:37.13422, 19.25, 2041.00, 
13:12:37.13423, 20.58, 2069.00, 
13:12:37.13424, 21.87, 2102.25, 
13:12:37.13424, 23.17, 2125.75, 
13:12:37.13425, 24.47, 2147.00, 
13:12:37.13430, 25.78, 2174.00, 
13:12:37.13431, 27.11, 2203.00, 
13:12:37.13432, 28.39, 2237.00, 
13:12:37.13433, 30.80, 0.00, 
13:12:37.13433, 32.02, 853.00, 
13:12:37.13434, 39.70, 0.00, 
13:12:37.13435, 34.66, 0.00, 
13:12:37.13440, 36.06, 913.50, 
13:12:37.13441, 43.78, 0.00, 
13:12:37.13441, 38.63, 0.00, 
13:12:37.13442, 39.98, 0.00, 
13:12:37.13443, 47.77, 0.00, 
13:12:37.13444, 49.09, 0.00, 
13:12:37.13445, 50.41, 0.00, 
13:12:37.13445, 44.22, 0.00, 
13:12:37.13450, 45.53, 2937.25, 
13:12:37.13451, 54.38, 0.00, 
13:12:37.13452, 55.70, 0.00, 
13:12:37.13453, 57.03, 0.00, 
13:12:37.13454, 58.34, 0.00, 
13:12:37.13454, 59.67, 0.00, 
13:12:37.13455, 61.00, 0.00, 
13:12:37.13500, 62.31, 0.00, 
13:12:37.13501, 63.64, 0.00, 
13:12:37.13502, 64.97, 0.00, 
13:12:37.13502, 58.63, 0.00, 
13:12:37.13503, 59.94, 0.00, 
13:12:37.13504, 68.91, 0.00, 
13:12:37.13505, 62.56, 0.00, 
13:12:37.13510, 63.89, 0.00, 
13:12:37.13510, 65.22, 4187.75, 
13:12:37.13511, 66.55, 4166.50, 
13:12:37.13512, 69.27, 0.00, 
13:12:37.13513, 70.67, 781.75, 
13:12:37.13514, 72.03, 766.50, 
13:12:37.13514, 73.37, 757.75, 
13:12:37.13515, 74.70, 754.25, 
13:12:37.13520, 82.12, 0.00, 
13:12:37.13521, 83.45, 0.00, 
13:12:37.13522, 78.41, 0.00, 
13:12:37.13523, 223.02, 0.00, 
13:12:37.13523, 224.33, 0.00, 
13:12:37.13524, 225.66, 0.00, 
13:12:37.13525, 226.97, 0.00, 
13:12:37.13530, 228.28, 0.00, 
13:12:37.13531, 229.61, 0.00, 
13:12:37.13531, 230.92, 0.00, 
13:12:37.13532, 232.23, 0.00, 
13:12:37.13533, 233.56, 0.00, 
13:12:37.13534, 234.86, 0.00, 
13:12:37.13535, 236.19, 0.00, 
13:12:37.13540, 237.50, 0.00, 
13:12:37.13540, 238.81, 0.00, 
13:12:37.13541, 240.14, 0.00, 
13:12:37.13542, 241.45, 0.00, 
13:12:37.13543, 242.77, 0.00, 
13:12:37.13544, 244.08, 0.00, 
13:12:37.13544, 245.41, 0.00, 
13:12:37.13545, 246.72, 0.00, 
13:12:37.13550, 248.03, 0.00, 
13:12:37.13551, 249.34, 0.00, 
13:12:37.13552, 250.67, 0.00, 
13:12:37.13552, 251.98, 0.00, 
13:12:37.13553, 253.31, 0.00, 
13:12:37.13554, 254.63, 0.00, 
13:12:37.13555, 255.94, 0.00, 
13:12:37.14000, 257.25, 0.00, 
13:12:37.14000, 258.59, 0.00, 
13:12:37.14001, 259.91, 0.00, 
13:12:37.14002, 261.22, 0.00, 
13:12:37.14003, 262.55, 0.00, 
13:12:37.14004, 263.86, 0.00, 
13:12:37.14005, 265.17, 0.00, 
13:12:37.14005, 266.50, 0.00, 
13:12:37.14010, 267.81, 0.00, 
13:12:37.14011, 269.13, 0.00, 
13:12:37.14012, 270.45, 0.00, 
13:12:37.14013, 271.77, 0.00, 
13:12:37.14013, 273.08, 0.00, 
13:12:37.14014, 274.41, 0.00, 
13:12:37.14015, 275.72, 0.00, 
13:12:37.14020, 277.03, 0.00, 
13:12:37.14021, 278.36, 0.00, 
13:12:37.14021, 279.67, 0.00, 
13:12:37.14022, 280.98, 0.00, 
13:12:37.14023, 282.31, 0.00, 
13:12:37.14024, 283.64, 0.00, 
13:12:37.14025, 284.95, 0.00, 
13:12:37.14030, 286.28, 0.00, 
13:12:37.14030, 287.59, 0.00, 
13:12:37.14031, 288.91, 0.00, 
13:12:37.14032, 290.23, 0.00, 
13:12:37.14033, 291.55, 0.00, 
13:12:37.14034, 292.86, 0.00, 
13:12:37.14034, 294.19, 0.00, 
13:12:37.14035, 295.50, 0.00, 
13:12:37.14040, 296.81, 0.00, 
13:12:37.14041, 298.14, 0.00, 
13:12:37.14042, 299.45, 0.00, 
13:12:37.14042, 300.78, 0.00, 
13:12:37.14043, 302.09, 0.00, 
13:12:37.14044, 303.41, 0.00, 
13:12:37.14045, 304.73, 0.00, 
13:12:37.14050, 306.09, 0.00, 
13:12:37.14051, 307.42, 0.00, 
13:12:37.14051, 308.73, 0.00, 
13:12:37.14052, 310.08, 0.00, 
13:12:37.14053, 311.39, 0.00, 
13:12:37.14054, 312.72, 0.00, 
13:12:37.14055, 314.03, 0.00, 
13:12:37.14055, 315.34, 0.00, 
13:12:37.14100, 124.23, 576.75, 
13:12:37.14152, 124.23, 618.25, 
13:12:37.14153, 124.23, 659.25, 
13:12:37.14154, 21.91, 2103.00, 
13:12:37.14214, 23.22, 2124.75, 
13:12:37.14215, 24.53, 2146.00, 
13:12:37.14215, 25.84, 2175.25, 
13:12:37.14220, 27.19, 2204.75, 
13:12:37.14221, 28.52, 2235.25, 
13:12:37.14222, 30.83, 0.00, 
13:12:37.14223, 32.13, 853.00, 
13:12:37.14223, 39.80, 0.00, 
13:12:37.14224, 34.70, 0.00, 
13:12:37.14225, 36.03, 913.75, 
13:12:37.14230, 37.27, 936.50, 
13:12:37.14231, 38.63, 0.00, 
13:12:37.14231, 40.00, 0.00, 
13:12:37.14232, 47.73, 0.00, 
13:12:37.14233, 49.06, 0.00, 
13:12:37.14234, 50.38, 0.00, 
13:12:37.14235, 44.19, 0.00, 
13:12:37.14235, 45.50, 2937.25, 
13:12:37.14240, 54.33, 0.00, 
13:12:37.14241, 55.64, 0.00, 
13:12:37.14242, 56.97, 0.00, 
13:12:37.14243, 58.28, 0.00, 
13:12:37.14244, 59.61, 0.00, 
13:12:37.14244, 60.94, 0.00, 
13:12:37.14245, 62.25, 0.00, 
13:12:37.14250, 63.58, 0.00, 
13:12:37.14251, 64.89, 0.00, 
13:12:37.14252, 58.56, 0.00, 
13:12:37.14252, 59.88, 0.00, 
13:12:37.14253, 68.83, 0.00, 
13:12:37.14254, 63.81, 0.00, 
13:12:37.14255, 65.17, 0.00, 
13:12:37.14300, 66.47, 859.50, 
13:12:37.14300, 67.89, 856.00, 
13:12:37.14301, 69.14, 857.25, 
13:12:37.14302, 76.77, 0.00, 
13:12:37.14303, 78.09, 0.00, 
13:12:37.14304, 72.87, 0.00, 
13:12:37.14305, 74.17, 989.50, 
13:12:37.14305, 75.55, 983.00, 
13:12:37.14310, 76.87, 987.50, 
13:12:37.14311, 78.11, 0.00, 
13:12:37.14312, 79.36, 0.00, 
13:12:37.14313, 80.58, 0.00, 
13:12:37.14313, 81.87, 0.00, 
13:12:37.14314, 83.08, 0.00, 
13:12:37.14315, 84.48, 1227.50, 
13:12:37.14320, 85.83, 1204.25, 
13:12:37.14321, 87.19, 1191.00, 
13:12:37.14322, 88.48, 1188.25, 
13:12:37.14322, 96.58, 0.00, 
13:12:37.14323, 90.20, 0.00, 
13:12:37.14324, 91.52, 4754.25, 
13:12:37.14325, 100.53, 0.00, 
13:12:37.14330, 94.16, 4792.50, 
13:12:37.14330, 103.17, 0.00, 
13:12:37.14331, 96.80, 4829.25, 
13:12:37.14332, 98.09, 4892.00, 
13:12:37.14333, 99.44, 4906.25, 
13:12:37.14334, 100.77, 0.00, 
13:12:37.14334, 102.09, 0.00, 
13:12:37.14335, 111.09, 0.00, 
13:12:37.14340, 112.41, 0.00, 
13:12:37.14341, 113.73, 0.00, 
13:12:37.14342, 115.05, 0.00, 
13:12:37.14343, 108.92, 0.00, 
13:12:37.14343, 110.25, 2676.25, 
13:12:37.14344, 111.61, 13120.00, 
13:12:37.14345, 222.91, 0.00, 
13:12:37.14350, 224.22, 0.00, 
13:12:37.14351, 225.53, 0.00, 
13:12:37.14351, 226.86, 0.00, 
13:12:37.14352, 228.17, 0.00, 
13:12:37.14353, 229.50, 0.00, 
13:12:37.14354, 230.81, 0.00, 
13:12:37.14355, 232.12, 0.00, 
13:12:37.14400, 233.44, 0.00, 
13:12:37.14400, 234.73, 0.00, 
13:12:37.14401, 236.05, 0.00, 
13:12:37.14402, 237.36, 0.00, 
13:12:37.14403, 238.69, 0.00, 
13:12:37.14404, 239.98, 0.00, 
13:12:37.14404, 241.30, 0.00, 
13:12:37.14405, 242.62, 0.00, 
13:12:37.14410, 243.94, 0.00, 
13:12:37.14411, 245.25, 0.00, 
13:12:37.14412, 246.58, 0.00, 
13:12:37.14412, 247.89, 0.00, 
13:12:37.14413, 249.20, 0.00, 
13:12:37.14414, 250.52, 0.00, 
13:12:37.14415, 251.83, 0.00, 
13:12:37.14420, 315.86, 658.75, 
13:12:37.14421, 322.91, 0.00, 
13:12:37.14421, 324.22, 0.00, 
13:12:37.14422, 325.55, 0.00, 
13:12:37.14423, 326.86, 0.00, 
13:12:37.14424, 328.17, 0.00, 
13:12:37.14425, 329.48, 0.00, 
13:12:37.14430, 330.80, 0.00, 
13:12:37.14430, 332.12, 0.00, 
13:12:37.14431, 333.44, 0.00, 
13:12:37.14432, 334.75, 0.00, 
13:12:37.14433, 336.08, 0.00, 
13:12:37.14434, 330.27, 0.00, 
13:12:37.14434, 331.58, 0.00, 
13:12:37.14435, 332.92, 1636.50, 
13:12:37.14440, 334.19, 1641.75, 
13:12:37.14441, 335.58, 1626.00, 
13:12:37.14442, 338.94, 0.00, 
13:12:37.14443, 338.66, 0.00, 
13:12:37.14443, 339.39, 0.00, 
13:12:37.14444, 340.70, 1791.75, 
13:12:37.14445, 342.03, 1784.50, 
13:12:37.14450, 343.33, 1793.25, 
13:12:37.14451, 344.78, 0.00, 
13:12:37.14451, 346.27, 0.00, 
13:12:37.14452, 347.61, 0.00, 
13:12:37.14453, 348.95, 1312.25, 
13:12:37.14454, 350.30, 1311.00, 
13:12:37.14455, 351.64, 1313.50, 
13:12:37.14500, 352.95, 1315.75, 
13:12:37.14500, 354.19, 1317.25, 
13:12:37.14501, 355.56, 1320.25, 
13:12:37.14502, 356.86, 1325.75, 
13:12:37.14503, 358.22, 1330.25, 
13:12:37.14504, 6.41, 0.00, 
13:12:37.14543, 7.72, 0.00, 
13:12:37.14544, 1.81, 0.00, 
13:12:37.14545, 3.11, 1885.25, 
13:12:37.14550, 4.42, 1895.75, 
13:12:37.14551, 5.77, 1904.25, 
13:12:37.14551, 7.05, 1910.75, 
