timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,anglX,anglY,anglZ
0.0,0,0,1,-0.01,-0.04,0.01,0,-0.01,-2.2
7.407407407407407,0,0,1,-0.04,-0.18,-0.06,0.01,-0.01,-2.2
14.814814814814815,0,0,1,-0.13,-0.01,0.12,0,-0.01,-2.2
22.22222222222222,0,0,0.99,0.12,-0.06,0.16,0,-0.01,-2.2
29.62962962962963,0,0,1,-0.07,-0.07,-0.02,0,-0.01,-2.2
37.03703703703704,0,0,0.99,-0.03,0.02,0.03,0,-0.01,-2.2
44.44444444444444,0,0,1,0.05,-0.03,0.01,0.01,-0.01,-2.2
51.851851851851855,0,0.01,1,0,0.09,0.03,0.01,-0.01,-2.2
59.25925925925926,0,0,1,0.09,0.02,0,0.01,-0.01,-2.2
66.66666666666667,-0.01,0,1.01,0.08,0.08,0.13,0.02,0,-2.2
74.07407407407408,0,0,1.01,0,0.02,-0.11,0.02,0,-2.2
81.48148148148148,0,0,1,0.03,0.05,0,0.02,0,-2.2
88.88888888888889,0,0,1,0,0.11,-0.03,0.02,0.01,-2.2
96.29629629629629,0,0.01,1,0.06,0.08,-0.13,0.02,0.01,-2.2
103.70370370370371,0,0,1,0,-0.04,0,0.03,0.01,-2.2
111.11111111111111,0,0,0.99,-0.21,-0.12,0.01,0.02,0,-2.2
118.51851851851852,0,0,1,-0.09,0.06,0,0.02,0,-2.2
125.92592592592592,0,0,1,-0.01,0.06,-0.14,0.02,0,-2.2
133.33333333333334,0,0,1,0.03,0.02,0.09,0.02,0,-2.2
140.74074074074073,-0.01,-0.01,1,0.12,0.17,-0.02,0.01,0.01,-2.2
148.14814814814815,0,0,1,-0.04,-0.01,0.01,0.01,0.01,-2.2
155.55555555555554,0,0,1,-0.04,-0.11,0.06,0.01,0,-2.2
162.96296296296296,0,0,1,-0.01,0.14,0.01,0.01,0,-2.2
170.37037037037038,0,0,1.01,0.11,0.03,0.07,0.02,0,-2.2
177.77777777777777,-0.01,0,1,-0.15,-0.09,0.01,0.02,0.01,-2.2
185.1851851851852,-0.01,0,1,0.11,0.08,-0.08,0.02,0.01,-2.2
192.59259259259258,0,0,1,-0.07,-0.01,0,0.02,0.02,-2.2
200.0,0,0,1,-0.04,0.03,-0.08,0.02,0.02,-2.2
207.40740740740742,0,0.01,1,-0.1,0.03,-0.17,0.03,0.02,-2.2
214.8148148148148,0,0,1,-0.04,-0.01,0.03,0.03,0.02,-2.2
222.22222222222223,0,0.01,1,0.06,-0.07,0.06,0.03,0.02,-2.2
229.62962962962962,0,0,1,-0.06,0.03,0.06,0.04,0.03,-2.2
237.03703703703704,0.01,0,0.99,-0.01,0.11,-0.02,0.04,0.02,-2.2
244.44444444444446,-0.01,0,1,-0.03,0.08,-0.08,0.04,0.02,-2.2
251.85185185185185,0,0,1,0.12,0.02,0.03,0.04,0.02,-2.2
259.25925925925924,0.01,0,1,0.2,0.03,0.13,0.04,0.01,-2.2
266.6666666666667,0,-0.01,1,-0.04,-0.11,-0.06,0.03,0.02,-2.2
274.0740740740741,0,0,0.99,0.16,-0.04,-0.05,0.03,0.01,-2.2
281.48148148148147,0,0,1,0.08,-0.09,-0.05,0.03,0.01,-2.2
288.8888888888889,0,0,1,-0.04,0.05,-0.2,0.03,0,-2.2
296.2962962962963,0,0,1,0,-0.12,-0.03,0.03,0,-2.2
303.7037037037037,0,0,0.99,0.05,0.02,0.13,0.03,-0.01,-2.2
311.1111111111111,0,0,1,-0.04,0.02,0.07,0.03,-0.01,-2.2
318.51851851851853,0,0,1.01,0.05,-0.09,-0.08,0.02,-0.01,-2.2
325.9259259259259,0,0,1,0.02,-0.03,0.1,0.02,-0.01,-2.2
333.3333333333333,0,0,1,0,0.06,0.1,0.02,-0.01,-2.2
340.74074074074076,0,0,1.01,0.17,-0.04,0,0.02,-0.02,-2.2
348.14814814814815,0,0,1,0.08,-0.04,0.06,0.02,-0.02,-2.2
355.55555555555554,0,0,1.01,0.16,-0.03,0.1,0.02,-0.01,-2.2
362.962962962963,0,0,1,0.14,-0.01,-0.05,0.02,-0.02,-2.2
370.3703703703704,0,0,0.99,0.11,0.11,0,0.02,-0.02,-2.2
377.77777777777777,0,0,1,-0.1,0.09,0.13,0.01,-0.02,-2.2
385.18518518518516,0,0,1,0.05,0.03,0.04,0.01,-0.02,-2.2
392.5925925925926,-0.01,-0.01,1,-0.04,-0.04,-0.08,0,-0.01,-2.2
400.0,0,-0.01,1,-0.12,-0.12,0.01,-0.01,-0.01,-2.2
407.4074074074074,0,0,0.99,-0.13,-0.03,0,-0.01,-0.01,-2.2
414.81481481481484,0,0,1,0.06,0.02,-0.11,0,-0.02,-2.2
422.22222222222223,0,0,1,-0.23,0.17,-0.02,0,-0.01,-2.2
429.6296296296296,0,0,0.99,0.08,0.08,0.09,0,-0.02,-2.2
437.03703703703707,0,0,1,-0.04,-0.01,0.1,0,-0.02,-2.2
444.44444444444446,0,0,1.01,0.2,0.17,-0.08,0,-0.02,-2.2
451.85185185185185,0,0,1,-0.13,-0.18,0.01,0,-0.02,-2.2
459.25925925925924,0,0,0.99,0.03,-0.15,-0.25,0,-0.02,-2.2
466.6666666666667,0,0,1.01,-0.09,0.11,0.13,0,-0.02,-2.2
474.0740740740741,0,0,1,0.17,0.05,-0.03,0,-0.03,-2.2
481.48148148148147,0,0,1,0.06,0.18,-0.09,0,-0.02,-2.2
488.8888888888889,0,0,1,-0.04,0.25,0.06,0,-0.02,-2.2
496.2962962962963,0,0,1,-0.03,0.15,-0.06,0.01,-0.02,-2.2
503.7037037037037,0,0,1,0.02,0.05,0,0,-0.02,-2.2
