timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,anglX,anglY,anglZ
0.0,0,0.01,0.99,0.01,0,-0.06,0,-0.01,-5.98
6.578947368421052,-0.01,0,1,-0.01,0.04,0.05,0,0,-5.98
13.157894736842104,0,0,1,0.02,-0.07,-0.03,0,0,-5.98
19.736842105263158,0,0,1,0.08,-0.1,0.02,0,0,-5.98
26.31578947368421,0,0,1,0.01,0.13,-0.12,0,0,-5.98
32.89473684210526,0,0,0.99,-0.12,0.04,0.04,0,0.01,-5.98
39.473684210526315,0.01,0,1,-0.01,-0.04,-0.12,0.01,0,-5.98
46.05263157894736,0,0,1,0.05,-0.09,-0.03,0.01,0,-5.98
52.63157894736842,0.01,0,1,-0.02,0.13,-0.16,0.01,0,-5.98
59.21052631578947,0.01,0,1,0.05,0.07,0.08,0.02,-0.01,-5.98
65.78947368421052,0,0,1,0.08,-0.06,-0.01,0.01,-0.01,-5.98
72.36842105263158,0,0,0.99,-0.16,0,0.07,0.02,-0.01,-5.98
78.94736842105263,0,0,0.99,0.21,-0.01,-0.06,0.01,-0.01,-5.98
85.52631578947368,0,0,1,-0.05,-0.06,-0.03,0.01,-0.01,-5.98
92.10526315789473,0,0,1.01,0.11,-0.19,0.02,0.01,-0.01,-5.98
98.68421052631578,0,0,1,0.11,-0.13,-0.07,0.01,-0.01,-5.98
105.26315789473684,0,0,1,0.05,0.02,0.04,0.01,-0.02,-5.98
111.84210526315789,0,0,1,0.01,0,-0.16,0.01,-0.02,-5.98
118.42105263157895,0,0,1,-0.04,-0.13,-0.16,0.01,-0.01,-5.99
124.99999999999999,0,0,1,0.11,-0.06,0.19,0.01,-0.01,-5.98
131.57894736842104,0,0,1,-0.15,-0.01,0.02,0.01,-0.02,-5.98
138.1578947368421,0,0,1,-0.02,0.16,-0.12,0.01,-0.01,-5.99
144.73684210526315,0,0,1,0.02,-0.13,0.17,0.01,-0.02,-5.98
151.3157894736842,0,0,1,0.08,-0.01,0.04,0.02,-0.02,-5.98
157.89473684210526,0,0,0.99,-0.04,0,0.04,0.01,-0.02,-5.98
164.4736842105263,0,0,1,-0.19,0,0,0.01,-0.02,-5.98
171.05263157894737,0,0,1,0.13,0.1,-0.04,0.01,-0.02,-5.98
177.6315789473684,0.01,0.01,0.99,0.04,0.13,0.08,0.02,-0.03,-5.98
184.21052631578945,-0.01,0,1,-0.02,0.08,-0.09,0.02,-0.01,-5.98
190.78947368421052,0,0,1,-0.02,-0.01,-0.03,0.02,-0.01,-5.98
197.36842105263156,0,0.01,1,0.01,-0.07,-0.01,0.03,-0.02,-5.98
203.94736842105263,0.01,0,1,-0.13,-0.04,0.11,0.02,-0.02,-5.98
210.52631578947367,0,0,1,0.01,0.08,-0.03,0.02,-0.02,-5.98
217.1052631578947,0,0,1,0.01,0,0.07,0.02,-0.02,-5.98
223.68421052631578,0,0,1,-0.02,0.07,-0.06,0.02,-0.02,-5.98
230.26315789473682,0,-0.01,1,-0.01,-0.12,-0.1,0.01,-0.02,-5.98
236.8421052631579,0,0,1.01,0.08,0.02,0.02,0.01,-0.02,-5.98
243.42105263157893,0,0,1,0.07,0.08,-0.15,0.01,-0.02,-5.99
249.99999999999997,0,0,1,-0.1,0.22,-0.1,0,-0.02,-5.99
256.57894736842104,0,0,0.99,-0.07,-0.1,-0.04,0,-0.02,-5.99
263.1578947368421,0,0,1.01,0.16,-0.01,-0.09,0,-0.01,-5.99
269.7368421052631,0,0,1,0.08,-0.01,-0.03,0,-0.01,-5.99
276.3157894736842,0,0,1,0.05,0.14,0.1,0.01,-0.01,-5.99
282.89473684210526,-0.01,0.01,1,0.04,0.16,0.05,0.01,0,-5.99
289.4736842105263,0,0,1,0.07,0.1,-0.03,0.01,0,-5.99
296.05263157894734,0,0,1.01,0.08,0.07,0.1,0.02,0,-5.99
302.6315789473684,0,0,1.01,0.11,0.1,-0.04,0.01,0.01,-5.99
309.2105263157895,0,0,1,-0.07,-0.06,-0.19,0.02,0.01,-5.99
315.7894736842105,0,0,0.99,-0.02,-0.03,-0.12,0.02,0.01,-5.99
322.36842105263156,0,0,1.01,0.17,0,0.05,0.02,0.01,-5.99
328.9473684210526,0,0,1,-0.02,0.1,0.13,0.02,0.01,-5.99
335.52631578947364,0,0,1,-0.08,0.1,0.02,0.02,0.01,-5.99
342.10526315789474,0,0,1,-0.02,0.07,-0.03,0.02,0.01,-5.99
348.6842105263158,0,0,1,0.16,-0.01,0.11,0.03,0.01,-5.99
355.2631578947368,0,0.01,1,0.11,0.13,0.19,0.04,0.01,-5.98
361.84210526315786,0,0,1,0.11,0.08,0.02,0.03,0.01,-5.98
368.4210526315789,0,0.01,1,0.08,-0.01,-0.04,0.04,0.01,-5.98
375.0,0.01,0,0.99,0.07,-0.15,-0.03,0.04,0.01,-5.98
381.57894736842104,0.01,0,1,-0.08,0.05,-0.03,0.04,0,-5.98
388.1578947368421,0.01,-0.01,1,0.05,-0.04,-0.06,0.04,-0.01,-5.98
394.7368421052631,0,-0.01,1.01,0.01,0.11,-0.15,0.03,-0.01,-5.99
401.31578947368416,0,0,1,-0.02,-0.06,0.05,0.03,-0.01,-5.99
407.89473684210526,0,0,0.99,-0.07,0.11,-0.03,0.03,-0.01,-5.99
414.4736842105263,0,0,1.01,0.07,0,0.17,0.03,-0.01,-5.98
421.05263157894734,0,0,1.01,0.01,0.11,-0.1,0.03,-0.01,-5.99
427.6315789473684,0,-0.01,1,0.19,0.17,0.07,0.02,-0.01,-5.98
434.2105263157894,0,0,1,-0.16,-0.26,-0.03,0.03,-0.01,-5.98
440.7894736842105,0,0,0.98,0.07,-0.04,0.23,0.02,-0.02,-5.98
447.36842105263156,0,0,1,-0.05,0.17,-0.1,0.02,-0.02,-5.98
453.9473684210526,0,0.01,1,0.21,-0.21,0.08,0.03,-0.02,-5.98
460.52631578947364,0,0,1.01,-0.02,0.02,-0.03,0.03,-0.02,-5.98
