timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,anglX,anglY,anglZ
0.0,0,0,1,0.01,0,0.04,-0.01,-0.01,-0.03
7.407407407407407,0,0,0.99,-0.03,-0.05,0.2,-0.01,-0.02,-0.03
14.814814814814815,-0.01,0,1.01,0.07,0.03,-0.03,-0.01,-0.01,-0.03
22.22222222222222,0,0,1,0.06,0,0.04,-0.02,-0.01,-0.03
29.62962962962963,-0.01,0,1,0.1,0.1,-0.03,-0.02,0,-0.03
37.03703703703704,0,-0.01,1.01,0.1,0.09,0.01,-0.03,0,-0.03
44.44444444444444,0,0,1.01,0.07,0.04,-0.09,-0.03,0,-0.03
51.851851851851855,0,0,1,-0.08,0.01,0.1,-0.02,0,-0.03
59.25925925925926,0,-0.01,1,-0.19,0.09,0.14,-0.03,0.01,-0.03
66.66666666666667,0,0,1,0.01,0.1,-0.09,-0.03,0,-0.03
74.07407407407408,0,0,1,0.2,-0.22,0.1,-0.02,0,-0.03
81.48148148148148,0,0,1,0.06,-0.09,0.09,-0.02,0,-0.03
88.88888888888889,0,0,1,-0.15,-0.03,-0.03,-0.02,-0.01,-0.03
96.29629629629629,0,-0.01,1,0.01,-0.25,0.09,-0.03,-0.01,-0.03
103.70370370370371,0,0,0.99,0.04,0.06,-0.03,-0.02,-0.01,-0.03
111.11111111111111,0,-0.01,1,-0.05,-0.06,0.03,-0.03,-0.01,-0.03
118.51851851851852,0,0,1,-0.12,-0.06,0.04,-0.03,-0.01,-0.03
125.92592592592592,-0.01,0,1,-0.05,-0.23,-0.06,-0.03,-0.01,-0.03
133.33333333333334,0,0.01,1,-0.11,-0.06,0.03,-0.02,-0.01,-0.03
140.74074074074073,0,0,1,0.12,-0.11,0.12,-0.02,-0.01,-0.03
148.14814814814815,0,-0.01,0.99,0.09,-0.12,0.01,-0.03,-0.01,-0.03
155.55555555555554,0,0,0.99,-0.12,0,-0.08,-0.03,-0.01,-0.03
162.96296296296296,0,0,1,0.1,0.18,0,-0.02,-0.01,-0.03
170.37037037037038,0,0,1,0.04,0.1,0,-0.02,-0.01,-0.03
177.77777777777777,0,0,1,-0.03,0.12,0.12,-0.03,-0.02,-0.03
185.1851851851852,0,0,1,-0.03,0.06,0.15,-0.03,-0.02,-0.03
192.59259259259258,0,0,1,-0.05,0.01,0.04,-0.03,-0.02,-0.03
200.0,0,0,1.01,-0.02,-0.05,0.12,-0.03,-0.01,-0.03
207.40740740740742,0,0,1,0.2,-0.05,-0.03,-0.02,-0.01,-0.03
214.8148148148148,0,0,1,0.04,0.03,0.06,-0.02,-0.01,-0.03
222.22222222222223,0,0,1.01,-0.08,0.23,0.07,-0.02,-0.01,-0.02
229.62962962962962,0,0,1,0.12,0.04,0.06,-0.02,-0.01,-0.02
237.03703703703704,0,0,0.99,-0.11,0.06,0.04,-0.03,-0.01,-0.02
