timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,anglX,anglY,anglZ
0.0,0,0,1,0.02,-0.12,0.08,0.03,0.03,-6.36
6.578947368421052,0.01,0,1,0.08,0.05,-0.06,0.02,0.02,-6.36
13.157894736842104,0,0,0.99,0.11,0.29,-0.12,0.02,0.02,-6.36
19.736842105263158,0,0,1,0.07,0.05,0.08,0.02,0.02,-6.36
26.31578947368421,0,0,1,-0.04,0.07,0.04,0.02,0.01,-6.36
32.89473684210526,0,0,1,0.1,0.04,-0.09,0.02,0.02,-6.36
39.473684210526315,0,0,1,-0.05,0.02,0.07,0.02,0.01,-6.36
46.05263157894736,0,-0.01,1,-0.05,0.07,0.02,0.01,0.02,-6.36
52.63157894736842,0,0,1,-0.1,0.08,0,0.01,0.02,-6.36
59.21052631578947,0,0,1,0.01,0.11,-0.12,0.01,0.01,-6.36
65.78947368421052,0,0,1.01,-0.18,0.07,0.02,0.01,0.01,-6.36
72.36842105263158,0,0,1,0.1,-0.12,-0.09,0.01,0.01,-6.36
78.94736842105263,0,0,1.01,-0.07,0,0,0.01,0.02,-6.36
85.52631578947368,-0.01,0,1,-0.01,-0.03,-0.15,0.01,0.02,-6.36
92.10526315789473,0,0,1,-0.13,-0.06,0.13,0.01,0.02,-6.36
98.68421052631578,0,0,1,-0.08,0.19,-0.04,0.01,0.02,-6.36
105.26315789473684,0,0,1,0.11,-0.12,-0.03,0,0.02,-6.36
111.84210526315789,0,0,1.01,0.08,0.08,-0.12,0.01,0.02,-6.36
118.42105263157895,0,0,1,-0.04,0.16,0.04,0.01,0.02,-6.36
124.99999999999999,0,0,1,0.01,0.07,0.1,0,0.02,-6.36
131.57894736842104,0,0.01,0.99,0.05,0.11,0.02,0.01,0.02,-6.36
138.1578947368421,0,0,0.99,0.04,-0.03,-0.01,0.01,0.02,-6.36
144.73684210526315,0,0,1,-0.02,0.13,-0.01,0.01,0.02,-6.36
151.3157894736842,0.01,0,1,-0.05,-0.04,0,0.02,0.01,-6.36
157.89473684210526,0,0,1,-0.01,0.02,-0.1,0.02,0.02,-6.36
164.4736842105263,0,0,1,-0.1,0,-0.1,0.02,0.02,-6.36
171.05263157894737,-0.01,0,1.01,0.14,-0.01,0.13,0.02,0.02,-6.36
177.6315789473684,0,0.01,1,0.05,-0.01,-0.03,0.03,0.03,-6.36
184.21052631578945,-0.01,0,1,0.01,-0.01,0.26,0.03,0.03,-6.36
190.78947368421052,0,0,1.01,-0.22,-0.09,-0.06,0.04,0.03,-6.36
197.36842105263156,0.01,0.01,1,-0.01,0.05,-0.01,0.04,0.03,-6.36
203.94736842105263,0,0,1,-0.18,0.19,0.1,0.05,0.03,-6.36
210.52631578947367,0,0,1,0.05,0.02,-0.09,0.05,0.03,-6.36
217.1052631578947,0,0,1,0.01,0.05,-0.1,0.04,0.03,-6.36
223.68421052631578,0,0,0.99,-0.01,-0.19,-0.03,0.04,0.03,-6.36
230.26315789473682,0,0,0.99,-0.07,-0.12,0.05,0.04,0.03,-6.36
236.8421052631579,-0.01,0,0.99,-0.01,-0.04,0.07,0.03,0.04,-6.36
243.42105263157893,0.01,0,1,-0.02,-0.09,-0.13,0.03,0.03,-6.36
249.99999999999997,0,0,1,0.02,-0.09,0.11,0.03,0.03,-6.36
256.57894736842104,0,0,1,0.1,-0.12,0,0.03,0.03,-6.36
263.1578947368421,0,0,1,0.02,0.08,-0.04,0.03,0.04,-6.36
269.7368421052631,0,0,0.99,-0.08,0.17,-0.01,0.03,0.04,-6.36
276.3157894736842,0,0,1,0.07,-0.03,-0.09,0.03,0.04,-6.36
282.89473684210526,0,0,1.01,-0.04,-0.09,0.04,0.04,0.04,-6.36
289.4736842105263,0,0,1.01,0.08,0.02,-0.09,0.04,0.04,-6.36
296.05263157894734,0,0,1,-0.07,0.07,0.07,0.03,0.04,-6.36
302.6315789473684,0,0.01,1,0.13,-0.07,0,0.04,0.04,-6.36
309.2105263157895,0,0,1.01,0.08,-0.13,-0.22,0.04,0.03,-6.36
315.7894736842105,-0.01,0,1.01,-0.02,0.16,-0.01,0.03,0.04,-6.36
322.36842105263156,-0.01,0,1,0.07,-0.13,0.04,0.03,0.05,-6.36
328.9473684210526,0,0,1,-0.07,-0.15,-0.01,0.03,0.04,-6.36
335.52631578947364,0.01,0.01,1.01,-0.01,-0.04,-0.04,0.03,0.03,-6.36
342.10526315789474,0,0,1,0.01,0.13,-0.09,0.03,0.03,-6.36
348.6842105263158,0,0,1,0.13,-0.1,-0.06,0.03,0.03,-6.36
355.2631578947368,0,0,0.99,0.02,-0.09,0.08,0.03,0.03,-6.36
361.84210526315786,0,0,1,0.01,-0.15,0.04,0.03,0.03,-6.36
368.4210526315789,0,0,1,0.04,0.25,-0.06,0.03,0.03,-6.36
375.0,0,0,1,0.1,0.07,0.1,0.03,0.03,-6.36
381.57894736842104,0,0,1,0.14,-0.01,0.11,0.03,0.03,-6.36
388.1578947368421,-0.01,0,1,0.11,0.2,0.04,0.03,0.04,-6.36
394.7368421052631,0,0,1,0.01,0.02,0.07,0.03,0.04,-6.36
401.31578947368416,0,0,1,0.11,0.17,-0.03,0.03,0.05,-6.36
407.89473684210526,0,0,1,0.08,-0.01,-0.01,0.03,0.04,-6.36
414.4736842105263,0,0,1,0.07,0.17,-0.1,0.03,0.04,-6.36
421.05263157894734,0,0,0.99,0.04,-0.16,-0.13,0.03,0.04,-6.36
427.6315789473684,0,0,0.99,-0.1,0.1,-0.01,0.03,0.04,-6.36
434.2105263157894,0,0,1,0.05,-0.04,-0.04,0.03,0.03,-6.36
440.7894736842105,0,0,1,0.02,0.11,-0.01,0.03,0.03,-6.36
447.36842105263156,0,-0.01,1,0.14,-0.22,0,0.02,0.03,-6.36
453.9473684210526,0,0,0.99,-0.04,0.14,-0.04,0.02,0.03,-6.36
460.52631578947364,0,0,1,0.13,-0.01,-0.04,0.02,0.03,-6.36
467.1052631578947,-0.01,0,1,0.01,-0.03,-0.03,0.02,0.03,-6.36
473.6842105263158,0,0,1.01,-0.02,-0.07,-0.03,0.01,0.03,-6.36
480.2631578947368,0,0,1,-0.07,-0.18,0.05,0.01,0.03,-6.36
486.84210526315786,0,0.01,0.99,-0.04,-0.12,0,0.02,0.04,-6.36
493.4210526315789,0,0,0.99,-0.05,0.07,0.08,0.02,0.04,-6.36
499.99999999999994,0,0,1.01,0.11,-0.12,0,0.02,0.04,-6.36
506.57894736842104,0,0,1.01,-0.07,0.05,-0.09,0.01,0.03,-6.36
513.1578947368421,0,0,0.99,0.01,0.08,-0.1,0.01,0.03,-6.36
519.7368421052631,0,0,1,-0.02,0.16,-0.07,0.01,0.03,-6.36
526.3157894736842,0,0.01,1.01,0.07,-0.01,-0.15,0.02,0.03,-6.37
532.8947368421052,0,0,1,-0.02,0,-0.03,0.02,0.03,-6.37
539.4736842105262,0,0,1.01,0.17,0.11,-0.03,0.02,0.03,-6.37
546.0526315789473,0,0,0.99,-0.02,-0.03,0.07,0.02,0.04,-6.36
552.6315789473684,0,0,0.99,0.07,-0.06,-0.09,0.02,0.03,-6.37
559.2105263157895,0,0,0.99,0.11,0.25,-0.07,0.02,0.04,-6.37
565.7894736842105,0,0,1.01,-0.07,0.17,0.08,0.02,0.04,-6.37
572.3684210526316,0,0,0.99,0.13,-0.16,0,0.02,0.04,-6.37
578.9473684210526,0,0,1,0.19,-0.04,-0.13,0.02,0.04,-6.37
585.5263157894736,0,0,1,0.07,-0.07,0.02,0.02,0.03,-6.37
592.1052631578947,-0.01,0,1,-0.08,0.02,0.04,0.03,0.04,-6.37
598.6842105263157,0,0,1,0.02,-0.13,0.13,0.02,0.04,-6.37
