timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,anglX,anglY,anglZ
0.0,0,0,0.99,0.04,-0.09,-0.1,0,0.02,-21.2
6.578947368421052,0,0,1.01,-0.01,0,0.02,0,0.02,-21.2
13.157894736842104,0,0,1,-0.01,-0.04,0.02,0,0.02,-21.2
19.736842105263158,0,0,1.01,0.1,-0.09,0.08,0,0.02,-21.2
26.31578947368421,0,0,1,0.27,-0.01,0.08,0,0.03,-21.2
32.89473684210526,0,0,0.99,-0.02,-0.16,-0.06,0,0.03,-21.2
39.473684210526315,0,0,0.99,0.13,0.04,0.04,0,0.02,-21.2
46.05263157894736,0,0,1,0.05,0.14,-0.09,0.01,0.02,-21.2
52.63157894736842,0,0.01,1,0.07,-0.03,-0.19,0.02,0.01,-21.2
59.21052631578947,-0.01,0,0.99,-0.07,0.08,0.05,0.02,0.02,-21.2
65.78947368421052,0,0,1,0.08,0.17,0.1,0.02,0.02,-21.2
72.36842105263158,0,0,1,0.05,-0.03,-0.01,0.02,0.03,-21.2
78.94736842105263,0,0,0.99,0.16,-0.01,0.07,0.02,0.03,-21.2
85.52631578947368,0,0,0.99,0.07,-0.18,-0.07,0.02,0.03,-21.2
92.10526315789473,0,0,1.01,0.02,0.1,0.08,0.02,0.03,-21.2
98.68421052631578,0,-0.01,0.99,-0.1,-0.12,0.1,0.01,0.03,-21.2
105.26315789473684,0,0,1,-0.12,-0.03,0,0.01,0.03,-21.2
111.84210526315789,0,0,1,-0.07,-0.07,-0.03,0,0.02,-21.2
118.42105263157895,0,0,1.01,0.02,0.02,-0.07,0,0.02,-21.2
124.99999999999999,0,0,1,0.14,-0.18,0.02,0,0.02,-21.2
131.57894736842104,0,0,1,0.16,0.1,0.02,0,0.02,-21.2
138.1578947368421,0,0,1,-0.01,-0.1,-0.07,0,0.02,-21.2
144.73684210526315,-0.01,0,1,-0.01,0.1,-0.1,0,0.03,-21.2
151.3157894736842,0,0,0.99,-0.05,-0.16,-0.12,0.01,0.02,-21.2
157.89473684210526,0,0,0.99,0.17,0,-0.22,0,0.02,-21.2
164.4736842105263,0,0,1,0.01,-0.03,0,0,0.02,-21.2
171.05263157894737,0,0,1.01,-0.04,-0.24,0.05,0,0.02,-21.2
177.6315789473684,0,0,1,-0.04,-0.22,0.13,0,0.02,-21.2
184.21052631578945,0,0,1,-0.16,-0.09,-0.03,0,0.02,-21.2
190.78947368421052,0,0.01,0.99,0.16,0.14,-0.09,0,0.02,-21.2
197.36842105263156,0,0,1.01,0.02,-0.07,-0.01,0,0.01,-21.2
203.94736842105263,0,0,1,0.04,0.13,0,0,0.01,-21.2
210.52631578947367,0,0,1,-0.02,-0.04,-0.1,0,0.01,-21.2
217.1052631578947,0,0,1,-0.04,0.05,0.07,0,0.01,-21.2
223.68421052631578,0,0,1,0.04,0.04,0.1,0.01,0.01,-21.2
230.26315789473682,0,0,1,-0.08,-0.06,0.05,0.01,0.01,-21.2
236.8421052631579,0,0,1,0.14,0.08,-0.04,0,0.01,-21.2
243.42105263157893,0,0,0.99,0.13,0.04,0,0,0.01,-21.2
249.99999999999997,-0.01,0,1,0.08,-0.1,0.05,0,0.02,-21.2
256.57894736842104,0,0.01,1,0.04,-0.15,0.1,0.01,0.02,-21.2
263.1578947368421,0,0,1.01,-0.1,-0.04,0.08,0.01,0.02,-21.2
269.7368421052631,0,0,1,0.07,-0.18,-0.06,0.02,0.02,-21.2
276.3157894736842,0,0,1,0.1,0,0.08,0.02,0.01,-21.2
282.89473684210526,0.01,0,1,0.02,0.14,-0.07,0.02,0.01,-21.2
289.4736842105263,0,0,1,0.13,0.07,-0.22,0.02,0.01,-21.2
296.05263157894734,0,0,1,-0.24,-0.15,0.14,0.02,0,-21.2
302.6315789473684,0,0,0.99,-0.07,-0.24,0.17,0.02,-0.01,-21.2
