timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,anglX,anglY,anglZ
0.0,0,-0.01,0.99,0.04,-0.07,-0.06,-0.01,0.02,-4.36
6.578947368421052,0,0,1,-0.13,-0.01,-0.18,-0.02,0.02,-4.36
13.157894736842104,-0.01,0,1,-0.08,0.13,-0.04,-0.02,0.03,-4.36
19.736842105263158,0,0,1,0.14,-0.04,0.16,-0.02,0.03,-4.36
26.31578947368421,0,0,1,0.17,0.1,0.02,-0.01,0.04,-4.36
32.89473684210526,0,0,1.01,0.19,0.2,0,-0.01,0.04,-4.36
39.473684210526315,0,0,1,-0.02,-0.04,-0.12,-0.01,0.04,-4.36
46.05263157894736,0,0,1,-0.01,0.05,0.04,0,0.04,-4.36
52.63157894736842,-0.01,0,1,-0.07,0.19,-0.09,0,0.05,-4.36
59.21052631578947,-0.01,0,1,0.14,-0.01,-0.15,0,0.05,-4.36
65.78947368421052,0,0,1,-0.13,-0.21,0.07,0,0.05,-4.36
72.36842105263158,0,0,1,-0.18,0.11,-0.06,0,0.05,-4.36
78.94736842105263,0,-0.01,1,0.01,-0.12,-0.09,0,0.05,-4.36
85.52631578947368,0,0.01,1,0.07,-0.19,-0.04,0,0.05,-4.36
92.10526315789473,0,0,1,-0.04,-0.21,0.02,0,0.05,-4.36
98.68421052631578,0,-0.01,1.01,0.02,0.04,-0.1,0,0.04,-4.36
105.26315789473684,0,0,0.99,-0.13,-0.07,-0.09,0,0.04,-4.36
111.84210526315789,0,0,1,-0.02,0.02,-0.12,-0.01,0.04,-4.36
118.42105263157895,0,0,1,-0.04,-0.04,0,-0.01,0.03,-4.36
124.99999999999999,0,0.01,1,0.01,0.13,-0.06,0,0.03,-4.36
131.57894736842104,0,0,1,0.05,-0.06,0.1,0,0.03,-4.36
138.1578947368421,0,0,0.99,0.05,0.16,0.04,-0.01,0.03,-4.36
144.73684210526315,0,0,1,-0.05,-0.06,0.16,-0.01,0.03,-4.36
151.3157894736842,0,0,1,0.08,0.1,-0.16,-0.01,0.03,-4.36
157.89473684210526,0,0.01,0.99,-0.18,0.17,-0.12,-0.01,0.02,-4.36
164.4736842105263,0,0,1,-0.05,-0.1,0.1,0,0.02,-4.36
171.05263157894737,0,0,1,0.04,0.14,-0.12,0,0.02,-4.36
177.6315789473684,0,0,0.99,-0.08,0.08,-0.04,0,0.02,-4.36
184.21052631578945,0,0,0.99,0.07,0.07,0.02,0,0.02,-4.36
190.78947368421052,0.01,0,1,0.01,0.04,-0.19,0,0.01,-4.36
197.36842105263156,0,-0.01,1,-0.05,0,0.08,-0.01,0.01,-4.36
