Time,Angle,Distance
1665, 0.00, 0.00, 
1675, 299.84, 0.00, 
1676, 301.06, 0.00, 
1677, 302.34, 0.00, 
1677, 303.48, 0.00, 
1678, 304.73, 1315.50, 
1679, 305.98, 1310.75, 
1679, 307.31, 1292.25, 
1680, 308.58, 1260.50, 
1681, 316.59, 0.00, 
1681, 310.84, 0.00, 
1682, 319.06, 0.00, 
1682, 313.31, 0.00, 
1683, 314.53, 0.00, 
1684, 322.77, 0.00, 
1684, 317.03, 1477.00, 
1685, 325.23, 0.00, 
1686, 319.45, 1478.00, 
1686, 320.86, 0.00, 
1687, 322.20, 1221.00, 
1688, 323.34, 1214.50, 
1688, 331.44, 0.00, 
1689, 332.67, 0.00, 
1690, 326.91, 0.00, 
1690, 335.13, 0.00, 
1691, 336.37, 0.00, 
1692, 337.61, 0.00, 
1692, 338.83, 0.00, 
1693, 340.06, 0.00, 
1694, 341.31, 0.00, 
1694, 335.02, 0.00, 
1695, 336.22, 3281.00, 
1696, 337.47, 3263.00, 
1696, 338.69, 3252.50, 
1697, 339.92, 3243.50, 
1697, 341.17, 3215.25, 
1698, 342.44, 3179.75, 
1699, 343.66, 3150.50, 
1699, 344.91, 3139.00, 
1700, 346.13, 3130.25, 
1701, 347.30, 3119.50, 
1701, 348.55, 3096.00, 
1702, 349.80, 3072.25, 
1703, 351.02, 3070.00, 
1704, 352.25, 3065.00, 
1704, 353.50, 3053.50, 
1705, 354.72, 3052.00, 
1706, 355.94, 3048.00, 
1706, 357.12, 0.00, 
1707, 358.39, 3364.00, 
1708, 359.61, 3384.50, 
1708, 0.84, 3411.25, 
1723, 2.06, 3438.50, 
1724, 3.30, 3463.75, 
1725, 4.52, 3492.50, 
1725, 5.73, 3530.00, 
1726, 14.56, 0.00, 
1727, 15.80, 0.00, 
1727, 9.44, 3595.75, 
1728, 10.64, 3660.75, 
1729, 11.95, 0.00, 
1729, 13.56, 0.00, 
1730, 21.92, 0.00, 
1731, 23.16, 0.00, 
1731, 16.75, 0.00, 
1732, 17.98, 3994.50, 
1732, 19.22, 4062.00, 
1733, 20.55, 0.00, 
1734, 21.72, 0.00, 
1734, 22.89, 0.00, 
1735, 24.14, 4024.75, 
1736, 25.33, 0.00, 
1736, 26.58, 0.00, 
1737, 27.83, 4196.50, 
1738, 29.55, 0.00, 
1738, 37.92, 0.00, 
1739, 39.17, 0.00, 
1740, 32.78, 0.00, 
1740, 34.13, 0.00, 
1741, 35.50, 2973.50, 
1742, 36.70, 2969.25, 
1742, 37.95, 2959.25, 
1743, 39.19, 2951.50, 
1744, 40.44, 2940.00, 
1744, 41.66, 2930.00, 
1745, 50.42, 0.00, 
1746, 51.66, 0.00, 
1746, 45.34, 0.00, 
1747, 46.56, 3264.00, 
1747, 47.81, 3210.50, 
1748, 49.06, 3166.00, 
1749, 50.33, 3127.75, 
1749, 51.55, 3091.25, 
1750, 52.80, 3065.75, 
1751, 54.23, 0.00, 
1751, 55.52, 2028.75, 
1752, 120.59, 2684.00, 
1753, 121.81, 2642.75, 
1753, 130.48, 0.00, 
1754, 131.70, 0.00, 
1755, 132.94, 0.00, 
1755, 134.17, 0.00, 
1756, 128.69, 0.00, 
1757, 136.64, 0.00, 
1757, 137.86, 0.00, 
1758, 139.08, 0.00, 
1759, 140.31, 0.00, 
1759, 141.53, 0.00, 
1760, 142.77, 0.00, 
1760, 144.00, 0.00, 
1761, 145.22, 0.00, 
1762, 146.47, 0.00, 
1762, 147.69, 0.00, 
1763, 148.92, 0.00, 
1764, 150.14, 0.00, 
1764, 151.37, 0.00, 
1765, 152.61, 0.00, 
1766, 153.84, 0.00, 
1766, 155.06, 0.00, 
1767, 156.30, 0.00, 
1768, 157.53, 0.00, 
1768, 158.75, 0.00, 
1769, 159.98, 0.00, 
1770, 161.22, 0.00, 
1770, 162.41, 0.00, 
1771, 163.62, 0.00, 
1772, 164.86, 0.00, 
1772, 166.09, 0.00, 
1773, 167.31, 0.00, 
1773, 168.55, 0.00, 
1774, 169.77, 0.00, 
1775, 171.00, 0.00, 
1775, 172.22, 0.00, 
1776, 173.45, 0.00, 
1777, 174.67, 0.00, 
1777, 175.91, 0.00, 
1778, 177.14, 0.00, 
1779, 178.36, 0.00, 
1779, 179.59, 0.00, 
1780, 180.81, 0.00, 
1781, 182.05, 0.00, 
1781, 183.28, 0.00, 
1782, 184.50, 0.00, 
1783, 185.72, 0.00, 
1783, 187.02, 0.00, 
1784, 188.25, 0.00, 
1784, 189.47, 0.00, 
1785, 190.70, 0.00, 
1786, 191.94, 0.00, 
1786, 193.16, 0.00, 
1787, 194.39, 0.00, 
1788, 195.62, 0.00, 
1788, 196.86, 0.00, 
1789, 198.08, 0.00, 
1790, 199.31, 0.00, 
1790, 200.55, 0.00, 
1791, 201.78, 0.00, 
1792, 203.00, 0.00, 
1792, 204.23, 0.00, 
1793, 205.47, 0.00, 
1794, 206.69, 0.00, 
1794, 207.92, 0.00, 
1795, 209.16, 0.00, 
1796, 210.39, 0.00, 
1796, 211.62, 0.00, 
1797, 212.86, 0.00, 
1797, 214.08, 0.00, 
1798, 215.31, 0.00, 
1799, 216.55, 0.00, 
1799, 217.78, 0.00, 
1800, 219.02, 0.00, 
1801, 213.62, 0.00, 
1801, 214.83, 0.00, 
1802, 216.17, 1030.00, 
1803, 217.33, 1014.00, 
1803, 218.69, 999.25, 
1804, 219.92, 985.75, 
1805, 221.14, 973.25, 
1805, 222.45, 961.50, 
1806, 223.59, 949.00, 
1807, 224.89, 937.75, 
1807, 226.14, 928.50, 
1808, 227.38, 920.50, 
1808, 229.14, 0.00, 
1809, 230.59, 643.00, 
1810, 231.72, 631.00, 
1810, 233.11, 622.25, 
1811, 234.36, 617.75, 
1812, 235.59, 618.25, 
1812, 236.66, 619.75, 
1813, 237.92, 623.25, 
1814, 239.11, 629.00, 
1814, 240.94, 0.00, 
1815, 242.27, 491.50, 
1816, 243.53, 485.25, 
1816, 244.78, 478.50, 
1817, 246.09, 471.25, 
1818, 247.22, 465.00, 
1818, 248.67, 460.50, 
1819, 249.97, 457.00, 
1820, 251.11, 454.00, 
1820, 252.58, 452.00, 
1821, 253.75, 454.00, 
1822, 254.87, 460.00, 
1822, 256.00, 467.00, 
1823, 257.14, 474.50, 
1823, 263.30, 0.00, 
1824, 264.53, 0.00, 
1825, 265.73, 0.00, 
1825, 260.69, 0.00, 
1826, 261.94, 849.50, 
1827, 263.19, 853.00, 
1827, 264.36, 857.00, 
1828, 265.56, 861.00, 
1829, 266.77, 865.75, 
1829, 268.06, 4773.25, 
1830, 300.66, 1263.50, 
1831, 301.97, 0.00, 
1831, 303.17, 1231.50, 
1832, 304.33, 0.00, 
1833, 305.58, 1321.00, 
1833, 306.84, 1304.75, 
1834, 308.08, 1275.00, 
1835, 309.28, 1265.75, 
1835, 317.37, 0.00, 
1836, 318.61, 0.00, 
1837, 319.84, 0.00, 
1837, 314.05, 0.00, 
1838, 322.30, 0.00, 
1838, 323.53, 0.00, 
1839, 324.75, 0.00, 
1840, 318.97, 1496.00, 
1840, 320.39, 0.00, 
1841, 321.69, 1230.00, 
1842, 322.91, 1214.50, 
1842, 330.89, 0.00, 
1843, 332.11, 0.00, 
1844, 326.37, 0.00, 
1844, 327.61, 1424.75, 
1845, 335.78, 0.00, 
1846, 337.02, 0.00, 
1858, 338.25, 0.00, 
1859, 339.48, 0.00, 
1859, 340.72, 0.00, 
1860, 334.37, 0.00, 
1861, 335.63, 3280.50, 
1861, 336.86, 3272.50, 
1862, 338.06, 3269.75, 
1863, 339.31, 3255.25, 
1863, 340.55, 3223.00, 
1864, 341.77, 3178.50, 
1865, 343.00, 3156.00, 
1865, 344.23, 3156.00, 
1866, 345.47, 3134.50, 
1867, 346.72, 3105.50, 
1867, 347.95, 3096.25, 
1868, 349.17, 3086.25, 
1869, 350.41, 3069.75, 
1869, 351.64, 3061.75, 
1870, 352.87, 3059.50, 
1870, 354.09, 3056.75, 
1871, 355.33, 3046.25, 
1872, 356.52, 0.00, 
1872, 31.73, 3.75, 
1883, 38.44, 0.00, 
1884, 39.67, 0.00, 
1884, 40.91, 0.00, 
1885, 34.69, 0.00, 
1885, 35.92, 2966.75, 
1886, 37.19, 2961.25, 
1887, 38.42, 2959.25, 
1887, 39.63, 2950.00, 
1888, 40.89, 2939.75, 
1889, 42.09, 2935.25, 
1889, 50.84, 0.00, 
1890, 52.08, 0.00, 
1891, 45.73, 0.00, 
1891, 47.00, 3233.75, 
1892, 48.23, 3191.25, 
1893, 49.45, 3153.25, 
1893, 50.70, 3112.00, 
1894, 51.94, 3082.75, 
1895, 53.17, 3058.25, 
1895, 54.66, 0.00, 
1896, 55.89, 2020.25, 
1897, 57.09, 2006.25, 
1897, 58.33, 0.00, 
1898, 66.84, 0.00, 
1898, 60.67, 0.00, 
1899, 61.89, 0.00, 
1900, 63.09, 2579.75, 
1900, 64.34, 2590.50, 
1901, 65.56, 2584.75, 
1902, 66.80, 2578.50, 
1902, 68.03, 2574.00, 
1903, 69.27, 2574.00, 
1904, 70.52, 2571.25, 
1904, 71.75, 2570.75, 
1905, 72.98, 2567.50, 
1906, 74.20, 2564.25, 
1906, 75.42, 2568.50, 
1907, 76.66, 2572.00, 
1908, 77.91, 2575.75, 
1908, 79.11, 2581.50, 
1909, 80.33, 2592.75, 
1910, 81.59, 2603.75, 
1910, 82.78, 2609.50, 
1911, 84.03, 2619.00, 
1912, 85.27, 2633.50, 
1912, 86.48, 2649.75, 
1913, 87.70, 2656.25, 
1914, 160.17, 0.00, 
1914, 161.41, 0.00, 
1915, 162.67, 0.00, 
1915, 163.91, 0.00, 
1916, 165.14, 0.00, 
1917, 166.36, 0.00, 
1917, 167.59, 0.00, 
1918, 168.81, 0.00, 
1919, 170.05, 0.00, 
1919, 171.27, 0.00, 
1920, 172.50, 0.00, 
1921, 173.72, 0.00, 
1921, 174.95, 0.00, 
1922, 176.17, 0.00, 
1923, 177.41, 0.00, 
1923, 178.64, 0.00, 
1924, 179.86, 0.00, 
1925, 181.09, 0.00, 
1925, 182.31, 0.00, 
1926, 183.55, 0.00, 
1926, 184.78, 0.00, 
1927, 186.03, 0.00, 
1928, 187.25, 0.00, 
1928, 188.48, 0.00, 
1929, 189.72, 0.00, 
1930, 190.95, 0.00, 
1930, 192.17, 0.00, 
1931, 193.41, 0.00, 
1932, 194.62, 0.00, 
1932, 195.86, 0.00, 
1933, 197.09, 0.00, 
1934, 198.31, 0.00, 
1934, 199.55, 0.00, 
1935, 200.78, 0.00, 
1936, 202.00, 0.00, 
1936, 203.23, 0.00, 
1937, 204.45, 0.00, 
1938, 205.69, 0.00, 
1938, 206.92, 0.00, 
1939, 208.14, 0.00, 
1939, 209.37, 0.00, 
1940, 210.63, 0.00, 
1941, 211.86, 0.00, 
1941, 213.08, 0.00, 
1942, 214.31, 0.00, 
1943, 215.55, 0.00, 
1943, 216.77, 0.00, 
1944, 218.00, 0.00, 
1945, 219.23, 0.00, 
1945, 213.81, 0.00, 
1946, 215.09, 0.00, 
1947, 216.38, 1026.25, 
1947, 217.58, 1010.75, 
1948, 218.80, 995.75, 
1949, 220.14, 984.25, 
1949, 221.31, 972.75, 
1950, 222.58, 959.25, 
1951, 223.89, 946.75, 
1951, 225.03, 938.00, 
1952, 226.33, 929.00, 
1952, 227.53, 919.25, 
1953, 228.80, 909.75, 
1954, 229.97, 901.25, 
1954, 231.33, 894.25, 
1955, 232.45, 885.75, 
1956, 233.77, 879.25, 
1956, 235.64, 0.00, 
1957, 236.77, 0.00, 
1958, 238.16, 622.00, 
1958, 239.42, 616.25, 
1959, 240.64, 612.50, 
1960, 241.88, 609.25, 
1960, 242.95, 608.50, 
1961, 244.27, 612.50, 
1962, 245.52, 618.75, 
1962, 246.78, 624.50, 
1963, 248.34, 0.00, 
1964, 249.91, 0.00, 
1964, 251.19, 486.00, 
1965, 252.25, 485.25, 
1966, 253.42, 484.00, 
1966, 254.70, 480.00, 
1967, 256.06, 475.25, 
1968, 257.22, 472.00, 
1968, 258.70, 470.50, 
1969, 259.69, 470.50, 
1970, 261.00, 475.00, 
1970, 262.33, 480.75, 
1971, 263.34, 486.75, 
1971, 269.61, 0.00, 
1972, 270.83, 0.00, 
1973, 272.05, 0.00, 
1973, 266.94, 0.00, 
1974, 268.16, 875.50, 
1975, 269.42, 876.25, 
1975, 270.58, 50.75, 
1976, 303.23, 1230.75, 
1977, 304.33, 0.00, 
1977, 305.64, 1319.00, 
1978, 313.72, 0.00, 
1979, 308.08, 0.00, 
1979, 309.30, 1269.75, 
1980, 317.41, 0.00, 
1981, 311.69, 0.00, 
1981, 319.86, 0.00, 
1982, 321.08, 0.00, 
1983, 322.31, 0.00, 
1983, 323.55, 0.00, 
1984, 324.77, 0.00, 
1984, 319.00, 0.00, 
1985, 320.41, 0.00, 
1986, 321.67, 1229.50, 
1986, 322.91, 1214.00, 
1987, 330.95, 0.00, 
1988, 332.19, 0.00, 
1988, 326.41, 0.00, 
1989, 327.64, 1422.75, 
1990, 335.86, 0.00, 
1990, 337.09, 0.00, 
1991, 338.33, 0.00, 
1992, 339.56, 0.00, 
1992, 340.80, 0.00, 
1993, 334.47, 0.00, 
1994, 335.70, 3280.50, 
1994, 336.92, 3272.75, 
1995, 338.16, 3268.00, 
1996, 339.41, 3251.75, 
1996, 340.62, 3216.50, 
1997, 341.86, 3183.00, 
1998, 343.11, 3163.00, 
1998, 344.31, 3153.25, 
1999, 345.56, 3134.00, 
1999, 346.77, 3107.25, 
2000, 347.98, 3095.25, 
2001, 349.23, 3083.75, 
2001, 350.44, 3070.50, 
2002, 351.67, 3061.50, 
2003, 352.89, 3058.00, 
2003, 354.13, 3054.75, 
2018, 355.37, 3042.25, 
2018, 356.56, 0.00, 
2019, 357.78, 3352.00, 
2020, 359.00, 3382.75, 
2020, 0.23, 3404.75, 
2041, 1.44, 3426.00, 
2042, 2.67, 3454.50, 
2043, 3.91, 3478.50, 
2043, 5.12, 3501.50, 
2044, 13.94, 0.00, 
2045, 15.16, 0.00, 
2045, 8.86, 0.00, 
2046, 10.02, 0.00, 
2047, 11.20, 3693.75, 
2047, 12.42, 3764.50, 
2048, 21.25, 0.00, 
2049, 14.86, 3838.50, 
2049, 16.08, 3909.00, 
2050, 17.31, 3962.50, 
2051, 26.16, 0.00, 
2051, 19.77, 3964.25, 
2052, 21.00, 0.00, 
2052, 22.19, 0.00, 
2053, 23.44, 4064.25, 
2054, 24.67, 0.00, 
2054, 25.86, 0.00, 
2055, 27.09, 4278.25, 
2056, 28.33, 4166.00, 
2056, 30.08, 0.00, 
2057, 38.41, 0.00, 
2058, 39.64, 0.00, 
2058, 40.86, 0.00, 
2059, 34.67, 0.00, 
2060, 35.91, 2965.75, 
2060, 37.14, 2960.75, 
2061, 38.38, 2956.75, 
2062, 39.58, 2947.75, 
2062, 40.83, 2940.00, 
2063, 42.05, 2932.50, 
2063, 50.78, 0.00, 
2064, 52.03, 0.00, 
2065, 45.69, 0.00, 
2065, 46.94, 3244.50, 
2066, 48.17, 3198.50, 
2067, 49.39, 3154.50, 
2067, 50.66, 3114.00, 
2068, 51.89, 3083.75, 
2069, 53.09, 3060.75, 
2069, 54.58, 0.00, 
2070, 55.80, 2023.75, 
2071, 57.03, 2006.50, 
2071, 58.22, 0.00, 
2072, 66.78, 7819.25, 
2073, 0.36, 3968.00, 
2091, 98.70, 785.75, 
2092, 99.87, 786.00, 
2092, 101.16, 792.00, 
2093, 108.55, 0.00, 
2094, 109.78, 0.00, 
2094, 103.48, 0.00, 
2095, 104.73, 3034.75, 
2096, 105.92, 0.00, 
2096, 107.16, 0.00, 
2097, 108.39, 3051.75, 
2098, 109.64, 0.00, 
2098, 110.86, 0.00, 
2099, 112.14, 0.00, 
2100, 113.34, 2686.50, 
2100, 114.58, 2673.50, 
2101, 115.83, 2627.75, 
2102, 117.05, 2620.00, 
2102, 118.92, 0.00, 
2103, 119.50, 0.00, 
2103, 32.70, 10447.50, 
2119, 218.48, 1001.75, 
2120, 219.83, 986.25, 
2120, 221.05, 973.50, 
2121, 222.33, 961.50, 
2122, 223.50, 949.75, 
2122, 224.73, 938.75, 
2123, 226.05, 929.50, 
2124, 227.27, 921.00, 
2124, 228.52, 911.25, 
2125, 229.70, 902.75, 
2126, 230.91, 895.75, 
2126, 232.16, 888.50, 
2127, 233.39, 881.75, 
2128, 234.69, 876.25, 
2128, 235.88, 871.00, 
2129, 237.20, 867.00, 
2129, 238.37, 862.50, 
2130, 239.58, 856.75, 
2131, 240.92, 852.50, 
2131, 242.11, 849.50, 
2132, 243.31, 845.75, 
2133, 244.59, 843.25, 
2133, 245.80, 842.25, 
2134, 246.97, 841.00, 
2135, 248.30, 839.25, 
2135, 249.48, 839.25, 
2136, 251.20, 0.00, 
2137, 252.66, 627.00, 
2137, 253.92, 617.25, 
2138, 254.98, 613.75, 
2139, 256.41, 612.75, 
2139, 257.61, 611.50, 
2140, 258.84, 614.00, 
2140, 260.00, 619.75, 
2141, 261.62, 0.00, 
2142, 263.00, 0.00, 
2142, 264.14, 509.75, 
2143, 265.45, 503.25, 
2144, 266.50, 503.00, 
2144, 267.91, 505.00, 
2145, 269.19, 505.50, 
2146, 270.37, 503.75, 
2146, 271.67, 501.25, 
2147, 272.66, 502.25, 
2148, 274.06, 507.75, 
2148, 275.27, 517.50, 
2149, 281.58, 0.00, 
2150, 282.70, 0.00, 
2150, 283.91, 0.00, 
2151, 278.67, 0.00, 
2152, 279.86, 946.25, 
2152, 281.03, 957.50, 
2153, 282.31, 969.00, 
2153, 283.56, 979.25, 
2154, 284.75, 992.00, 
2155, 285.88, 1007.75, 
2155, 287.12, 1023.50, 
2156, 288.28, 1036.75, 
2157, 289.50, 1051.00, 
2157, 290.70, 1069.00, 
2158, 291.92, 1090.25, 
2159, 293.05, 1111.25, 
2159, 294.25, 1130.75, 
2160, 295.47, 1152.75, 
2161, 296.75, 1175.75, 
2161, 297.89, 1199.75, 
2162, 299.08, 1228.50, 
2163, 300.34, 1258.50, 
2163, 301.62, 0.00, 
2164, 302.83, 1228.50, 
2164, 303.94, 448.00, 
2165, 15.89, 0.00, 
2183, 9.52, 3611.75, 
2184, 10.69, 3660.75, 
2185, 11.98, 0.00, 
2185, 13.62, 0.00, 
2186, 21.97, 0.00, 
2187, 23.20, 0.00, 
2187, 16.80, 0.00, 
2188, 18.02, 3996.25, 
2189, 19.22, 4062.00, 
2189, 20.56, 0.00, 
2190, 21.69, 0.00, 
2190, 22.89, 0.00, 
2191, 24.12, 4026.75, 
2192, 25.31, 0.00, 
2192, 26.55, 0.00, 
2193, 27.78, 4208.75, 
2194, 29.53, 0.00, 
2194, 37.88, 0.00, 
2195, 39.11, 0.00, 
2196, 32.72, 0.00, 
2196, 34.05, 0.00, 
2197, 35.34, 2976.00, 
2198, 150.55, 3016.50, 
2198, 69.77, 2568.50, 
2212, 71.00, 2568.25, 
2213, 72.25, 2566.75, 
2214, 73.48, 2562.50, 
2214, 74.69, 2567.25, 
2215, 75.91, 2570.00, 
2216, 77.14, 2573.50, 
2216, 78.39, 2584.25, 
2217, 79.61, 2594.00, 
2217, 80.83, 2601.25, 
2218, 82.03, 2606.50, 
2219, 83.25, 2614.25, 
2219, 84.48, 2627.25, 
2220, 85.70, 2646.75, 
2221, 86.91, 2667.50, 
2221, 88.16, 2682.25, 
2222, 89.36, 2695.50, 
2223, 90.59, 2708.00, 
2223, 91.81, 2722.50, 
2224, 93.02, 2744.25, 
2225, 94.30, 0.00, 
2225, 95.59, 0.00, 
2226, 98.00, 0.00, 
2227, 99.30, 783.75, 
2227, 100.44, 788.75, 
2228, 107.86, 0.00, 
2229, 109.09, 0.00, 
2229, 102.83, 0.00, 
2230, 104.00, 0.00, 
2230, 105.22, 0.00, 
2231, 106.44, 3198.75, 
2232, 107.66, 0.00, 
2232, 108.89, 3008.25, 
2233, 110.12, 2951.00, 
2234, 111.37, 0.00, 
2234, 112.59, 2757.50, 
2235, 113.83, 2711.50, 
2236, 115.08, 2648.75, 
2236, 116.27, 2623.50, 
2237, 117.50, 2638.25, 
2238, 118.72, 2686.00, 
2238, 119.95, 2714.25, 
2239, 121.17, 2668.75, 
2240, 122.41, 2664.25, 
2240, 131.06, 0.00, 
2241, 132.30, 0.00, 
2242, 133.52, 0.00, 
2242, 264.88, 3971.50, 
2243, 182.88, 3971.50, 
2259, 230.05, 901.00, 
2260, 231.36, 894.25, 
2260, 232.62, 885.75, 
2261, 233.77, 879.25, 
2262, 235.06, 874.50, 
2262, 236.28, 869.00, 
2263, 237.56, 863.50, 
2264, 238.83, 857.50, 
2264, 239.91, 852.50, 
2265, 241.30, 849.25, 
2266, 242.52, 847.75, 
2266, 243.66, 845.75, 
2267, 244.86, 843.50, 
2268, 246.16, 841.75, 
2268, 247.39, 840.50, 
2269, 248.58, 839.25, 
2270, 249.86, 838.25, 
2270, 251.14, 837.50, 
2271, 252.25, 837.25, 
2272, 253.56, 838.25, 
2272, 254.70, 838.00, 
2273, 255.94, 838.50, 
2274, 257.20, 840.50, 
2274, 258.34, 841.50, 
2275, 259.67, 843.50, 
2276, 260.81, 846.00, 
2276, 262.02, 848.75, 
2277, 263.27, 852.50, 
2277, 264.45, 856.25, 
2278, 265.78, 861.50, 
2279, 267.02, 866.50, 
2279, 269.22, 0.00, 
2281, 270.61, 0.00, 
2281, 271.66, 529.50, 
2282, 272.97, 526.00, 
2283, 274.14, 524.75, 
2283, 275.52, 523.50, 
2284, 276.59, 521.50, 
2285, 277.89, 519.00, 
2285, 279.17, 518.00, 
2286, 280.05, 523.25, 
2286, 281.39, 534.00, 
2287, 287.88, 0.00, 
2288, 289.08, 0.00, 
2288, 290.28, 0.00, 
2289, 285.00, 0.00, 
2290, 286.17, 1011.50, 
2290, 287.34, 1025.25, 
2291, 288.52, 1039.75, 
2292, 289.72, 1057.50, 
2292, 291.02, 1075.25, 
2293, 292.16, 1094.50, 
2294, 293.36, 1116.50, 
2294, 294.53, 1137.75, 
2295, 295.80, 1158.50, 
2296, 296.94, 1182.00, 
2296, 298.19, 1208.00, 
2297, 299.42, 1234.25, 
2298, 300.62, 1263.50, 
2298, 301.89, 0.00, 
2299, 303.12, 1233.75, 
2300, 304.27, 0.00, 
2300, 305.50, 1316.50, 
2301, 306.77, 1297.00, 
2301, 307.98, 1271.00, 
2302, 309.22, 1269.00, 
2303, 317.28, 0.00, 
2303, 318.52, 0.00, 
2304, 319.73, 0.00, 
2305, 313.95, 0.00, 
2305, 322.19, 0.00, 
2306, 323.41, 0.00, 
2307, 324.64, 0.00, 
2307, 318.83, 1478.25, 
2308, 320.22, 0.00, 
2309, 321.47, 1230.50, 
2309, 322.72, 1214.50, 
2310, 330.78, 0.00, 
2311, 332.02, 0.00, 
2311, 326.25, 0.00, 
2312, 327.52, 1425.50, 
2313, 335.67, 0.00, 
2313, 336.91, 0.00, 
2314, 338.12, 0.00, 
2314, 339.36, 0.00, 
2315, 340.58, 0.00, 
2316, 334.23, 0.00, 
2316, 335.48, 3277.25, 
2317, 336.70, 3271.50, 
2318, 337.94, 3261.25, 
2318, 339.17, 3227.00, 
2319, 51.69, 0.00, 
2347, 45.36, 0.00, 
2347, 46.58, 3265.75, 
2348, 47.81, 3210.75, 
2349, 49.05, 3168.00, 
2349, 50.28, 3130.25, 
2350, 51.52, 3092.25, 
2350, 52.78, 3064.00, 
2351, 54.25, 0.00, 
2352, 55.48, 2029.25, 
2352, 56.69, 2011.00, 
2353, 57.91, 2013.50, 
2354, 59.08, 0.00, 
2354, 60.25, 0.00, 
2355, 61.45, 0.00, 
2356, 62.67, 0.00, 
2356, 63.89, 2595.00, 
2357, 65.14, 2580.25, 
2358, 66.34, 2577.00, 
2358, 67.59, 2572.75, 
2359, 68.81, 2569.25, 
2360, 70.06, 2569.00, 
2360, 71.27, 2565.00, 
2361, 72.53, 2561.00, 
2362, 73.72, 2565.50, 
2362, 74.94, 2568.50, 
2363, 76.20, 2570.75, 
2364, 77.41, 2576.50, 
2364, 78.62, 2585.50, 
2365, 79.89, 2595.75, 
2365, 81.08, 2601.00, 
2366, 82.33, 2606.25, 
2367, 83.45, 2614.25, 
2367, 84.69, 2629.25, 
2368, 85.89, 2643.75, 
2369, 87.14, 2658.50, 
2369, 88.34, 2659.50, 
2370, 89.56, 2676.00, 
2371, 90.80, 2712.00, 
2371, 92.00, 2727.75, 
2372, 93.27, 2722.00, 
2373, 94.48, 2672.50, 
2373, 103.16, 0.00, 
2375, 98.33, 0.00, 
2375, 99.55, 783.25, 
2376, 100.73, 790.25, 
2377, 108.06, 0.00, 
2377, 109.28, 5533.25, 
2378, 174.12, 0.00, 
2379, 175.34, 0.00, 
2379, 176.58, 0.00, 
2380, 177.80, 0.00, 
2380, 179.02, 0.00, 
2381, 180.25, 0.00, 
2382, 181.47, 0.00, 
2382, 182.69, 0.00, 
2383, 183.91, 0.00, 
2384, 185.14, 0.00, 
2384, 186.37, 0.00, 
2385, 187.59, 0.00, 
2386, 188.83, 0.00, 
2386, 190.05, 0.00, 
2387, 191.28, 0.00, 
2388, 192.50, 0.00, 
2388, 193.72, 0.00, 
2389, 194.94, 0.00, 
2390, 196.17, 0.00, 
2390, 197.39, 0.00, 
2391, 198.61, 0.00, 
2391, 199.84, 0.00, 
2392, 201.06, 0.00, 
2393, 202.28, 0.00, 
2393, 203.52, 0.00, 
2394, 204.73, 0.00, 
2395, 205.95, 0.00, 
2395, 207.19, 0.00, 
2396, 208.41, 0.00, 
2397, 209.64, 0.00, 
2397, 210.89, 0.00, 
2398, 212.12, 0.00, 
2399, 213.34, 0.00, 
2399, 214.56, 0.00, 
2400, 215.80, 0.00, 
2401, 217.02, 0.00, 
2401, 218.25, 0.00, 
2402, 212.73, 0.00, 
2402, 214.05, 0.00, 
2403, 215.34, 1045.25, 
2404, 216.58, 1024.50, 
2404, 217.80, 1009.25, 
2405, 219.14, 994.00, 
2406, 220.31, 981.50, 
2406, 221.62, 969.25, 
2407, 222.84, 956.50, 
2408, 224.03, 945.50, 
2408, 225.28, 935.50, 
2409, 89.00, 3971.25, 
2431, 26.37, 8911.50, 
2444, 26.42, 1231.50, 
2444, 124.09, 8508.75, 
2445, 281.03, 3971.25, 
2446, 27.25, 12367.50, 
2459, 467.05, 3971.25, 
2459, 275.34, 552.00, 
2472, 276.70, 545.75, 
2473, 277.78, 541.00, 
2473, 279.14, 537.25, 
2474, 280.23, 534.75, 
2475, 281.50, 535.00, 
2475, 282.80, 540.75, 
2476, 284.05, 548.00, 
2477, 284.97, 556.00, 
2477, 286.19, 568.50, 
2478, 286.95, 0.00, 
2479, 288.23, 713.75, 
2479, 289.36, 721.25, 
2480, 290.64, 729.50, 
2481, 291.83, 741.50, 
2481, 299.03, 0.00, 
2482, 300.28, 0.00, 
2483, 294.75, 0.00, 
2483, 295.97, 1161.50, 
2484, 297.16, 1184.00, 
2484, 298.30, 1210.25, 
2485, 299.58, 1237.50, 
2486, 300.83, 1267.00, 
2486, 302.03, 0.00, 
2487, 303.31, 1230.50, 
2488, 304.44, 0.00, 
2488, 305.72, 1309.00, 
2489, 306.89, 1285.00, 
2490, 308.14, 1271.25, 
2490, 309.33, 1282.00, 
2491, 317.47, 0.00, 
2492, 318.69, 0.00, 
2492, 319.92, 0.00, 
2493, 321.14, 0.00, 
2494, 322.36, 0.00, 
2494, 323.59, 0.00, 
2495, 324.81, 0.00, 
2496, 319.03, 0.00, 
2496, 320.41, 0.00, 
2497, 321.64, 1229.50, 
2498, 322.92, 1213.75, 
2498, 331.00, 0.00, 
2499, 332.22, 0.00, 
2499, 326.42, 0.00, 
2500, 327.70, 1422.50, 
2501, 335.89, 0.00, 
2501, 337.12, 0.00, 
2502, 338.34, 0.00, 
2503, 339.56, 0.00, 
